"Time","alertmanager-rancher-monitoring-alertmanager-0","carts-764fc55cb5-28vx2","carts-db-b8857f897-7p4xn","catalogue-64499f4dc4-zwhjl","catalogue-db-5b6696d9bd-fbb5s","cert-manager-85f7c4c4b8-cdjxb","cert-manager-cainjector-7656fbb787-pkv8n","cert-manager-webhook-797b5db9c6-hhdgx","cilium-hks2q","cilium-lnk87","cilium-operator-d7fc69fd7-f2msg","cilium-xsrc2","coredns-7b5bbc6644-tpp2m","csi-attacher-54dfc6cdf4-2d2sn","csi-attacher-54dfc6cdf4-9nwjl","csi-attacher-54dfc6cdf4-m58tc","csi-provisioner-7544d7867c-8h99q","csi-provisioner-7544d7867c-fdqx9","csi-provisioner-7544d7867c-jmgt2","csi-resizer-59fc8b7895-66tql","csi-resizer-59fc8b7895-k8fz9","csi-resizer-59fc8b7895-s45wt","csi-snapshotter-69f4795cf8-68mkk","csi-snapshotter-69f4795cf8-brzk9","csi-snapshotter-69f4795cf8-lp65b","deathstar-6cf8dd5457-jgbrm","deathstar-6cf8dd5457-vmvfq","engine-image-ei-881c42db-dq56c","engine-image-ei-881c42db-gp65l","engine-image-ei-881c42db-sflls","fleet-agent-59557c8896-7lp6n","fleet-controller-6f8f94fffb-wcgt6","front-end-5c6fdd77d7-q2jtq","gitjob-766b5f678d-4rrlp","grafana-67b5cf6bdd-bbv8c","hubble-relay-6565cf56c6-52kkq","hubble-ui-64bd8dcbf5-7x4nn","instance-manager-e-40c0f7f8","instance-manager-e-6b83fa90","instance-manager-e-a461837b","instance-manager-r-10aaabb9","instance-manager-r-8266b245","instance-manager-r-f7a5bf94","local-path-provisioner-687d6d7765-dblqm","longhorn-admission-webhook-5bc44d4c9c-ffgx6","longhorn-admission-webhook-5bc44d4c9c-hvw2b","longhorn-conversion-webhook-595c45975-h7lhl","longhorn-conversion-webhook-595c45975-nk4bs","longhorn-csi-plugin-lc9ss","longhorn-csi-plugin-w6s4p","longhorn-csi-plugin-zc8xs","longhorn-driver-deployer-86487c7d89-d2mwr","longhorn-manager-mqctm","longhorn-manager-sfh8w","longhorn-manager-tmf5v","longhorn-ui-6588b76644-wdhzj","metrics-server-667586758d-9bmlb","orders-846cc4998f-d2dbw","orders-db-64cf56d65-8wpxb","payment-7f8c55ccdb-r6ssj","prometheus-678fcbcfb7-7jkrz","prometheus-rancher-monitoring-prometheus-0","pushprox-k3s-server-client-5xvrv","pushprox-k3s-server-client-kqnvf","pushprox-k3s-server-client-tmr89","pushprox-k3s-server-proxy-575bb76848-wfk24","queue-master-7f97ddc64c-ggs74","rabbitmq-6d4b4d589f-2vrzz","rancher-747786585f-8dkk4","rancher-747786585f-ckbfh","rancher-747786585f-fj5hc","rancher-monitoring-grafana-68576c5cfc-ptnxf","rancher-monitoring-kube-state-metrics-7798b97f8-528sn","rancher-monitoring-operator-7f84c87bfc-swdnn","rancher-monitoring-prometheus-adapter-d7f6d6b87-t8wwr","rancher-monitoring-prometheus-node-exporter-8bj82","rancher-monitoring-prometheus-node-exporter-bmktd","rancher-monitoring-prometheus-node-exporter-bq4nv","rancher-webhook-555dd59d4c-lsjlj","session-db-74fb9d6f76-87cd7","shipping-748699d84b-5jw4t","svclb-traefik-72825b3b-d5nvs","svclb-traefik-72825b3b-j6q8w","svclb-traefik-72825b3b-lqlx5","tiefighter","tracee-lvgxw","tracee-nxgbl","tracee-z2w8m","traefik-64b96ccbcd-64qtj","ubuntu","user-665b475d67-fhr6l","user-db-847ddd8676-twtdk","xwing"
2023-03-22 12:16:00,20140032,327245824,70561792,4186112,217100288,39010304,64897024,10452992,262930432,265539584,23232512,268455936,21037056,9814016,8159232,8269824,8826880,9052160,12013568,8949760,8962048,11366400,8241152,8003584,9330688,8462336,8376320,18522112,17895424,18251776,60215296,49139712,68136960,35758080,67518464,13336576,9625600,6651904,6754304,6656000,4820992,4825088,4870144,7741440,67047424,69144576,42496000,44318720,14938112,14598144,15024128,10506240,55672832,52686848,51376128,2621440,21180416,293318656,69476352,3969024,296484864,1305042944,6529024,6705152,7409664,7589888,270761984,89489408,655986688,902742016,948838400,116154368,16396288,35803136,660635648,12914688,11927552,11595776,53694464,2793472,292864000,610304,606208,618496,286720,120156160,107884544,121061376,49238016,64798720,5431296,34283520,278528
2023-03-22 12:18:00,20140032,327245824,70561792,4182016,217100288,40185856,64892928,10452992,261464064,263335936,23228416,268644352,19005440,9707520,8159232,8269824,8826880,9052160,12013568,8949760,8970240,11366400,8241152,8003584,9330688,8462336,8376320,18530304,17895424,18255872,60211200,49135616,68059136,35758080,68706304,13598720,9625600,6647808,6754304,6656000,4820992,4825088,4874240,7741440,67051520,69140480,42569728,44318720,14934016,14598144,15024128,10506240,55668736,52682752,51376128,2621440,21356544,293318656,69480448,3969024,301711360,1318551552,6721536,6696960,8101888,7692288,270761984,89481216,656216064,901099520,984780800,115322880,16478208,36446208,666988544,15785984,11366400,12804096,53694464,2793472,292864000,610304,606208,618496,286720,116482048,112390144,121589760,43855872,64798720,5386240,34283520,278528
2023-03-22 12:20:00,20140032,327245824,70561792,4182016,217100288,40185856,64892928,10473472,260853760,261898240,23228416,268607488,19947520,9814016,8159232,8269824,8826880,9052160,12013568,8949760,8974336,11292672,8241152,8007680,9330688,8462336,8376320,18522112,17895424,18251776,58060800,49139712,68796416,35758080,71028736,13340672,9625600,6651904,6754304,6656000,4820992,4820992,4874240,7741440,66936832,69144576,42446848,44318720,14934016,14598144,15024128,10502144,55668736,52678656,51376128,2621440,20447232,293322752,69476352,3997696,301785088,1723564032,6713344,7041024,8085504,7573504,270761984,89481216,656097280,896385024,954417152,113205248,16510976,37183488,685096960,13283328,11759616,13373440,53694464,2662400,292864000,610304,606208,618496,286720,115994624,113283072,117813248,43859968,64798720,5386240,34287616,278528
2023-03-22 12:22:00,20824064,327245824,70561792,4194304,217100288,38875136,64892928,10489856,260218880,260386816,23228416,268587008,21266432,9854976,8159232,8269824,8826880,9052160,12013568,8949760,8970240,11292672,8241152,8003584,9330688,8462336,8376320,18522112,17952768,18251776,58060800,50176000,69144576,35758080,67973120,13340672,9625600,6651904,6758400,6656000,4820992,4820992,4874240,7741440,66945024,69144576,42471424,44281856,14934016,14598144,15024128,10506240,55668736,52678656,51380224,2621440,21856256,293318656,69468160,3997696,304013312,1300455424,6709248,6696960,8077312,8138752,270761984,89227264,656093184,896638976,991211520,112492544,16515072,35651584,628269056,13307904,13877248,11382784,53694464,2662400,292864000,610304,606208,618496,286720,115052544,113782784,120418304,43855872,64798720,5443584,34418688,278528
2023-03-22 12:24:00,19042304,327245824,70561792,4214784,217100288,39469056,64892928,10514432,261173248,260616192,23232512,268648448,18755584,9707520,8163328,8269824,8826880,9052160,12013568,8949760,8974336,11292672,8245248,8003584,9330688,8462336,8376320,18522112,17895424,18251776,57942016,50176000,69070848,35758080,67973120,13336576,9625600,6647808,6758400,6660096,4820992,4825088,4870144,7741440,66936832,69144576,42479616,44285952,14934016,14598144,15024128,10506240,55803904,52678656,51380224,2621440,21577728,293318656,69480448,4030464,301416448,1420230656,6713344,6541312,8175616,7626752,270761984,89219072,656093184,895590400,997208064,116076544,16510976,36962304,645226496,11853824,11653120,11825152,53694464,2666496,292864000,610304,606208,618496,286720,117534720,112758784,119357440,43855872,64798720,5439488,34287616,278528
2023-03-22 12:26:00,19865600,327245824,70565888,4186112,217100288,39477248,64892928,10522624,262918144,261890048,23232512,268599296,19423232,9707520,8163328,8269824,8826880,9052160,12013568,8949760,8974336,11292672,8245248,8003584,9330688,8462336,8376320,18522112,17899520,18255872,57942016,49123328,69791744,35758080,72437760,13373440,9625600,6651904,6758400,6656000,4820992,4820992,4874240,7741440,66936832,69050368,42393600,44310528,14938112,14598144,15024128,10506240,55930880,52686848,51380224,2621440,20803584,293318656,69115904,4034560,303517696,1290346496,6705152,6680576,7372800,7856128,270761984,89366528,656109568,895967232,943878144,114835456,16510976,36954112,662409216,13402112,11862016,11526144,53694464,2793472,292864000,610304,606208,618496,286720,117661696,111833088,119365632,43855872,64798720,5451776,34283520,278528
2023-03-22 12:28:00,20078592,327245824,70565888,4182016,217100288,38952960,64892928,10530816,260861952,262062080,23228416,265355264,20094976,9707520,8159232,8269824,8826880,9052160,12013568,8949760,8974336,11333632,8245248,8003584,9330688,8462336,8376320,18522112,17895424,18251776,57942016,49127424,70107136,35758080,68964352,13369344,9625600,6647808,6754304,6656000,4820992,4820992,4874240,7741440,66940928,69054464,42405888,44261376,14938112,14598144,15024128,10506240,55799808,52682752,51380224,2621440,20623360,293318656,69578752,4030464,311369728,1651752960,6729728,6549504,7340032,7725056,270761984,89481216,656113664,895258624,981659648,113422336,16523264,36954112,653201408,12017664,11878400,11620352,53694464,2793472,292864000,610304,606208,618496,286720,118693888,107331584,119369728,43536384,64798720,5443584,34287616,278528
2023-03-22 12:30:00,20676608,327245824,70565888,4296704,217100288,38948864,64892928,10526720,262668288,262098944,23228416,266240000,20758528,9707520,8159232,8269824,8826880,9052160,12013568,8949760,8982528,11350016,8249344,8007680,9330688,8462336,8376320,18522112,17895424,18251776,57942016,49123328,70238208,35758080,68079616,13373440,9625600,6647808,6754304,6656000,4820992,4825088,4874240,7745536,66940928,69050368,42405888,44298240,14938112,14598144,15024128,10502144,55803904,52686848,51380224,2621440,20721664,293318656,69578752,3997696,304812032,1291767808,6729728,6549504,8060928,7688192,270761984,89481216,656109568,896520192,951701504,114790400,16551936,36958208,659243008,12271616,11751424,11935744,53694464,2797568,292864000,610304,606208,618496,286720,116633600,111665152,121618432,43024384,64798720,5500928,34283520,278528
2023-03-22 12:32:00,20533248,327245824,70565888,4165632,217100288,39620608,64892928,10530816,262823936,259649536,23228416,266428416,20762624,9707520,8163328,8269824,8826880,9052160,12017664,8949760,8990720,11382784,8245248,8007680,9330688,8462336,8376320,18522112,17907712,18251776,57942016,49127424,70643712,35758080,69578752,13373440,9625600,6651904,6758400,6656000,4820992,4825088,4874240,7741440,66945024,69054464,42405888,44204032,14938112,14598144,15024128,10502144,55803904,52686848,51380224,2621440,22327296,293318656,69578752,3997696,301154304,1437827072,7098368,6467584,7434240,7696384,270761984,89481216,656113664,896524288,980205568,113655808,16547840,36954112,658468864,11943936,11644928,11780096,53563392,2666496,292864000,610304,606208,618496,286720,119095296,113287168,121556992,43024384,64798720,5513216,34287616,278528
2023-03-22 12:34:00,20570112,327245824,70565888,4198400,217100288,39620608,64892928,10457088,263331840,261840896,23228416,264937472,20758528,9633792,8159232,8269824,8826880,9052160,12013568,8949760,8990720,11382784,8245248,8007680,9330688,8462336,8376320,18522112,17895424,18251776,91811840,49123328,70983680,35758080,68657152,13369344,9625600,6651904,6758400,6656000,4820992,4825088,4874240,7741440,66940928,69054464,42405888,44212224,14934016,14598144,15024128,10502144,55803904,52682752,51380224,2621440,20889600,293318656,69578752,3997696,314392576,1683435520,6418432,6541312,8085504,7725056,270761984,89534464,656113664,894889984,980840448,112287744,16543744,36954112,658579456,12234752,11419648,12877824,53563392,2666496,292864000,610304,606208,618496,286720,113606656,116543488,117862400,42905600,64798720,5517312,34283520,278528
2023-03-22 12:36:00,19861504,327245824,70565888,4186112,217100288,39346176,64892928,10457088,263323648,262062080,23236608,264224768,19525632,9633792,8159232,8400896,8826880,9052160,12013568,8949760,8990720,11382784,8245248,8007680,9330688,8462336,8376320,18522112,17895424,18251776,62242816,49127424,71163904,35758080,66957312,13373440,9625600,6651904,6758400,6656000,4820992,4825088,4874240,7741440,66940928,69054464,42401792,44220416,14934016,14598144,15024128,10502144,55803904,52703232,51376128,2621440,21233664,293318656,69578752,4001792,305991680,1343606784,6541312,6651904,8192000,7671808,270761984,89423872,656117760,894369792,951554048,114737152,16547840,36954112,634740736,11988992,13365248,11247616,53563392,2662400,292864000,610304,606208,618496,286720,120131584,113811456,120975360,42946560,64798720,5423104,34283520,278528
2023-03-22 12:38:00,19857408,327245824,70565888,4177920,217100288,39108608,64892928,10461184,264212480,259575808,23232512,267333632,19120128,9641984,8159232,8269824,8826880,9056256,12013568,8949760,8990720,11309056,8249344,8007680,9330688,8462336,8376320,18522112,17895424,18251776,65478656,50147328,72359936,35758080,71491584,13373440,9625600,6651904,6758400,6656000,4820992,4820992,4878336,7741440,66940928,69046272,42405888,44269568,14934016,14598144,15024128,10502144,55803904,52682752,51380224,2621440,20897792,293322752,69586944,4001792,311537664,1677504512,6516736,6651904,7368704,8253440,270761984,89411584,656117760,895696896,998686720,113233920,16547840,36954112,653180928,12578816,11436032,11911168,53563392,2662400,292864000,610304,606208,618496,286720,120266752,111501312,121106432,42942464,64798720,5382144,34287616,278528
2023-03-22 12:40:00,20975616,327245824,70565888,4145152,217100288,39104512,64892928,10461184,261791744,261885952,23236608,267661312,19595264,9650176,8159232,8269824,8826880,9052160,12013568,8953856,8990720,11309056,8245248,8007680,9334784,8462336,8376320,18522112,17895424,18251776,59674624,49229824,72486912,35758080,72019968,13373440,9625600,6651904,6754304,6656000,4820992,4825088,4874240,7745536,66940928,69054464,42401792,44273664,14934016,14598144,15024128,10502144,55799808,52686848,51380224,2621440,21073920,293318656,69586944,4001792,303026176,1447677952,6516736,6791168,8036352,8278016,270761984,89219072,656166912,895832064,949383168,113790976,16551936,36954112,650625024,12197888,11538432,11722752,53563392,2662400,292864000,610304,606208,618496,286720,119209984,114339840,118853632,42938368,64798720,5398528,34283520,278528
2023-03-22 12:42:00,18243584,327245824,70561792,4157440,217100288,39104512,64892928,10457088,262623232,261939200,23236608,267747328,19263488,9674752,8159232,8269824,8826880,9052160,12013568,8949760,8994816,11309056,8245248,8011776,9334784,8462336,8376320,18522112,17895424,18251776,59547648,49233920,73011200,35762176,72265728,13373440,9625600,6656000,6758400,6656000,4820992,4825088,4874240,7741440,66940928,69050368,42405888,44093440,14934016,14598144,15024128,10502144,55799808,52686848,51376128,2621440,21807104,293318656,69586944,3948544,303104000,1340125184,6516736,6897664,7331840,7663616,270761984,89219072,656302080,895016960,982769664,115691520,16543744,36954112,653557760,13025280,11890688,11223040,53563392,2662400,292864000,610304,606208,618496,286720,118034432,114450432,118964224,42283008,64798720,5402624,34287616,278528
2023-03-22 12:44:00,19906560,327245824,70569984,4161536,217100288,38776832,64892928,10461184,261881856,260939776,23236608,267771904,19918848,9666560,8159232,8269824,8826880,9052160,12017664,8949760,8990720,11309056,8245248,8011776,9334784,8462336,8376320,18522112,17895424,18255872,59543552,49233920,73199616,35758080,71663616,13369344,9625600,6647808,6758400,6656000,4820992,4820992,4874240,7741440,66940928,69054464,42401792,44093440,14934016,14598144,15024128,10502144,55799808,52682752,51380224,2621440,20594688,293318656,69722112,3948544,308088832,1540554752,6524928,6709248,8167424,7720960,270761984,89227264,656171008,895016960,980586496,114692096,16605184,36954112,649408512,12214272,11329536,14245888,53563392,2662400,292864000,610304,606208,618496,286720,116695040,114868224,119898112,43589632,64798720,5410816,34287616,278528
2023-03-22 12:46:00,20672512,327245824,70565888,4210688,217100288,38780928,64892928,10461184,259874816,260034560,23236608,268062720,19922944,9650176,8163328,8269824,8830976,9052160,12013568,8949760,9031680,11333632,8245248,8015872,9334784,8462336,8376320,18522112,17903616,18255872,59543552,49233920,73576448,35758080,70778880,13369344,9625600,6651904,6758400,6656000,4820992,4825088,4874240,7741440,66945024,69054464,42405888,44093440,14938112,14598144,15024128,10502144,55808000,52686848,51384320,2621440,20574208,293318656,68845568,3948544,304758784,1346781184,6582272,6811648,8093696,7598080,270761984,89219072,656171008,895012864,949456896,116875264,16408576,36962304,641609728,13262848,11776000,11673600,53563392,2662400,292864000,610304,606208,618496,286720,117030912,111185920,115150848,43585536,64798720,5398528,34287616,278528
2023-03-22 12:48:00,19148800,327245824,70565888,4210688,217100288,38801408,64892928,10461184,260734976,261451776,23236608,264462336,20828160,9666560,8159232,8269824,8826880,9052160,12013568,8949760,9031680,11333632,8245248,8015872,9334784,8462336,8376320,18526208,17895424,18251776,59543552,49233920,73732096,35758080,69644288,13373440,9625600,6651904,6758400,6656000,4820992,4825088,4870144,7741440,66945024,69054464,42401792,44093440,14938112,14598144,15028224,10502144,55799808,52686848,51380224,2621440,20885504,293318656,68874240,3952640,305041408,1625559040,6647808,6754304,7413760,7540736,270761984,89231360,656171008,895021056,972279808,112545792,16408576,35880960,655376384,11771904,11599872,11792384,53563392,2662400,292864000,610304,606208,618496,286720,117534720,111763456,119894016,43585536,64798720,5402624,34287616,278528
2023-03-22 12:50:00,19484672,327245824,70565888,4194304,217100288,38805504,64892928,10457088,261804032,260599808,23236608,265515008,21004288,9666560,8159232,8269824,8826880,9052160,12013568,8949760,9031680,11350016,8245248,8011776,9334784,8462336,8376320,18522112,17895424,18255872,59547648,49233920,74182656,35758080,68182016,13373440,9625600,6647808,6758400,6656000,4820992,4825088,4874240,7741440,66940928,69054464,42409984,44093440,14938112,14598144,15028224,10502144,55795712,52682752,51380224,2621440,20594688,293318656,68874240,3997696,313876480,1451503616,6598656,7090176,7364608,7688192,270761984,89219072,656175104,895139840,959705088,113926144,16482304,35889152,655388672,12140544,11640832,12353536,53563392,2793472,292864000,610304,606208,618496,286720,116023296,112758784,116232192,43589632,64798720,5410816,34287616,278528
2023-03-22 12:52:00,20754432,327245824,70557696,4227072,217100288,38813696,64892928,10461184,261369856,261595136,23236608,265433088,21016576,9699328,8159232,8269824,8826880,9052160,12013568,8949760,9031680,11300864,8245248,8015872,9334784,8462336,8376320,18522112,17895424,18251776,63647744,50147328,75177984,35758080,68116480,13369344,9625600,6651904,6754304,6656000,4820992,4825088,4874240,7741440,66867200,69050368,42405888,44093440,14938112,14598144,15028224,10502144,55459840,52752384,51380224,2621440,21700608,293318656,69242880,4001792,313913344,1543200768,6598656,6631424,8118272,7593984,270761984,89231360,656183296,895016960,988045312,115339264,16486400,36954112,660549632,11804672,11509760,12779520,53563392,2662400,292864000,610304,606208,618496,286720,117133312,110669824,119369728,43589632,64798720,5402624,34287616,278528
2023-03-22 12:54:00,20742144,327245824,70574080,4177920,217100288,38805504,64892928,10457088,261984256,262950912,23236608,264634368,20647936,9633792,8159232,8269824,8826880,9052160,12017664,8949760,9031680,11382784,8245248,8015872,9334784,8462336,8376320,18526208,17895424,18251776,57745408,50151424,74801152,35758080,67465216,13369344,9625600,6651904,6758400,6660096,4825088,4825088,4874240,7741440,66867200,69050368,42405888,44093440,14938112,14598144,15028224,10502144,55668736,52699136,51380224,2621440,21372928,293318656,69492736,4001792,303321088,1492054016,6729728,6565888,8159232,8376320,270761984,89219072,656187392,895021056,997580800,114765824,16543744,35921920,685215744,12111872,11558912,11599872,53563392,2662400,292864000,610304,606208,618496,286720,119201792,112889856,119357440,42409984,64798720,5410816,34291712,278528
2023-03-22 12:56:00,20770816,327245824,70569984,4194304,217100288,38842368,64892928,10457088,258826240,262975488,23072768,263872512,20766720,9650176,8159232,8269824,8826880,9052160,12017664,8949760,9031680,11423744,8245248,8015872,9334784,8462336,8376320,18522112,17895424,18251776,57327616,49033216,75825152,35758080,69332992,13369344,9625600,6647808,6754304,6656000,4820992,4825088,4870144,7741440,66863104,69054464,42405888,44093440,14934016,14598144,15028224,10502144,55668736,52686848,51380224,2621440,20873216,293318656,69623808,3973120,303751168,1485307904,6729728,6557696,8052736,7622656,270761984,89219072,656183296,895016960,949346304,114892800,16543744,35921920,665513984,12255232,11870208,11730944,53563392,2662400,292864000,610304,606208,618496,286720,118636544,113819648,118480896,42409984,64798720,5435392,34287616,278528
2023-03-22 12:58:00,20815872,327245824,70565888,4194304,217100288,38850560,64892928,10461184,259457024,263532544,24625152,265605120,20504576,9740288,8159232,8269824,8826880,9052160,12017664,8949760,9031680,11546624,8245248,8019968,9334784,8462336,8376320,18526208,17895424,18251776,57475072,49160192,76169216,35758080,69652480,13373440,9625600,6651904,6754304,6656000,4820992,4820992,4874240,7745536,66871296,69054464,42405888,44093440,14934016,14598144,15028224,10502144,55672832,52686848,51380224,2621440,20758528,293318656,69509120,3997696,310706176,1575669760,6729728,6696960,7602176,7532544,270761984,89219072,656187392,895021056,973197312,113328128,16547840,36294656,638148608,13271040,11755520,11689984,53563392,2793472,292864000,610304,606208,618496,286720,113856512,112906240,118317056,42999808,64798720,5435392,34287616,278528
2023-03-22 13:00:00,20135936,327245824,70574080,4243456,217100288,38858752,64892928,10461184,260132864,264511488,24805376,265494528,20500480,9797632,8159232,8273920,8826880,9052160,12017664,8949760,9035776,11309056,8245248,8015872,9334784,8462336,8376320,18522112,17899520,18255872,57372672,49037312,76713984,35758080,70692864,13373440,9625600,6647808,6758400,6656000,4820992,4825088,4870144,7741440,66867200,69054464,42405888,44093440,14934016,14598144,15028224,10502144,55672832,52813824,51380224,2621440,20746240,293322752,69513216,3997696,318046208,1389293568,6623232,6586368,8126464,7909376,270761984,89219072,656191488,895680512,958578688,114757632,16547840,36290560,625250304,11706368,12189696,11657216,53563392,2793472,292864000,610304,606208,618496,286720,119828480,108445696,119369728,43143168,64798720,5509120,34287616,278528
2023-03-22 13:02:00,20795392,327245824,70488064,4263936,217100288,39190528,64892928,10461184,260964352,260362240,24150016,265531392,20504576,9576448,8159232,8269824,8826880,9052160,12017664,8949760,8986624,11333632,8245248,8015872,9334784,8462336,8376320,18522112,17895424,18251776,57376768,49037312,75952128,35758080,68030464,13369344,9625600,6651904,6754304,6656000,4820992,4825088,4874240,7741440,66871296,69050368,42401792,44093440,14934016,14598144,15028224,10502144,55668736,52686848,51380224,2621440,21917696,293318656,69513216,3952640,312012800,1681956864,6893568,6737920,7364608,7593984,270766080,89219072,656314368,895807488,968212480,115388416,16420864,36962304,662073344,12558336,11505664,11792384,53481472,2662400,292864000,610304,606208,618496,286720,116453376,108085248,113938432,43188224,64798720,5509120,34082816,278528
2023-03-22 13:04:00,20135936,327245824,70660096,4263936,217100288,39251968,64892928,10461184,261345280,261390336,24150016,266293248,19664896,9691136,8159232,8269824,8826880,9056256,12021760,8949760,8986624,11390976,8245248,8015872,9334784,8462336,8376320,18522112,17895424,18251776,57376768,49037312,76267520,35758080,69124096,13111296,9625600,6647808,6758400,6656000,4820992,4820992,4874240,7741440,66867200,69054464,42405888,44093440,14934016,14598144,15028224,10502144,55668736,52686848,51380224,2621440,21348352,293318656,69509120,3948544,326422528,1666822144,6402048,6721536,8151040,7729152,270761984,89219072,656187392,894636032,981417984,114774016,16498688,36958208,761978880,11759616,11882496,11616256,53481472,2793472,292864000,610304,606208,618496,286720,120266752,112775168,120418304,43196416,64798720,5509120,34095104,278528
2023-03-22 13:06:00,20131840,327245824,70660096,4268032,217100288,39387136,64892928,10473472,261812224,262696960,25673728,266768384,19853312,9773056,8159232,8269824,8830976,9052160,12021760,8949760,8986624,11292672,8245248,8015872,9334784,8462336,8376320,18522112,17895424,18255872,57376768,49037312,77471744,35758080,68575232,13111296,9625600,6651904,6754304,6656000,4820992,4820992,4874240,7741440,66867200,69054464,42405888,44093440,14934016,14598144,15028224,10502144,55668736,52686848,51384320,2621440,20811776,293318656,69513216,3948544,320864256,1294823424,6410240,6705152,8003584,7745536,270761984,89231360,656187392,894943232,950013952,113545216,16498688,36958208,650727424,13234176,13348864,12435456,53481472,2793472,292864000,610304,606208,618496,286720,119377920,111722496,118984704,42278912,64798720,5509120,34099200,278528
2023-03-22 13:08:00,19947520,327245824,70500352,4268032,217100288,38989824,64892928,10510336,261885952,262647808,24301568,266891264,20123648,9650176,8159232,8269824,8826880,9052160,12021760,8949760,8986624,11292672,8245248,8015872,9334784,8462336,8376320,18530304,17895424,18251776,87678976,50151424,77889536,35758080,67932160,13107200,9625600,6651904,6758400,6656000,4820992,4825088,4874240,7741440,66867200,69054464,42401792,44093440,14934016,14598144,15024128,10506240,55672832,52686848,51380224,2621440,20676608,293318656,69513216,3948544,320983040,1619877888,6467584,6696960,8175616,7626752,270761984,89219072,656187392,895610880,982777856,113729536,16502784,36958208,645738496,13180928,13242368,13783040,53481472,2662400,292864000,610304,606208,618496,286720,117547008,114331648,118980608,42532864,64798720,5619712,34095104,278528
2023-03-22 13:10:00,20672512,327245824,70500352,4255744,217100288,39014400,64892928,10522624,261373952,262815744,24387584,266895360,20348928,9650176,8159232,8269824,8826880,9052160,12021760,8949760,8986624,11292672,8245248,8015872,9334784,8462336,8376320,18526208,17895424,18251776,62038016,49061888,68227072,35758080,68014080,13176832,9625600,6651904,6754304,6656000,4820992,4825088,4870144,7741440,66863104,69054464,42405888,44101632,14934016,14598144,15024128,10506240,55668736,52690944,51380224,2621440,20946944,293318656,69509120,3948544,308002816,1517199360,6492160,6688768,8142848,7696384,270766080,89219072,656314368,895614976,963854336,113573888,16498688,36683776,621129728,14680064,11423744,13320192,53481472,2662400,292864000,610304,606208,618496,286720,118591488,111652864,120029184,41943040,64798720,5615616,34095104,278528
2023-03-22 13:12:00,20672512,327245824,70500352,4251648,217100288,39014400,64892928,10461184,262475776,262729728,25022464,266895360,19636224,9650176,8159232,8269824,8826880,9052160,12021760,8949760,8986624,11292672,8245248,8015872,9334784,8462336,8376320,18522112,17895424,18255872,57540608,49061888,68632576,35758080,67477504,13312000,9625600,6647808,6758400,6660096,4820992,4825088,4870144,7741440,66867200,68947968,42405888,44101632,14934016,14598144,15024128,10506240,55668736,52690944,51380224,2621440,22175744,293318656,69509120,3948544,300974080,1434103808,6377472,6680576,8134656,7548928,270761984,89219072,656179200,893644800,967847936,116187136,16498688,36683776,655757312,12124160,11493376,13393920,53481472,2793472,292864000,610304,606208,618496,286720,117678080,113209344,119357440,41947136,64798720,5480448,34095104,278528
2023-03-22 13:14:00,20008960,327245824,70504448,4202496,217100288,38817792,64892928,10461184,262701056,260345856,24494080,264138752,19910656,9650176,8159232,8269824,8826880,9052160,12021760,8949760,9007104,11292672,8245248,8015872,9334784,8462336,8376320,18522112,17895424,18251776,57544704,49061888,68202496,35758080,67473408,13307904,9625600,6651904,6758400,6656000,4820992,4825088,4874240,7741440,66867200,68952064,42405888,44101632,14934016,14598144,15024128,10506240,55668736,52686848,51380224,2621440,21340160,293318656,69513216,3948544,308527104,1219919872,6393856,6672384,8126464,7548928,270761984,89219072,656187392,894246912,980926464,114376704,16502784,36294656,651161600,11866112,13258752,13754368,53481472,2662400,292864000,610304,606208,618496,286720,118169600,113823744,118861824,41943040,64798720,5484544,34095104,278528
2023-03-22 13:16:00,20008960,327245824,70500352,4194304,217100288,38830080,64892928,10461184,262774784,262606848,24494080,265744384,19968000,9699328,8159232,8269824,8830976,9052160,12021760,8949760,9007104,11292672,8245248,8015872,9338880,8462336,8376320,18522112,17895424,18251776,57548800,49057792,68747264,35758080,67678208,13340672,9625600,6651904,6754304,6656000,4820992,4825088,4870144,7741440,66867200,68939776,42405888,44105728,14934016,14598144,15024128,10506240,55668736,52686848,51380224,2621440,21360640,293318656,69505024,3952640,324403200,1482866688,6578176,6672384,8159232,7577600,270761984,89219072,656183296,895574016,950099968,115326976,16494592,36286464,671485952,11640832,11321344,11870208,53481472,2662400,292864000,610304,606208,618496,286720,119894016,113405952,119898112,43266048,64798720,5484544,34095104,278528
2023-03-22 13:18:00,20029440,327245824,70619136,4243456,217100288,38858752,64892928,10465280,262778880,263172096,24231936,265707520,17874944,9699328,8159232,8269824,8830976,9052160,12025856,8949760,9007104,11292672,8245248,8015872,9338880,8462336,8376320,18522112,17895424,18251776,57548800,49061888,69165056,35758080,67608576,13340672,9625600,6647808,6758400,6656000,4820992,4825088,4874240,7741440,66867200,68947968,42401792,44044288,14934016,14598144,15024128,10506240,55672832,52686848,51380224,2621440,20746240,293318656,69500928,3936256,324456448,1385631744,6705152,6672384,8110080,7548928,270761984,89219072,656191488,895578112,965414912,116252672,16556032,36286464,650981376,13418496,11411456,11911168,53481472,2662400,292864000,610304,606208,618496,286720,117547008,110014464,121454592,43278336,64798720,5410816,34095104,278528
