"Time","alertmanager-rancher-monitoring-alertmanager-0","carts-764fc55cb5-28vx2","carts-db-b8857f897-7p4xn","catalogue-64499f4dc4-zwhjl","catalogue-db-5b6696d9bd-fbb5s","cert-manager-85f7c4c4b8-cdjxb","cert-manager-cainjector-7656fbb787-pkv8n","cert-manager-webhook-797b5db9c6-hhdgx","cilium-hks2q","cilium-lnk87","cilium-operator-d7fc69fd7-f2msg","cilium-xsrc2","coredns-7b5bbc6644-tpp2m","csi-attacher-54dfc6cdf4-2d2sn","csi-attacher-54dfc6cdf4-9nwjl","csi-attacher-54dfc6cdf4-m58tc","csi-provisioner-7544d7867c-8h99q","csi-provisioner-7544d7867c-fdqx9","csi-provisioner-7544d7867c-jmgt2","csi-resizer-59fc8b7895-66tql","csi-resizer-59fc8b7895-k8fz9","csi-resizer-59fc8b7895-s45wt","csi-snapshotter-69f4795cf8-68mkk","csi-snapshotter-69f4795cf8-brzk9","csi-snapshotter-69f4795cf8-lp65b","deathstar-6cf8dd5457-jgbrm","deathstar-6cf8dd5457-vmvfq","engine-image-ei-881c42db-dq56c","engine-image-ei-881c42db-gp65l","engine-image-ei-881c42db-sflls","fleet-agent-59557c8896-7lp6n","fleet-controller-6f8f94fffb-wcgt6","front-end-5c6fdd77d7-q2jtq","gitjob-766b5f678d-4rrlp","grafana-67b5cf6bdd-bbv8c","hubble-relay-6565cf56c6-52kkq","hubble-ui-64bd8dcbf5-7x4nn","instance-manager-e-40c0f7f8","instance-manager-e-6b83fa90","instance-manager-e-a461837b","instance-manager-r-10aaabb9","instance-manager-r-8266b245","instance-manager-r-f7a5bf94","kubearmor-8v62p","kubearmor-8v7lc","kubearmor-annotation-manager-85857fc8d7-j2v79","kubearmor-host-policy-manager-7b9c9db44-vsgj9","kubearmor-policy-manager-8569dd9d6f-s8wgx","kubearmor-relay-64c6fff875-9cxdt","kubearmor-wcph8","local-path-provisioner-687d6d7765-dblqm","longhorn-admission-webhook-5bc44d4c9c-ffgx6","longhorn-admission-webhook-5bc44d4c9c-hvw2b","longhorn-conversion-webhook-595c45975-h7lhl","longhorn-conversion-webhook-595c45975-nk4bs","longhorn-csi-plugin-lc9ss","longhorn-csi-plugin-w6s4p","longhorn-csi-plugin-zc8xs","longhorn-driver-deployer-86487c7d89-d2mwr","longhorn-manager-mqctm","longhorn-manager-sfh8w","longhorn-manager-tmf5v","longhorn-ui-6588b76644-wdhzj","metrics-server-667586758d-9bmlb","orders-846cc4998f-d2dbw","orders-db-64cf56d65-8wpxb","payment-7f8c55ccdb-r6ssj","prometheus-678fcbcfb7-7jkrz","prometheus-rancher-monitoring-prometheus-0","pushprox-k3s-server-client-5xvrv","pushprox-k3s-server-client-kqnvf","pushprox-k3s-server-client-tmr89","pushprox-k3s-server-proxy-575bb76848-wfk24","queue-master-7f97ddc64c-ggs74","rabbitmq-6d4b4d589f-2vrzz","rancher-747786585f-8dkk4","rancher-747786585f-ckbfh","rancher-747786585f-fj5hc","rancher-monitoring-grafana-68576c5cfc-ptnxf","rancher-monitoring-kube-state-metrics-7798b97f8-528sn","rancher-monitoring-operator-7f84c87bfc-swdnn","rancher-monitoring-prometheus-adapter-d7f6d6b87-t8wwr","rancher-monitoring-prometheus-node-exporter-8bj82","rancher-monitoring-prometheus-node-exporter-bmktd","rancher-monitoring-prometheus-node-exporter-bq4nv","rancher-webhook-555dd59d4c-lsjlj","session-db-74fb9d6f76-87cd7","shipping-748699d84b-5jw4t","svclb-traefik-72825b3b-d5nvs","svclb-traefik-72825b3b-j6q8w","svclb-traefik-72825b3b-lqlx5","tiefighter","traefik-64b96ccbcd-64qtj","ubuntu","user-665b475d67-fhr6l","user-db-847ddd8676-twtdk","xwing"
2023-03-23 21:30:00,20135936,327274496,71372800,4472832,217100288,39649280,64733184,10493952,266223616,260317184,24334336,265134080,21200896,9682944,8232960,8376320,8962048,9056256,11997184,8966144,9134080,11476992,8429568,8204288,9502720,8462336,8376320,18505728,17895424,18251776,56147968,49258496,76021760,36335616,70545408,13185024,9633792,6656000,6762496,6676480,4820992,4825088,4886528,644538368,587177984,23941120,16957440,19714048,11517952,574115840,7786496,66928640,69009408,42352640,44044288,14897152,14610432,15024128,10502144,55775232,52662272,52453376,2621440,21250048,293318656,70115328,4001792,313430016,1293815808,7131136,6873088,7499776,7614464,270761984,89219072,675016704,921628672,963309568,117510144,16584704,35979264,661233664,12902400,14385152,12648448,53035008,2793472,292864000,610304,606208,618496,286720,44269568,65740800,5488640,34467840,278528
2023-03-23 21:32:00,20795392,327282688,71368704,4321280,217100288,39653376,64733184,10493952,261890048,260435968,25620480,266260480,20791296,9682944,8232960,8376320,8962048,9056256,11997184,8966144,9129984,11542528,8429568,8204288,9506816,8462336,8376320,18509824,17895424,18251776,56152064,49258496,76353536,36335616,68124672,13185024,9633792,6656000,6762496,6676480,4820992,4820992,4886528,697663488,622702592,22491136,16957440,19517440,11522048,621641728,7786496,66928640,69009408,42352640,44044288,14897152,14610432,15024128,10502144,55779328,52666368,52457472,2621440,22315008,293318656,70115328,3997696,313782272,1493803008,7081984,6832128,7811072,7581696,270761984,89219072,675147776,921624576,994779136,115191808,16584704,35979264,658391040,12193792,11743232,12877824,53035008,2662400,292864000,610304,606208,618496,286720,51724288,65740800,5492736,34467840,278528
2023-03-23 21:34:00,18210816,327278592,71372800,4378624,217100288,39124992,64733184,10493952,264081408,262176768,24268800,271790080,21188608,9682944,8232960,8335360,8962048,9056256,12001280,8966144,9129984,11411456,8429568,8204288,9502720,8462336,8376320,18505728,17895424,18251776,56172544,49254400,77053952,36335616,71356416,13180928,9633792,6656000,6758400,6680576,4820992,4825088,4886528,654360576,573509632,24649728,16957440,19333120,11706368,605036544,7786496,66932736,69005312,42356736,44044288,14897152,14614528,15024128,10502144,55775232,52670464,52457472,2621440,21381120,293318656,70115328,4001792,301514752,1332092928,6680576,7094272,8228864,7581696,270761984,89219072,675020800,921624576,994795520,114204672,16367616,35266560,650547200,12529664,11894784,12533760,53035008,2793472,292864000,610304,606208,618496,286720,50933760,65740800,5488640,34467840,278528
2023-03-23 21:36:00,18210816,327278592,71372800,4378624,217100288,40075264,64733184,10493952,262377472,260755456,24268800,265900032,20533248,9682944,8232960,8327168,8962048,9056256,12001280,8966144,9129984,11427840,8429568,8204288,9502720,8462336,8376320,18505728,17895424,18251776,56172544,49258496,76517376,36335616,72835072,13185024,9633792,6651904,6758400,6676480,4820992,4820992,4882432,684146688,622759936,23932928,16957440,19333120,11530240,599990272,7786496,66928640,69009408,42348544,44044288,14897152,14614528,15024128,10502144,55779328,52670464,52453376,2621440,21069824,293318656,70246400,4001792,301563904,1728491520,7057408,6553600,7385088,8163328,270761984,89219072,675024896,921751552,964825088,115265536,16461824,35921920,659890176,12103680,12144640,14725120,53035008,2666496,292864000,610304,606208,618496,286720,51597312,65740800,5488640,34467840,278528
2023-03-23 21:38:00,18989056,327278592,71360512,4378624,217100288,39026688,64733184,10493952,262086656,261124096,24272896,264441856,21196800,9682944,8364032,8327168,8962048,9056256,12001280,8966144,9129984,11427840,8429568,8208384,9502720,8462336,8376320,18505728,17895424,18251776,72151040,50302976,77262848,36335616,69505024,13180928,9633792,6656000,6758400,6676480,4820992,4825088,4886528,665231360,579375104,22605824,16957440,19333120,11526144,584597504,7786496,66932736,69005312,42352640,44044288,14897152,14610432,15024128,10502144,55775232,52662272,52453376,2621440,21020672,293318656,70115328,4001792,301629440,1328873472,6647808,6676480,7294976,7794688,270761984,89219072,675033088,921755648,996306944,114851840,16502784,35921920,634777600,12333056,13500416,11874304,53035008,2662400,292864000,610304,606208,618496,286720,45723648,65740800,5488640,34467840,278528
2023-03-23 21:40:00,19951616,327278592,71368704,4341760,217100288,39231488,64733184,10493952,264003584,260554752,24317952,266682368,21319680,9715712,8232960,8327168,8962048,9056256,12001280,8966144,9129984,11427840,8421376,8204288,9502720,8462336,8376320,18505728,17895424,18251776,57135104,50302976,77365248,36335616,69287936,13185024,9633792,6656000,6758400,6676480,4820992,4825088,4886528,692637696,572805120,22495232,16961536,19333120,11522048,574500864,7786496,66928640,69005312,42352640,44044288,14897152,14610432,15024128,10502144,55779328,52670464,52457472,2621440,20955136,293318656,70115328,4001792,307793920,1663475712,6606848,6586368,7401472,7651328,270761984,89219072,675016704,921747456,996417536,114073600,16502784,35926016,666779648,11792384,11476992,11239424,53035008,2793472,292864000,610304,606208,618496,286720,44089344,65740800,5488640,34467840,278528
2023-03-23 21:42:00,19980288,327278592,71303168,4239360,217100288,39972864,64733184,10493952,261718016,259874816,25903104,267862016,19447808,9715712,8232960,8327168,8962048,9060352,12001280,8966144,9129984,11427840,8421376,8208384,9502720,8462336,8376320,18505728,17895424,18255872,57139200,49324032,75669504,36335616,70721536,13180928,9633792,6660096,6762496,6676480,4820992,4825088,4882432,702926848,582995968,22892544,16957440,19369984,11526144,585805824,7786496,66932736,69009408,42356736,44044288,14897152,14610432,15028224,10502144,55775232,52666368,52457472,2621440,22110208,293318656,70115328,3997696,310407168,1300856832,6631424,6627328,7507968,7634944,270761984,89219072,675020800,922550272,997441536,114839552,16502784,36589568,656367616,11767808,11902976,11849728,53035008,2662400,292864000,610304,606208,618496,286720,52305920,65740800,5488640,34467840,278528
2023-03-23 21:44:00,20537344,327274496,71368704,4296704,217100288,39989248,64733184,10498048,263454720,263999488,22913024,265314304,19820544,9715712,8232960,8327168,8962048,9056256,12001280,8966144,9129984,11427840,8425472,8204288,9502720,8462336,8376320,18505728,17911808,18255872,57139200,49192960,76554240,36335616,74461184,13180928,9633792,6656000,6758400,6676480,4820992,4825088,4882432,705798144,571092992,23887872,16957440,19369984,11526144,623611904,7786496,66924544,69001216,42356736,44044288,14897152,14610432,15028224,10502144,55488512,52666368,52457472,2621440,20615168,293318656,70119424,3997696,310464512,1466372096,6516736,6594560,8327168,7577600,270761984,89219072,674041856,922419200,965255168,115806208,16510976,34988032,688111616,11882496,14745600,11706368,53035008,2793472,292864000,610304,606208,618496,286720,52940800,65740800,5492736,34467840,278528
2023-03-23 21:46:00,20533248,327274496,71360512,4300800,217100288,39079936,64733184,10498048,264572928,259293184,24088576,266358784,20844544,9715712,8232960,8327168,8962048,9056256,12001280,8966144,9162752,11427840,8421376,8204288,9502720,8462336,8376320,18505728,17895424,18251776,57139200,49192960,76767232,36335616,71970816,13180928,9633792,6651904,6762496,6676480,4820992,4825088,4882432,655536128,609189888,22216704,16957440,19374080,11530240,580579328,7786496,66928640,69005312,42356736,44044288,14897152,14610432,15024128,10502144,55771136,52670464,52457472,2621440,20697088,293318656,70119424,3997696,305242112,1522024448,6631424,6553600,7319552,8028160,270893056,89219072,674230272,922415104,966160384,116330496,16510976,34988032,668807168,13705216,11767808,11644928,53035008,2797568,292864000,610304,606208,618496,286720,49827840,65740800,5488640,34467840,278528
2023-03-23 21:48:00,20533248,327274496,71262208,4304896,217100288,38031360,64733184,10493952,264900608,259616768,24088576,266539008,20922368,9641984,8232960,8327168,8962048,9056256,12001280,8966144,9162752,11501568,8421376,8204288,9502720,8462336,8376320,18509824,17899520,18251776,57135104,49188864,76472320,36335616,71573504,13180928,9633792,6656000,6758400,6676480,4820992,4820992,4886528,653295616,617631744,22372352,16957440,19374080,11526144,580726784,7786496,66928640,69009408,42356736,44044288,14901248,14610432,15024128,10502144,55369728,52666368,52457472,2621440,20520960,293318656,70119424,3997696,310607872,1440038912,6606848,6455296,7483392,7540736,270761984,89219072,674885632,922415104,982212608,115019776,16519168,36003840,493821952,12054528,12554240,14827520,53035008,2666496,292864000,610304,606208,618496,286720,44130304,65740800,5492736,34467840,278528
2023-03-23 21:50:00,20541440,327274496,71266304,4308992,217100288,38371328,64733184,10493952,265433088,259457024,24088576,264273920,20938752,9641984,8232960,8327168,8962048,9056256,12001280,8966144,9162752,11534336,8421376,8204288,9605120,8462336,8376320,18513920,17895424,18251776,57139200,49192960,76656640,36335616,71786496,13185024,9633792,6656000,6758400,6676480,4820992,4820992,4882432,694345728,611377152,22437888,16957440,19718144,11530240,619266048,7786496,66928640,69005312,42352640,44044288,14901248,14610432,15024128,10502144,55754752,52662272,52453376,2621440,21237760,293318656,70119424,3997696,317702144,1668104192,6696960,6545408,7360512,7593984,270761984,89219072,674893824,922411008,963543040,113803264,16379904,36667392,683704320,12095488,11767808,14053376,53035008,2662400,292864000,610304,606208,618496,286720,44126208,65740800,5492736,34467840,278528
2023-03-23 21:52:00,20533248,327274496,71274496,4255744,217100288,39223296,64733184,10493952,265486336,259919872,24088576,266399744,20799488,9641984,8232960,8327168,8962048,9056256,12001280,8966144,9162752,11509760,8421376,8204288,9613312,8462336,8376320,18509824,17899520,18251776,91889664,50307072,77205504,36335616,69672960,13312000,9633792,6656000,6758400,6676480,4820992,4825088,4886528,690835456,593145856,22618112,16961536,19333120,11530240,594079744,7786496,66928640,69005312,42352640,44044288,14897152,14610432,15024128,10502144,55750656,52662272,52457472,2621440,21954560,293318656,70115328,3997696,310452224,1309544448,6696960,6512640,7311360,7712768,270761984,89219072,674758656,922419200,1010728960,117014528,16510976,36667392,642498560,11845632,11902976,14123008,53035008,2662400,292864000,610304,606208,618496,286720,49471488,65740800,5488640,34467840,278528
2023-03-23 21:54:00,20652032,327278592,71266304,4255744,217100288,38965248,64733184,10498048,261169152,261373952,24088576,267333632,19460096,9641984,8232960,8327168,8962048,9056256,12001280,8966144,9162752,11534336,8421376,8204288,9555968,8462336,8376320,18509824,17895424,18255872,61259776,49254400,77279232,36335616,67309568,13316096,9633792,6656000,6762496,6676480,4820992,4820992,4882432,645144576,587870208,23683072,16957440,19333120,11526144,623337472,7786496,66928640,69009408,42352640,44044288,14897152,14610432,15024128,10502144,55754752,52666368,52453376,2621440,20774912,293318656,70119424,3997696,306507776,1436033024,6623232,6569984,8220672,7626752,270893056,89219072,674754560,922419200,955797504,116015104,16510976,36274176,671285248,12382208,11603968,14077952,53035008,2662400,292864000,610304,606208,618496,286720,53497856,65740800,5488640,34586624,278528
2023-03-23 21:56:00,20672512,327278592,71266304,4255744,217100288,38965248,72613888,10493952,264646656,261681152,24092672,261705728,19898368,9691136,8232960,8327168,8962048,9056256,12001280,8966144,9162752,11706368,8421376,8204288,9564160,8462336,8376320,18505728,17895424,18251776,57475072,49258496,77283328,36335616,69754880,13316096,9633792,6656000,6758400,6676480,4820992,4825088,4882432,664936448,572633088,23977984,16961536,19333120,11530240,583626752,7786496,66932736,69009408,42356736,44044288,14897152,14610432,15024128,10502144,55754752,52662272,52457472,2621440,21364736,293318656,70119424,3997696,307331072,1626730496,6807552,6520832,7376896,7815168,270761984,89219072,674758656,921567232,962199552,114978816,16515072,36655104,687226880,12357632,11730944,14057472,53035008,2662400,292864000,610304,606208,618496,286720,48029696,65740800,5427200,34467840,278528
2023-03-23 21:58:00,18300928,327278592,71274496,4255744,217100288,38965248,72663040,10498048,264777728,261922816,24084480,264904704,19906560,9691136,8232960,8327168,8962048,9056256,12001280,8966144,9162752,11591680,8421376,8204288,9527296,8462336,8376320,18505728,17895424,18251776,57475072,49254400,77246464,36335616,70709248,13312000,9633792,6656000,6758400,6676480,4820992,4820992,4882432,693739520,575885312,24391680,16957440,19333120,11526144,637759488,7786496,66928640,69009408,42352640,44044288,14897152,14610432,15024128,10502144,55750656,52670464,52457472,2621440,21487616,293318656,70119424,3997696,307720192,1556492288,6877184,6545408,7884800,7753728,270761984,89219072,674758656,921739264,980246528,116121600,16515072,36659200,677838848,11993088,11436032,13086720,53035008,2662400,292864000,610304,606208,618496,286720,44048384,65740800,5431296,34467840,278528
2023-03-23 22:00:00,19025920,327278592,71274496,4206592,217100288,38969344,64884736,10493952,261402624,262094848,24084480,268120064,19955712,9707520,8232960,8286208,8962048,9056256,12001280,8966144,9162752,11534336,8421376,8204288,9527296,8462336,8376320,18509824,17895424,18251776,57278464,49254400,76869632,36335616,69038080,13312000,9633792,6656000,6762496,6676480,4820992,4820992,4886528,706883584,578404352,24391680,16957440,19333120,11538432,618459136,7786496,66928640,69009408,42356736,44044288,14897152,14610432,15024128,10506240,55758848,52666368,52457472,2621440,21188608,293318656,70123520,3997696,304402432,1307295744,6877184,6676480,7368704,7602176,270761984,89219072,674168832,921739264,965054464,114647040,16510976,36380672,603291648,11890688,11337728,11448320,53035008,2793472,292864000,610304,606208,618496,286720,44044288,65740800,5488640,34467840,278528
2023-03-23 22:02:00,19017728,327278592,70823936,4231168,217100288,38973440,64954368,10493952,261349376,262098944,23420928,268718080,18718720,9707520,8232960,8318976,8962048,9056256,12001280,8966144,9162752,11534336,8421376,8204288,9531392,8462336,8376320,18505728,17895424,18251776,57278464,49254400,76853248,36335616,69431296,13312000,9633792,6656000,6758400,6676480,4820992,4829184,4886528,686776320,577138688,22134784,16957440,19398656,11538432,616583168,7786496,66924544,69005312,42356736,44044288,14897152,14610432,15024128,10506240,55951360,52666368,52457472,2621440,22237184,293318656,70119424,3997696,414785536,1283006464,6918144,6488064,7811072,8028160,270761984,89219072,674078720,921866240,994676736,113405952,16527360,36638720,674529280,12099584,13320192,11563008,53035008,2662400,292864000,610304,606208,618496,286720,43782144,65740800,5488640,34467840,278528
2023-03-23 22:04:00,19185664,327274496,71155712,4284416,217100288,38977536,64892928,10391552,264355840,263385088,23916544,267534336,19902464,9707520,8237056,8302592,8962048,9056256,12001280,8966144,9162752,11534336,8421376,8204288,9527296,8462336,8376320,18505728,17899520,18886656,57278464,49254400,76812288,36335616,70045696,13312000,9633792,6656000,6758400,6676480,4820992,4825088,4886528,651640832,573677568,22216704,16957440,19398656,11534336,596275200,7786496,66928640,69009408,42356736,44044288,14897152,14610432,15024128,10506240,55955456,52670464,52457472,2621440,20729856,293318656,70119424,3997696,371826688,1564418048,6942720,6471680,7704576,7630848,270761984,89219072,674734080,921739264,994779136,116989952,16531456,36634624,677695488,14233600,12853248,14188544,53039104,2662400,292864000,610304,606208,618496,286720,53911552,65740800,5488640,34467840,278528
2023-03-23 22:06:00,19787776,327274496,71155712,4284416,217100288,38973440,64933888,10387456,264376320,263446528,24035328,269111296,20254720,9707520,8232960,8302592,8966144,9056256,12001280,8966144,9162752,11526144,8421376,8204288,9527296,8462336,8376320,18509824,17895424,18251776,57274368,49254400,77791232,36335616,69038080,13312000,9633792,6656000,6758400,6676480,4820992,4820992,4882432,680411136,579928064,22020096,16957440,19398656,11534336,587591680,7786496,66928640,69005312,42356736,44044288,14897152,14610432,15024128,10506240,55971840,52666368,52457472,2621440,21295104,293318656,70119424,4001792,328478720,1316421632,6901760,6553600,8433664,8228864,270761984,89219072,674746368,921739264,955539456,114622464,16535552,36646912,671735808,12169216,12206080,11624448,53035008,2662400,292864000,610304,606208,618496,286720,49852416,65740800,5488640,34471936,278528
2023-03-23 22:08:00,19832832,327274496,71159808,4284416,217100288,38973440,64901120,10428416,264785920,263626752,24043520,266170368,19992576,9707520,8232960,8302592,8962048,9056256,12001280,8966144,9162752,11526144,8421376,8204288,9527296,8462336,8376320,18505728,17895424,18251776,72105984,50307072,77729792,36335616,72007680,13312000,9633792,6656000,6762496,6676480,4820992,4825088,4886528,661463040,623366144,22020096,16957440,19398656,11526144,588115968,7786496,66924544,69005312,42356736,44044288,14901248,14610432,15024128,10506240,55959552,52666368,52453376,2621440,20418560,293318656,70119424,3997696,312827904,1680343040,6901760,6463488,7344128,7577600,270761984,89219072,674738176,921862144,1003253760,113659904,16592896,36634624,657043456,11943936,12046336,13029376,53035008,2662400,292864000,610304,606208,618496,286720,43954176,65740800,5488640,34467840,278528
2023-03-23 22:10:00,19877888,327274496,71159808,4202496,217100288,38973440,64942080,10481664,265383936,261218304,24039424,267681792,19951616,9707520,8232960,8302592,8962048,9056256,12001280,8966144,9162752,11526144,8421376,8204288,9527296,8462336,8376320,18505728,17895424,18251776,55058432,50307072,77475840,36335616,70610944,13312000,9633792,6651904,6758400,6676480,4820992,4820992,4886528,658264064,578895872,22024192,16961536,19402752,11530240,586215424,7786496,66928640,69001216,42356736,44044288,14901248,14610432,15024128,10506240,55951360,52666368,52453376,2621440,21061632,293318656,70254592,3973120,309919744,1360154624,6893568,6717440,7589888,8245248,270761984,89219072,674742272,922406912,963182592,114315264,16592896,36634624,650399744,11915264,11710464,13049856,53035008,2662400,292864000,610304,606208,618496,286720,43950080,65740800,5488640,34467840,278528
2023-03-23 22:12:00,20701184,327274496,71204864,4206592,217100288,38973440,64974848,10493952,265502720,259239936,23187456,266424320,19300352,9707520,8237056,8302592,8962048,9056256,12001280,8966144,9162752,11436032,8421376,8204288,9527296,8462336,8376320,18505728,17899520,18251776,55058432,49258496,77672448,36335616,67268608,13312000,9633792,6651904,6762496,6676480,4820992,4825088,4886528,665239552,618754048,22020096,16957440,19398656,11538432,618176512,7786496,66924544,69009408,42356736,44044288,14901248,14610432,15024128,10506240,55951360,52666368,52457472,2621440,22020096,293322752,70123520,3973120,310153216,1482883072,6885376,6823936,8327168,7548928,270761984,89231360,674742272,922402816,998817792,113004544,16596992,36634624,663121920,14209024,11718656,11374592,53035008,2793472,292864000,610304,606208,618496,286720,43573248,65740800,5431296,34467840,278528
2023-03-23 22:14:00,20701184,327274496,71217152,4419584,217100288,39010304,64868352,10481664,263663616,259371008,23326720,267685888,19877888,9781248,8232960,8302592,8966144,9056256,12001280,8966144,9162752,11436032,8421376,8204288,9527296,8462336,8376320,18505728,17899520,18251776,92233728,49123328,80130048,36335616,68812800,13316096,9633792,6656000,6758400,6676480,4820992,4820992,4886528,692146176,598298624,22020096,16957440,19398656,11534336,624885760,7786496,66928640,69009408,42356736,44052480,14901248,14610432,15024128,10506240,55955456,52670464,52457472,2621440,21233664,293318656,70123520,3973120,310599680,1261477888,6852608,6725632,7352320,7647232,270761984,89219072,674742272,922402816,954839040,113119232,16596992,35307520,665858048,11743232,14344192,11538432,53035008,2662400,292864000,610304,606208,618496,286720,48246784,65740800,5472256,34467840,278528
2023-03-23 22:16:00,20795392,327274496,71217152,4423680,217100288,39006208,64929792,10477568,263913472,261238784,23326720,266387456,20525056,9723904,8232960,8302592,8966144,9056256,12001280,8966144,9162752,11436032,8421376,8204288,9531392,8462336,8376320,18505728,17895424,18251776,57905152,49123328,80547840,36335616,72318976,13180928,9633792,6656000,6762496,6676480,4820992,4825088,4886528,670179328,585068544,22044672,16957440,19398656,11538432,606404608,7790592,66932736,69009408,42356736,44044288,14901248,14610432,15024128,10506240,55951360,52666368,52453376,2621440,20623360,293318656,70123520,3923968,304627712,1438347264,6852608,6815744,7606272,8077312,270761984,89219072,674738176,922533888,955174912,117256192,16596992,36618240,681238528,11915264,11644928,11718656,53035008,2662400,292864000,610304,606208,618496,286720,47169536,65740800,5472256,34467840,278528
2023-03-23 22:18:00,19468288,327274496,71217152,4419584,217100288,39305216,64843776,10477568,264011776,262975488,24825856,267005952,20594688,9854976,8237056,8302592,8970240,9056256,12001280,8966144,9080832,11436032,8421376,8204288,9527296,8462336,8376320,18505728,17895424,18251776,57745408,49123328,80650240,36335616,67481600,13180928,9633792,6656000,6762496,6676480,4820992,4820992,4882432,700293120,628551680,22224896,16961536,19398656,11534336,592080896,7790592,66928640,69001216,42352640,44044288,14897152,14610432,15024128,10506240,55955456,52662272,52457472,2621440,21028864,293318656,70123520,3989504,310128640,1613799424,7188480,6619136,8237056,7565312,270761984,89231360,674758656,922398720,994451456,113664000,16592896,35926016,650510336,13504512,12857344,11476992,53035008,2797568,292864000,610304,606208,618496,286720,44613632,65740800,5476352,34476032,278528
2023-03-23 22:20:00,19472384,327274496,71217152,4407296,217100288,39305216,64925696,10481664,261840896,261120000,24825856,266092544,20729856,9682944,8241152,8302592,8966144,9056256,12001280,8966144,9080832,11436032,8421376,8208384,9527296,8462336,8376320,18505728,17895424,18251776,58183680,49123328,76054528,36335616,68263936,13180928,9633792,6651904,6762496,6676480,4820992,4825088,4886528,648290304,628948992,22224896,16957440,19398656,11534336,628084736,7790592,66932736,69009408,42352640,44044288,14897152,14610432,15024128,10502144,55955456,52670464,52457472,2621440,20783104,293318656,70254592,3997696,315711488,1486135296,6877184,6701056,7761920,7516160,270761984,89219072,674742272,922398720,963231744,114626560,16592896,35954688,676950016,11759616,13946880,11747328,53035008,2793472,292864000,610304,606208,618496,286720,43962368,65740800,5472256,34467840,278528
2023-03-23 22:22:00,19472384,327274496,71225344,4198400,217100288,39309312,64978944,10477568,262782976,260960256,24821760,265801728,19582976,9723904,8257536,8306688,8966144,9056256,12001280,8966144,9080832,11436032,8421376,8204288,9527296,8462336,8376320,18505728,17915904,18251776,58593280,50307072,75296768,36335616,68263936,13180928,9633792,6656000,6758400,6676480,4820992,4820992,4882432,659951616,582619136,22224896,16957440,19267584,11526144,641122304,7790592,66932736,69009408,42352640,44044288,14897152,14610432,15024128,10502144,55955456,52670464,52457472,2621440,22564864,293318656,70123520,3997696,312934400,1711484928,7081984,6627328,7622656,8163328,270761984,89219072,674746368,922525696,1010655232,117243904,16592896,35958784,663715840,11636736,11534336,11718656,53035008,2666496,292864000,610304,606208,618496,286720,43958272,65740800,5607424,34467840,278528
2023-03-23 22:24:00,20131840,327282688,71225344,4214784,217100288,39112704,65024000,10481664,263069696,257105920,24297472,267554816,19259392,9756672,8257536,8302592,8966144,9056256,12001280,8966144,9080832,11436032,8404992,8208384,9527296,8462336,8376320,18505728,17899520,18251776,58929152,50307072,69423104,36335616,73990144,13180928,9633792,6656000,6758400,6676480,4820992,4820992,4886528,683126784,598589440,22028288,16957440,19308544,11530240,636809216,7790592,66928640,69005312,42356736,43986944,14897152,14610432,15024128,10502144,55652352,52662272,52457472,2621440,21704704,293318656,70123520,3997696,312852480,1381888000,6549504,7036928,7335936,8359936,270761984,89219072,674742272,922402816,1011695616,116342784,16596992,35291136,644255744,11788288,11833344,16052224,53035008,2662400,292864000,610304,606208,618496,286720,49582080,65740800,5472256,34467840,278528
2023-03-23 22:26:00,20819968,327278592,71229440,4214784,217100288,39112704,64921600,10477568,263135232,258162688,24432640,271298560,19111936,9756672,8257536,8302592,8966144,9056256,12001280,8966144,9113600,11362304,8404992,8204288,9527296,8462336,8376320,18505728,17895424,18255872,59088896,49328128,69230592,36335616,65941504,13180928,9633792,6656000,6758400,6676480,4820992,4820992,4882432,681885696,587378688,21852160,16957440,19316736,11522048,628449280,7790592,66932736,69005312,42352640,43986944,14897152,14610432,15024128,10502144,55820288,52666368,52453376,2621440,20516864,293318656,69947392,3997696,312270848,1627095040,6541312,6668288,7491584,7573504,270761984,89219072,674746368,922398720,955068416,114241536,16592896,35938304,675233792,14217216,13889536,11423744,53035008,2662400,292864000,610304,606208,618496,286720,47149056,65740800,5476352,34467840,278528
2023-03-23 22:28:00,20656128,327278592,71229440,4214784,217100288,39116800,64942080,10481664,264937472,257822720,24301568,266309632,18661376,9756672,8257536,8302592,8966144,9056256,12001280,8966144,9113600,11362304,8404992,8204288,9527296,8462336,8376320,18509824,17895424,18251776,59092992,49324032,69287936,36339712,67657728,13193216,9633792,6656000,6758400,6676480,4820992,4825088,4886528,656646144,589377536,21860352,16957440,19382272,11538432,628649984,7790592,66928640,69001216,42352640,43986944,14897152,14610432,15024128,10502144,55820288,52670464,52457472,2621440,21557248,293318656,70078464,3997696,305156096,1368776704,7032832,7028736,7802880,7532544,270761984,89219072,674746368,922402816,995254272,113758208,16592896,36601856,669540352,11902976,14417920,14184448,53035008,2666496,292864000,610304,606208,618496,286720,44855296,65740800,5488640,34467840,278528
