"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc0057de7b359b)","Receive Errors (lxc0ed3c8d2b8bf)","Receive Errors (lxc1b4eef799f9f)","Receive Errors (lxc2aa36708b137)","Receive Errors (lxc311bfcb71b98)","Receive Errors (lxc3217b30e5a4e)","Receive Errors (lxc36b6da5da010)","Receive Errors (lxc403df59b7f2f)","Receive Errors (lxc4b0877ec508a)","Receive Errors (lxc4f353ad2ad1b)","Receive Errors (lxc4f7ca766139d)","Receive Errors (lxc538c2623b3c9)","Receive Errors (lxc70b5164e645e)","Receive Errors (lxc71cbdd12cdf0)","Receive Errors (lxc7626ffd02273)","Receive Errors (lxc769b3cde4245)","Receive Errors (lxc8c21dfcb3de5)","Receive Errors (lxc903c94232750)","Receive Errors (lxc_health)","Receive Errors (lxca64c956e0416)","Receive Errors (lxcb65783b18b77)","Receive Errors (lxcbfe61dbe9fb8)","Receive Errors (lxcc139b9659a43)","Receive Errors (lxccec5aff1a071)","Receive Errors (lxcd29782dd3030)","Receive Errors (lxcdf3f3974f060)","Receive Errors (lxce04bc0c65a73)","Receive Errors (lxcf65b7508adc1)","Receive Errors (lxcf8047b4cc192)","Receive Errors (lxcf91586e7c6b7)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc0057de7b359b)","Receive Total (lxc0ed3c8d2b8bf)","Receive Total (lxc1b4eef799f9f)","Receive Total (lxc2aa36708b137)","Receive Total (lxc311bfcb71b98)","Receive Total (lxc3217b30e5a4e)","Receive Total (lxc36b6da5da010)","Receive Total (lxc403df59b7f2f)","Receive Total (lxc4b0877ec508a)","Receive Total (lxc4f353ad2ad1b)","Receive Total (lxc4f7ca766139d)","Receive Total (lxc538c2623b3c9)","Receive Total (lxc70b5164e645e)","Receive Total (lxc71cbdd12cdf0)","Receive Total (lxc7626ffd02273)","Receive Total (lxc769b3cde4245)","Receive Total (lxc8c21dfcb3de5)","Receive Total (lxc903c94232750)","Receive Total (lxc_health)","Receive Total (lxca64c956e0416)","Receive Total (lxcb65783b18b77)","Receive Total (lxcbfe61dbe9fb8)","Receive Total (lxcc139b9659a43)","Receive Total (lxccec5aff1a071)","Receive Total (lxcd29782dd3030)","Receive Total (lxcdf3f3974f060)","Receive Total (lxce04bc0c65a73)","Receive Total (lxcf65b7508adc1)","Receive Total (lxcf8047b4cc192)","Receive Total (lxcf91586e7c6b7)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc0057de7b359b)","Transmit Errors (lxc0ed3c8d2b8bf)","Transmit Errors (lxc1b4eef799f9f)","Transmit Errors (lxc2aa36708b137)","Transmit Errors (lxc311bfcb71b98)","Transmit Errors (lxc3217b30e5a4e)","Transmit Errors (lxc36b6da5da010)","Transmit Errors (lxc403df59b7f2f)","Transmit Errors (lxc4b0877ec508a)","Transmit Errors (lxc4f353ad2ad1b)","Transmit Errors (lxc4f7ca766139d)","Transmit Errors (lxc538c2623b3c9)","Transmit Errors (lxc70b5164e645e)","Transmit Errors (lxc71cbdd12cdf0)","Transmit Errors (lxc7626ffd02273)","Transmit Errors (lxc769b3cde4245)","Transmit Errors (lxc8c21dfcb3de5)","Transmit Errors (lxc903c94232750)","Transmit Errors (lxc_health)","Transmit Errors (lxca64c956e0416)","Transmit Errors (lxcb65783b18b77)","Transmit Errors (lxcbfe61dbe9fb8)","Transmit Errors (lxcc139b9659a43)","Transmit Errors (lxccec5aff1a071)","Transmit Errors (lxcd29782dd3030)","Transmit Errors (lxcdf3f3974f060)","Transmit Errors (lxce04bc0c65a73)","Transmit Errors (lxcf65b7508adc1)","Transmit Errors (lxcf8047b4cc192)","Transmit Errors (lxcf91586e7c6b7)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc0057de7b359b)","Receive Dropped (lxc0ed3c8d2b8bf)","Receive Dropped (lxc1b4eef799f9f)","Receive Dropped (lxc2aa36708b137)","Receive Dropped (lxc311bfcb71b98)","Receive Dropped (lxc3217b30e5a4e)","Receive Dropped (lxc36b6da5da010)","Receive Dropped (lxc403df59b7f2f)","Receive Dropped (lxc4b0877ec508a)","Receive Dropped (lxc4f353ad2ad1b)","Receive Dropped (lxc4f7ca766139d)","Receive Dropped (lxc538c2623b3c9)","Receive Dropped (lxc70b5164e645e)","Receive Dropped (lxc71cbdd12cdf0)","Receive Dropped (lxc7626ffd02273)","Receive Dropped (lxc769b3cde4245)","Receive Dropped (lxc8c21dfcb3de5)","Receive Dropped (lxc903c94232750)","Receive Dropped (lxc_health)","Receive Dropped (lxca64c956e0416)","Receive Dropped (lxcb65783b18b77)","Receive Dropped (lxcbfe61dbe9fb8)","Receive Dropped (lxcc139b9659a43)","Receive Dropped (lxccec5aff1a071)","Receive Dropped (lxcd29782dd3030)","Receive Dropped (lxcdf3f3974f060)","Receive Dropped (lxce04bc0c65a73)","Receive Dropped (lxcf65b7508adc1)","Receive Dropped (lxcf8047b4cc192)","Receive Dropped (lxcf91586e7c6b7)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc0057de7b359b)","Transmit Dropped (lxc0ed3c8d2b8bf)","Transmit Dropped (lxc1b4eef799f9f)","Transmit Dropped (lxc2aa36708b137)","Transmit Dropped (lxc311bfcb71b98)","Transmit Dropped (lxc3217b30e5a4e)","Transmit Dropped (lxc36b6da5da010)","Transmit Dropped (lxc403df59b7f2f)","Transmit Dropped (lxc4b0877ec508a)","Transmit Dropped (lxc4f353ad2ad1b)","Transmit Dropped (lxc4f7ca766139d)","Transmit Dropped (lxc538c2623b3c9)","Transmit Dropped (lxc70b5164e645e)","Transmit Dropped (lxc71cbdd12cdf0)","Transmit Dropped (lxc7626ffd02273)","Transmit Dropped (lxc769b3cde4245)","Transmit Dropped (lxc8c21dfcb3de5)","Transmit Dropped (lxc903c94232750)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca64c956e0416)","Transmit Dropped (lxcb65783b18b77)","Transmit Dropped (lxcbfe61dbe9fb8)","Transmit Dropped (lxcc139b9659a43)","Transmit Dropped (lxccec5aff1a071)","Transmit Dropped (lxcd29782dd3030)","Transmit Dropped (lxcdf3f3974f060)","Transmit Dropped (lxce04bc0c65a73)","Transmit Dropped (lxcf65b7508adc1)","Transmit Dropped (lxcf8047b4cc192)","Transmit Dropped (lxcf91586e7c6b7)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc0057de7b359b)","Transmit Total (lxc0ed3c8d2b8bf)","Transmit Total (lxc1b4eef799f9f)","Transmit Total (lxc2aa36708b137)","Transmit Total (lxc311bfcb71b98)","Transmit Total (lxc3217b30e5a4e)","Transmit Total (lxc36b6da5da010)","Transmit Total (lxc403df59b7f2f)","Transmit Total (lxc4b0877ec508a)","Transmit Total (lxc4f353ad2ad1b)","Transmit Total (lxc4f7ca766139d)","Transmit Total (lxc538c2623b3c9)","Transmit Total (lxc70b5164e645e)","Transmit Total (lxc71cbdd12cdf0)","Transmit Total (lxc7626ffd02273)","Transmit Total (lxc769b3cde4245)","Transmit Total (lxc8c21dfcb3de5)","Transmit Total (lxc903c94232750)","Transmit Total (lxc_health)","Transmit Total (lxca64c956e0416)","Transmit Total (lxcb65783b18b77)","Transmit Total (lxcbfe61dbe9fb8)","Transmit Total (lxcc139b9659a43)","Transmit Total (lxccec5aff1a071)","Transmit Total (lxcd29782dd3030)","Transmit Total (lxcdf3f3974f060)","Transmit Total (lxce04bc0c65a73)","Transmit Total (lxcf65b7508adc1)","Transmit Total (lxcf8047b4cc192)","Transmit Total (lxcf91586e7c6b7)"
2023-02-23 14:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,0,7.47,118,0,0,0,0.933,0.0722,0.305,3.32,0.267,0.466,0,0,2.20,1.57,0.816,0,0.994,0.533,0,0.255,0.322,4.91,0.1000,2.52,7.25,0.589,1.45,0,10.5,18.6,0.267,0.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,8.96,110,0,0,0,1.33,0.0666,0.444,3.75,0.267,0.511,0,0,2.64,1.80,1.02,0,1.03,0.983,0,0.261,0.389,4.18,0.200,2.88,9.33,1.01,1.51,0,11.5,17.2,0.267,0.255
2023-02-23 14:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68,0,7.72,120,0,0,0,0.928,0.0778,0.300,3.57,0.256,0.506,0,0,2.07,1.56,0.806,0,0.950,0.544,0,0.256,0.322,5.02,0.100,2.31,7.26,0.567,1.39,0,10.7,18.8,0.244,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68,9.23,115,0,0,0,1.33,0.0667,0.444,4.02,0.256,0.533,0,0,2.63,1.79,0.994,0,1,0.994,0,0.261,0.389,4.26,0.200,3,9.34,1,1.51,0,11.6,17.3,0.244,0.256
2023-02-23 14:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74,0,6.69,115,0,0,0,0.934,0.0723,0.272,3.55,0.256,0.472,0,0,2.11,1.58,0.800,0,0.967,0.550,0,0.245,0.328,4.86,0.100,2.31,7.04,0.567,1.37,0,10.5,18.7,0.245,0.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74,8.11,106,0,0,0,1.33,0.0667,0.434,4.00,0.256,0.511,0,0,2.66,1.82,0.995,0,1.01,0.995,0,0.245,0.395,4.12,0.200,2.96,9.00,0.995,1.48,0,11.5,17.3,0.245,0.245
2023-02-23 14:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,0,31.1,155,0,0,0,0.939,0.0722,0.278,4.23,0.267,0.483,0,0,1.94,1.57,0.961,0,0.956,0.556,0,0.256,0.333,4.93,0.100,2.53,7.17,0.556,26.6,0,10.9,18.8,0.267,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,34.7,151,0,0,0,1.34,0.0722,0.433,4.69,0.267,0.522,0,0,2.69,1.81,1.16,0,1.01,1,0,0.256,0.400,4.18,0.200,3.01,9.18,0.994,24.7,0,11.7,17.4,0.267,0.256
2023-02-23 14:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,0,30.8,154,0,0,0,0.911,0.0778,0.306,4.16,0.244,0.472,0,0.00556,2.09,1.56,0.833,0,0.994,0.539,0,0.256,0.333,4.94,0.100,2.49,7.13,0.572,26.7,0,10.7,18.7,0.233,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,34.4,150,0,0,0,1.32,0.0722,0.450,4.57,0.244,0.511,0,0,2.69,1.79,1.01,0,1.03,0.983,0,0.256,0.400,4.18,0.200,2.91,9.08,1,24.7,0,11.6,17.2,0.239,0.256
2023-02-23 14:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50,0,7.37,124,0,0,0.00556,0.911,0.0889,0.300,3.35,0.256,0.478,0,0,2.23,1.57,0.811,0,0.933,0.550,0,0.256,0.333,4.94,0.100,2.62,7.22,0.589,1.44,0,11.0,18.7,0.256,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50,8.89,124,0,0,0,1.31,0.0722,0.439,3.81,0.256,0.522,0,0,2.57,1.80,1,0,0.989,0.994,0,0.256,0.400,4.19,0.200,2.84,9.29,0.994,1.53,0,11.7,17.3,0.256,0.256
2023-02-23 14:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78,0,7.84,121,0,0,0,0.933,0.0777,0.278,3.60,0.255,0.500,0,0,2.10,1.57,0.805,0,1.01,0.544,0,0.255,0.333,4.93,0.1000,2.39,7.19,0.578,1.37,0,10.5,18.8,0.255,0.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78,9.21,114,0,0,0,1.34,0.0722,0.433,4.09,0.255,0.533,0,0,2.49,1.82,0.994,0,1.04,0.994,0,0.255,0.400,4.17,0.200,2.92,9.36,0.994,1.46,0,11.3,17.3,0.255,0.255
2023-02-23 14:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,0,6.67,115,0,0,0,0.933,0.0611,0.289,3.53,0.244,0.472,0,0,2.19,1.57,0.800,0,0.978,0.544,0,0.244,0.333,4.94,0.100,2.38,7.02,0.567,1.34,0,10.5,18.7,0.233,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,7.90,106,0,0,0,1.33,0.0611,0.444,4.03,0.244,0.511,0,0,2.48,1.82,0.989,0,1.02,0.989,0,0.244,0.400,4.18,0.200,3.04,9.09,0.989,1.44,0,11.5,17.0,0.233,0.244
2023-02-23 14:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30,0,31.3,152,0,0,0,0.933,0.0666,0.317,4.41,0.267,0.455,0,0,2.27,1.57,0.966,0,0.961,0.539,0,0.255,0.333,4.93,0.1000,2.50,7.16,0.561,26.6,0,11.0,18.8,0.255,0.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30,34.6,149,0,0,0,1.33,0.0611,0.455,4.89,0.267,0.500,0,0.00555,2.84,1.79,1.17,0,1.01,0.988,0,0.255,0.400,4.19,0.200,3.23,9.29,0.994,24.8,0,11.9,17.2,0.255,0.255
2023-02-23 14:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,31.0,153,0,0,0,0.933,0.0778,0.278,4.07,0.256,0.456,0.00556,0,2.21,1.58,0.833,0,0.983,0.544,0,0.267,0.339,4.94,0.100,2.32,7.08,0.567,26.6,0,11.0,18.7,0.267,0.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,34.1,148,0,0.00556,0,1.33,0.0667,0.433,4.52,0.256,0.500,0,0,2.72,1.81,1.01,0,1.02,0.994,0,0.267,0.406,4.18,0.200,2.90,9.12,1,24.9,0,11.9,17.2,0.267,0.267
2023-02-23 14:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31,0,7.17,115,0,0,0,0.933,0.0833,0.289,3.34,0.267,0.483,0.00556,0,1.94,1.57,0.806,0,1.02,0.544,0,0.267,0.350,4.94,0.100,2.34,7.30,0.561,1.41,0,10.6,18.7,0.272,0.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31,8.66,113,0,0.00556,0,1.33,0.0722,0.439,3.79,0.267,0.522,0,0,2.54,1.80,0.989,0,1.04,0.994,0,0.267,0.417,4.17,0.200,2.84,9.33,0.989,1.51,0,11.5,17.0,0.267,0.267
2023-02-23 14:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72,0,7.74,121,0,0,0,0.933,0.0667,0.300,3.58,0.283,0.472,0,0,1.74,1.56,0.817,0,0.956,0.544,0,0.278,0.350,4.93,0.100,2.35,7.30,0.583,1.36,0,10.5,18.9,0.272,0.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72,9.13,124,0,0,0,1.33,0.0667,0.444,4.04,0.278,0.511,0,0,2.66,1.81,1,0,1,0.994,0,0.278,0.417,4.19,0.200,3.09,9.37,0.989,1.48,0,11.6,17.2,0.267,0.278
2023-02-23 14:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,0,6.75,115,0,0,0,0.922,0.100,0.306,3.54,0.250,0.467,0,0,1.92,1.56,0.817,0,0.928,0.550,0,0.244,0.333,4.94,0.100,2.34,7.13,0.578,1.37,0,10.7,18.8,0.244,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,8.02,106,0,0,0,1.32,0.0833,0.450,3.99,0.244,0.511,0,0,2.69,1.78,0.994,0,0.989,0.994,0,0.244,0.400,4.19,0.200,3.01,9.05,1,1.49,0,11.6,17.1,0.244,0.244
2023-02-23 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43,0,28.3,157,0,0,0,0.939,0.0889,0.294,3.67,0.233,0.461,0,0,2.23,1.57,0.972,0.00556,0.983,0.544,0,0.233,0.322,4.93,0.100,2.36,7.33,0.572,24,0,10.8,18.7,0.233,0.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43,31.3,161,0,0,0,1.33,0.0778,0.439,4.14,0.233,0.511,0,0,2.67,1.79,1.16,0,1.02,0.989,0,0.233,0.389,4.18,0.206,2.90,9.26,0.994,22.3,0.00556,11.7,17.2,0.233,0.233
2023-02-23 15:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,0,31.2,162,0,0,0,0.939,0.0667,0.294,4.07,0.278,0.467,0,0,1.97,1.56,0.833,0.00556,1.01,0.539,0,0.267,0.322,4.94,0.100,2.42,7.12,0.567,26.7,0,10.8,18.6,0.278,0.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,34.5,167,0,0,0,1.33,0.0667,0.433,4.52,0.278,0.511,0,0,2.71,1.80,1.02,0,1.04,0.989,0,0.267,0.389,4.19,0.206,3.06,9.17,1,24.9,0.00556,11.7,17.3,0.278,0.267
2023-02-23 15:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43,0,7.30,116,0,0,0,0.933,0.0722,0.311,3.34,0.267,0.483,0,0,1.83,1.54,0.817,0,0.994,0.539,0,0.278,0.328,4.92,0.100,2.54,7.26,0.572,1.42,0,10.6,18.7,0.267,0.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43,8.63,107,0,0,0,1.33,0.0611,0.444,3.76,0.267,0.522,0,0,2.71,1.79,1.01,0,1.03,0.989,0,0.278,0.394,4.17,0.200,2.96,9.36,1,1.51,0,11.5,17.2,0.267,0.278
2023-02-23 15:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88,0,7.94,120,0,0,0,0.933,0.0722,0.306,3.57,0.256,0.456,0,0,1.98,1.56,0.800,0,0.967,0.539,0,0.256,0.333,4.93,0.100,2.50,7.28,0.583,1.39,0,10.8,18.7,0.244,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88,9.22,114,0,0,0,1.33,0.0611,0.444,4.02,0.256,0.500,0,0,2.76,1.77,0.989,0,1.01,0.989,0,0.256,0.400,4.17,0.200,2.83,9.47,1,1.48,0,11.7,17.3,0.244,0.256
2023-02-23 15:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,6.79,116,0,0,0,0.934,0.0556,0.306,3.53,0.233,0.500,0,0,2.13,1.57,0.800,0,0.995,0.539,0,0.245,0.333,4.94,0.100,2.52,7.00,0.556,1.36,0,10.7,18.7,0.233,0.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,8.00,105,0,0,0,1.33,0.0611,0.445,3.99,0.233,0.534,0,0,2.72,1.80,0.995,0,1.03,0.989,0,0.245,0.400,4.18,0.200,2.82,9.09,0.989,1.46,0,11.7,17.1,0.233,0.245
