"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc008a44e99be1)","Receive Errors (lxc06cb25209c84)","Receive Errors (lxc07c9dc670f72)","Receive Errors (lxc0c29a8bae27e)","Receive Errors (lxc0c492a144f08)","Receive Errors (lxc0ce14db76c1b)","Receive Errors (lxc1199d6e11cba)","Receive Errors (lxc1af724292b85)","Receive Errors (lxc225cc59c2220)","Receive Errors (lxc286d92cb0f6a)","Receive Errors (lxc395dceb6cfd6)","Receive Errors (lxc40c2712fd7b0)","Receive Errors (lxc4af4dd871224)","Receive Errors (lxc505013a9b32d)","Receive Errors (lxc59050de0b382)","Receive Errors (lxc5f2404395716)","Receive Errors (lxc6591596bd450)","Receive Errors (lxc6720d0e66b92)","Receive Errors (lxc7def4621add7)","Receive Errors (lxc8a05572c3a27)","Receive Errors (lxc9f11ff762ddb)","Receive Errors (lxc_health)","Receive Errors (lxca129b7b58df1)","Receive Errors (lxcb03d011ad6b6)","Receive Errors (lxccbd4caa6cebc)","Receive Errors (lxcd639f22e900e)","Receive Errors (lxcdebefc5422d0)","Receive Errors (lxced06d52cd0ae)","Receive Errors (lxcf23aecc45bdf)","Receive Errors (lxcf2fe901984d7)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc008a44e99be1)","Receive Total (lxc06cb25209c84)","Receive Total (lxc07c9dc670f72)","Receive Total (lxc0c29a8bae27e)","Receive Total (lxc0c492a144f08)","Receive Total (lxc0ce14db76c1b)","Receive Total (lxc1199d6e11cba)","Receive Total (lxc1af724292b85)","Receive Total (lxc225cc59c2220)","Receive Total (lxc286d92cb0f6a)","Receive Total (lxc395dceb6cfd6)","Receive Total (lxc40c2712fd7b0)","Receive Total (lxc4af4dd871224)","Receive Total (lxc505013a9b32d)","Receive Total (lxc59050de0b382)","Receive Total (lxc5f2404395716)","Receive Total (lxc6591596bd450)","Receive Total (lxc6720d0e66b92)","Receive Total (lxc7def4621add7)","Receive Total (lxc8a05572c3a27)","Receive Total (lxc9f11ff762ddb)","Receive Total (lxc_health)","Receive Total (lxca129b7b58df1)","Receive Total (lxcb03d011ad6b6)","Receive Total (lxccbd4caa6cebc)","Receive Total (lxcd639f22e900e)","Receive Total (lxcdebefc5422d0)","Receive Total (lxced06d52cd0ae)","Receive Total (lxcf23aecc45bdf)","Receive Total (lxcf2fe901984d7)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc008a44e99be1)","Transmit Errors (lxc06cb25209c84)","Transmit Errors (lxc07c9dc670f72)","Transmit Errors (lxc0c29a8bae27e)","Transmit Errors (lxc0c492a144f08)","Transmit Errors (lxc0ce14db76c1b)","Transmit Errors (lxc1199d6e11cba)","Transmit Errors (lxc1af724292b85)","Transmit Errors (lxc225cc59c2220)","Transmit Errors (lxc286d92cb0f6a)","Transmit Errors (lxc395dceb6cfd6)","Transmit Errors (lxc40c2712fd7b0)","Transmit Errors (lxc4af4dd871224)","Transmit Errors (lxc505013a9b32d)","Transmit Errors (lxc59050de0b382)","Transmit Errors (lxc5f2404395716)","Transmit Errors (lxc6591596bd450)","Transmit Errors (lxc6720d0e66b92)","Transmit Errors (lxc7def4621add7)","Transmit Errors (lxc8a05572c3a27)","Transmit Errors (lxc9f11ff762ddb)","Transmit Errors (lxc_health)","Transmit Errors (lxca129b7b58df1)","Transmit Errors (lxcb03d011ad6b6)","Transmit Errors (lxccbd4caa6cebc)","Transmit Errors (lxcd639f22e900e)","Transmit Errors (lxcdebefc5422d0)","Transmit Errors (lxced06d52cd0ae)","Transmit Errors (lxcf23aecc45bdf)","Transmit Errors (lxcf2fe901984d7)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc008a44e99be1)","Receive Dropped (lxc06cb25209c84)","Receive Dropped (lxc07c9dc670f72)","Receive Dropped (lxc0c29a8bae27e)","Receive Dropped (lxc0c492a144f08)","Receive Dropped (lxc0ce14db76c1b)","Receive Dropped (lxc1199d6e11cba)","Receive Dropped (lxc1af724292b85)","Receive Dropped (lxc225cc59c2220)","Receive Dropped (lxc286d92cb0f6a)","Receive Dropped (lxc395dceb6cfd6)","Receive Dropped (lxc40c2712fd7b0)","Receive Dropped (lxc4af4dd871224)","Receive Dropped (lxc505013a9b32d)","Receive Dropped (lxc59050de0b382)","Receive Dropped (lxc5f2404395716)","Receive Dropped (lxc6591596bd450)","Receive Dropped (lxc6720d0e66b92)","Receive Dropped (lxc7def4621add7)","Receive Dropped (lxc8a05572c3a27)","Receive Dropped (lxc9f11ff762ddb)","Receive Dropped (lxc_health)","Receive Dropped (lxca129b7b58df1)","Receive Dropped (lxcb03d011ad6b6)","Receive Dropped (lxccbd4caa6cebc)","Receive Dropped (lxcd639f22e900e)","Receive Dropped (lxcdebefc5422d0)","Receive Dropped (lxced06d52cd0ae)","Receive Dropped (lxcf23aecc45bdf)","Receive Dropped (lxcf2fe901984d7)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc008a44e99be1)","Transmit Dropped (lxc06cb25209c84)","Transmit Dropped (lxc07c9dc670f72)","Transmit Dropped (lxc0c29a8bae27e)","Transmit Dropped (lxc0c492a144f08)","Transmit Dropped (lxc0ce14db76c1b)","Transmit Dropped (lxc1199d6e11cba)","Transmit Dropped (lxc1af724292b85)","Transmit Dropped (lxc225cc59c2220)","Transmit Dropped (lxc286d92cb0f6a)","Transmit Dropped (lxc395dceb6cfd6)","Transmit Dropped (lxc40c2712fd7b0)","Transmit Dropped (lxc4af4dd871224)","Transmit Dropped (lxc505013a9b32d)","Transmit Dropped (lxc59050de0b382)","Transmit Dropped (lxc5f2404395716)","Transmit Dropped (lxc6591596bd450)","Transmit Dropped (lxc6720d0e66b92)","Transmit Dropped (lxc7def4621add7)","Transmit Dropped (lxc8a05572c3a27)","Transmit Dropped (lxc9f11ff762ddb)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca129b7b58df1)","Transmit Dropped (lxcb03d011ad6b6)","Transmit Dropped (lxccbd4caa6cebc)","Transmit Dropped (lxcd639f22e900e)","Transmit Dropped (lxcdebefc5422d0)","Transmit Dropped (lxced06d52cd0ae)","Transmit Dropped (lxcf23aecc45bdf)","Transmit Dropped (lxcf2fe901984d7)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc008a44e99be1)","Transmit Total (lxc06cb25209c84)","Transmit Total (lxc07c9dc670f72)","Transmit Total (lxc0c29a8bae27e)","Transmit Total (lxc0c492a144f08)","Transmit Total (lxc0ce14db76c1b)","Transmit Total (lxc1199d6e11cba)","Transmit Total (lxc1af724292b85)","Transmit Total (lxc225cc59c2220)","Transmit Total (lxc286d92cb0f6a)","Transmit Total (lxc395dceb6cfd6)","Transmit Total (lxc40c2712fd7b0)","Transmit Total (lxc4af4dd871224)","Transmit Total (lxc505013a9b32d)","Transmit Total (lxc59050de0b382)","Transmit Total (lxc5f2404395716)","Transmit Total (lxc6591596bd450)","Transmit Total (lxc6720d0e66b92)","Transmit Total (lxc7def4621add7)","Transmit Total (lxc8a05572c3a27)","Transmit Total (lxc9f11ff762ddb)","Transmit Total (lxc_health)","Transmit Total (lxca129b7b58df1)","Transmit Total (lxcb03d011ad6b6)","Transmit Total (lxccbd4caa6cebc)","Transmit Total (lxcd639f22e900e)","Transmit Total (lxcdebefc5422d0)","Transmit Total (lxced06d52cd0ae)","Transmit Total (lxcf23aecc45bdf)","Transmit Total (lxcf2fe901984d7)"
2023-03-12 10:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.10,53.6,0,0,0,18.5,2.29,0,2.07,0.528,0.483,1,0.367,0.200,0.0667,0.233,3.99,0.550,1.18,0.233,0,0,0.233,4.67,0.317,0.278,0.100,0.200,3.34,2.24,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.46,75.3,0,0,0,21.0,2.96,0,2.66,0.972,0.450,1.03,0.244,0.100,0.0667,0.233,4.39,1,1.21,0.233,0,0,0.233,4.44,0.383,0.439,0.200,0.100,3.34,2.89,0,0,0.200
2023-03-12 10:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.11,59.1,0,0,0,20.7,2.26,0,1.98,0.528,0.472,1,0.350,0.200,0.0778,0.233,3.69,0.550,1.11,0.233,0,0,0.233,4.42,0.317,0.294,0.100,0.200,3.34,2.09,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.13,77.4,0,0,0,23.5,3.01,0,2.79,0.972,0.433,1.02,0.233,0.100,0.0778,0.233,4.48,0.989,1.16,0.233,0,0,0.233,4.23,0.383,0.450,0.200,0.100,3.34,3.12,0,0,0.200
2023-03-12 10:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.69,60.6,0,0,0,21.0,2.43,0,2.07,0.550,0.444,1,0.367,0.200,0.0833,0.222,3.71,0.544,1.11,0.222,0,0,0.222,4.72,0.317,0.300,0.100,0.200,3.33,2.23,0,0.00556,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.46,78.0,0,0,0,23.7,2.95,0,2.68,0.989,0.417,1.02,0.244,0.100,0.0833,0.222,4.40,0.989,1.16,0.222,0,0,0.222,4.88,0.383,0.450,0.200,0.100,3.34,3.07,0,0,0.200
2023-03-12 10:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.69,55.1,0,0,0,18.6,2.38,0,2.06,0.539,0.450,1,0.400,0.200,0.0833,0.283,3.53,0.539,1.11,0.278,0,0,0.278,5.21,0.317,0.300,0.100,0.200,3.33,2.23,0,0.00556,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.55,75.0,0,0,0,21.1,2.89,0,2.63,0.978,0.422,1.01,0.267,0.100,0.0833,0.278,4.29,0.989,1.15,0.278,0,0,0.283,5.17,0.383,0.444,0.200,0.106,3.37,3.04,0,0,0.200
2023-03-12 10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,8.97,63.5,0,0,0,20.6,2.27,0,2.10,0.539,0.439,1,0.400,0.200,0.0833,0.272,3.32,0.550,1.40,0.267,0.406,0,0.267,5.02,0.317,0.278,0.100,2.92,4.25,2.19,0.00556,0,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.82,79.5,0,0,0,23.5,3.03,0,2.72,0.978,0.417,1.01,0.267,0.100,0.0833,0.267,4.16,1,1.47,0.272,0.339,0.00556,0.272,4.94,0.383,0.444,0.200,2.78,4.33,3.21,0,0,2.09
2023-03-12 10:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,8.91,57.5,0,0,0,18.6,2.23,0,2.16,0.550,0.417,1,0.383,0.200,0.0833,0.256,3.34,0.544,1.18,0.256,0.406,0,0.256,5.26,0.317,0.278,0.100,2.92,4.24,2.08,0.00556,0,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.62,76.8,0,0,0,21.6,3.10,0,2.74,0.983,0.394,1.02,0.256,0.100,0.0833,0.256,4.12,0.994,1.22,0.261,0.339,0.00556,0.256,5.33,0.383,0.444,0.206,2.77,4.31,3.18,0,0,2.09
2023-03-12 10:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,8.16,62.5,0,0,0,20.9,2.39,0,2.06,0.550,0.489,1.000,0.400,0.200,0.0833,0.255,3.40,0.544,1.10,0.255,0,0,0.255,5.93,0.317,0.305,0.1000,0.200,3.33,2.02,0,0,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.25,77.3,0,0,0,24.6,3.24,0,2.97,0.983,0.444,1.03,0.267,0.1000,0.0833,0.255,4.18,0.988,1.14,0.255,0,0,0.255,5.83,0.383,0.450,0.205,0.1000,3.35,3.25,0,0,0.205
2023-03-12 10:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.57,63.1,0,0,0.00556,21.2,2.36,0,2.11,0.550,0.439,1,0.383,0.206,0.0833,0.256,3.33,0.528,1.11,0.256,0,0,0.256,5.21,0.317,0.317,0.100,0.200,3.33,2.44,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.53,78.2,0,0,0,24.1,3.05,0,2.74,0.994,0.433,1.02,0.256,0.100,0.0833,0.256,4.02,0.978,1.15,0.256,0,0,0.256,5.20,0.383,0.456,0.200,0.100,3.36,3.23,0,0,0.200
2023-03-12 10:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.65,55.7,0,0,0,18.7,2.66,0,2.22,0.550,0.389,1,0.367,0.200,0.0833,0.244,3.38,0.533,1.11,0.244,0.00556,0,0.244,5.73,0.317,0.283,0.100,0.200,3.33,2.49,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.71,75.9,0,0,0,21.4,2.87,0,2.64,0.989,0.389,1.01,0.244,0.100,0.0833,0.244,4.08,0.983,1.15,0.244,0,0,0.244,5.52,0.383,0.439,0.200,0.100,3.33,3.12,0,0,0.200
2023-03-12 10:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0.00556,8.79,61.5,0,0,0,20.8,2.46,0,2.08,0.550,0.417,1,0.350,0.200,0.0778,0.233,3.21,0.544,1.39,0.233,0.406,0,0.233,4.89,0.322,0.278,0.100,2.94,4.26,2.18,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.200,8.73,79.5,0,0,0,23.8,3.05,0,2.73,0.983,0.411,1.02,0.233,0.100,0.0778,0.233,3.89,0.989,1.44,0.233,0.333,0,0.233,4.99,0.389,0.433,0.200,2.74,4.31,3.08,0,0,2.12
2023-03-12 10:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0,8.76,55.7,0,0,0,18.2,2.56,0,2.17,0.539,0.444,1,0.400,0.200,0.0778,0.256,3.19,0.550,1.23,0.256,0.406,0,0.256,5.36,0.317,0.278,0.100,2.94,4.26,2.27,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,8.87,76.9,0,0,0,21.0,2.91,0,2.61,0.983,0.422,1.02,0.267,0.100,0.0722,0.256,3.92,1,1.26,0.256,0.333,0,0.256,5.26,0.383,0.433,0.200,2.74,4.32,2.97,0,0,2.12
2023-03-12 10:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,8.44,58.7,0,0,0,19.9,2.44,0,2.10,0.544,0.500,1,0.400,0.200,0.0722,0.256,3.21,0.550,1.11,0.256,0,0.00556,0.256,6.45,0.317,0.306,0.100,0.200,3.33,2.51,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.51,77.5,0,0,0.00556,22.5,2.97,0,2.61,0.989,0.450,1.01,0.267,0.100,0.0722,0.256,4.03,0.989,1.17,0.256,0,0,0.256,6.03,0.383,0.461,0.200,0.100,3.36,3.07,0,0,0.200
2023-03-12 10:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,8.21,63.0,0,0,0,21.0,2.35,0,2.18,0.550,0.494,1,0.383,0.200,0.0833,0.256,3.14,0.550,1.11,0.256,0,0,0.256,5.97,0.317,0.278,0.100,0.200,3.33,2.54,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.04,78.9,0,0,0,23.8,3.07,0,2.69,0.989,0.439,1.03,0.256,0.100,0.0833,0.256,3.89,0.989,1.14,0.256,0,0,0.256,5.90,0.383,0.433,0.200,0.100,3.35,3.09,0.00556,0,0.200
2023-03-12 10:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.69,55.7,0,0,0,18.0,2.30,0,1.95,0.544,0.428,1,0.417,0.200,0.0722,0.278,3.14,0.556,1.12,0.278,0,0,0.278,5.27,0.322,0.283,0.100,0.200,3.33,2.01,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.27,74.7,0,0,0,20.9,3.07,0.00556,2.71,0.983,0.411,1.02,0.283,0.100,0.0778,0.278,3.89,1,1.14,0.278,0,0,0.278,5.41,0.389,0.439,0.200,0.100,3.37,3.08,0.00556,0,0.200
2023-03-12 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,8.88,63.2,0,0,0,21.4,2.53,0,2.07,0.544,0.517,1,0.400,0.200,0.0611,0.278,3.13,0.544,1.39,0.278,0.389,0,0.278,4.93,0.333,0.283,0.100,2.93,4.24,2.45,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.58,80.6,0,0,0,24.1,2.98,0.00556,2.74,0.989,0.472,1.03,0.272,0.100,0.0667,0.278,3.93,0.989,1.44,0.278,0.333,0,0.278,5.10,0.400,0.439,0.200,2.74,4.32,3.07,0,0,2.09
2023-03-12 11:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,8.77,58.3,0,0,0,19.7,2.33,0.00556,1.97,0.544,0.511,1,0.389,0.200,0.0667,0.244,3.23,0.539,1.16,0.244,0.389,0,0.244,5.14,0.333,0.317,0.100,2.93,4.24,2.44,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.48,78.2,0,0,0,22.3,3,0,2.64,0.994,0.467,1.03,0.256,0.100,0.0667,0.244,4.06,0.989,1.21,0.244,0.333,0,0.244,5.14,0.400,0.450,0.200,2.74,4.30,3.15,0,0,2.09
2023-03-12 11:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.89,57.6,0,0,0,19.5,2.26,0.00556,1.96,0.539,0.356,1,0.389,0.200,0.0722,0.256,3.36,0.544,1.11,0.256,0,0,0.256,5.13,0.322,0.383,0.100,0.200,3.33,2.21,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.38,75.9,0,0,0,22.2,2.95,0,2.72,0.983,0.356,1.02,0.256,0.100,0.0722,0.256,4.36,0.994,1.15,0.256,0,0,0.256,5.16,0.394,0.539,0.200,0.100,3.35,3.08,0,0,0.200
2023-03-12 11:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,7.87,62.3,0,0,0,20.8,2.48,0,2.06,0.539,0.433,1,0.400,0.200,0.0667,0.256,3.07,0.544,1.10,0.256,0,0,0.261,5.34,0.317,0.294,0.106,0.206,3.33,2.16,0,0,0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,7.38,78.1,0,0,0,23.6,2.97,0,2.77,0.983,0.400,1.01,0.267,0.100,0.0667,0.261,4,0.994,1.15,0.256,0,0,0.256,5.47,0.389,0.467,0.200,0.100,3.36,3.13,0,0.00556,0.200
