"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc00b02f3908fd)","Receive Errors (lxc0e2771075e46)","Receive Errors (lxc138fa602f19f)","Receive Errors (lxc1e2a40cae5f0)","Receive Errors (lxc1eee36049311)","Receive Errors (lxc1f8ee7cb496e)","Receive Errors (lxc20efeaa95647)","Receive Errors (lxc3a8168be8fb2)","Receive Errors (lxc4c9782567f15)","Receive Errors (lxc4e6897478d09)","Receive Errors (lxc51cdd8ff1bad)","Receive Errors (lxc75a8ec1f1cf4)","Receive Errors (lxc798052b5689f)","Receive Errors (lxc878bb64d0384)","Receive Errors (lxc8ab2ea2d4458)","Receive Errors (lxc9b65d3feae75)","Receive Errors (lxc9f89014ebd36)","Receive Errors (lxc_health)","Receive Errors (lxca09c7476b2bb)","Receive Errors (lxca7dd72a275da)","Receive Errors (lxcacf2089d5184)","Receive Errors (lxcbd375acf295f)","Receive Errors (lxcc9469532d43c)","Receive Errors (lxcd07ed415f195)","Receive Errors (lxce2678e98ee06)","Receive Errors (lxce7062d29f75b)","Receive Errors (lxce7c28d678a8f)","Receive Errors (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc138fa602f19f)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxcfc36a1177bf4)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc00b02f3908fd)","Transmit Errors (lxc0e2771075e46)","Transmit Errors (lxc138fa602f19f)","Transmit Errors (lxc1e2a40cae5f0)","Transmit Errors (lxc1eee36049311)","Transmit Errors (lxc1f8ee7cb496e)","Transmit Errors (lxc20efeaa95647)","Transmit Errors (lxc3a8168be8fb2)","Transmit Errors (lxc4c9782567f15)","Transmit Errors (lxc4e6897478d09)","Transmit Errors (lxc51cdd8ff1bad)","Transmit Errors (lxc75a8ec1f1cf4)","Transmit Errors (lxc798052b5689f)","Transmit Errors (lxc878bb64d0384)","Transmit Errors (lxc8ab2ea2d4458)","Transmit Errors (lxc9b65d3feae75)","Transmit Errors (lxc9f89014ebd36)","Transmit Errors (lxc_health)","Transmit Errors (lxca09c7476b2bb)","Transmit Errors (lxca7dd72a275da)","Transmit Errors (lxcacf2089d5184)","Transmit Errors (lxcbd375acf295f)","Transmit Errors (lxcc9469532d43c)","Transmit Errors (lxcd07ed415f195)","Transmit Errors (lxce2678e98ee06)","Transmit Errors (lxce7062d29f75b)","Transmit Errors (lxce7c28d678a8f)","Transmit Errors (lxcfc36a1177bf4)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc00b02f3908fd)","Receive Dropped (lxc0e2771075e46)","Receive Dropped (lxc138fa602f19f)","Receive Dropped (lxc1e2a40cae5f0)","Receive Dropped (lxc1eee36049311)","Receive Dropped (lxc1f8ee7cb496e)","Receive Dropped (lxc20efeaa95647)","Receive Dropped (lxc3a8168be8fb2)","Receive Dropped (lxc4c9782567f15)","Receive Dropped (lxc4e6897478d09)","Receive Dropped (lxc51cdd8ff1bad)","Receive Dropped (lxc75a8ec1f1cf4)","Receive Dropped (lxc798052b5689f)","Receive Dropped (lxc878bb64d0384)","Receive Dropped (lxc8ab2ea2d4458)","Receive Dropped (lxc9b65d3feae75)","Receive Dropped (lxc9f89014ebd36)","Receive Dropped (lxc_health)","Receive Dropped (lxca09c7476b2bb)","Receive Dropped (lxca7dd72a275da)","Receive Dropped (lxcacf2089d5184)","Receive Dropped (lxcbd375acf295f)","Receive Dropped (lxcc9469532d43c)","Receive Dropped (lxcd07ed415f195)","Receive Dropped (lxce2678e98ee06)","Receive Dropped (lxce7062d29f75b)","Receive Dropped (lxce7c28d678a8f)","Receive Dropped (lxcfc36a1177bf4)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc00b02f3908fd)","Transmit Dropped (lxc0e2771075e46)","Transmit Dropped (lxc138fa602f19f)","Transmit Dropped (lxc1e2a40cae5f0)","Transmit Dropped (lxc1eee36049311)","Transmit Dropped (lxc1f8ee7cb496e)","Transmit Dropped (lxc20efeaa95647)","Transmit Dropped (lxc3a8168be8fb2)","Transmit Dropped (lxc4c9782567f15)","Transmit Dropped (lxc4e6897478d09)","Transmit Dropped (lxc51cdd8ff1bad)","Transmit Dropped (lxc75a8ec1f1cf4)","Transmit Dropped (lxc798052b5689f)","Transmit Dropped (lxc878bb64d0384)","Transmit Dropped (lxc8ab2ea2d4458)","Transmit Dropped (lxc9b65d3feae75)","Transmit Dropped (lxc9f89014ebd36)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca09c7476b2bb)","Transmit Dropped (lxca7dd72a275da)","Transmit Dropped (lxcacf2089d5184)","Transmit Dropped (lxcbd375acf295f)","Transmit Dropped (lxcc9469532d43c)","Transmit Dropped (lxcd07ed415f195)","Transmit Dropped (lxce2678e98ee06)","Transmit Dropped (lxce7062d29f75b)","Transmit Dropped (lxce7c28d678a8f)","Transmit Dropped (lxcfc36a1177bf4)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc138fa602f19f)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxcfc36a1177bf4)"
2023-03-22 19:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,0,14.6,222,1.44,0,0,15.4,9.32,9.59,0,2.97,0.372,0,0.367,3.21,0.306,0.367,22.8,0.0667,0,0.317,0.539,0.550,0,1.37,0.0111,1.26,8.55,3.20,7.02,0.950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,10.6,106,2.88,0,0,16.2,10.9,11.4,0,3.27,0.244,0,0.244,3.51,0.461,0.244,20.4,0.0667,0,0.383,0.983,0.989,0,1.49,0.0111,1.44,11.8,3.52,8.02,1
2023-03-22 19:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711,0.00556,15.4,225,1.43,0,0,15.1,8.95,8.67,0,2.97,0.350,0,0.367,3.21,0.267,0.367,22.9,0.0667,0,0.317,0.533,0.544,0,1.12,0,1.26,8.74,3.19,6.96,0.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.711,10.7,103,2.87,0,0,15.7,10.3,10.6,0,3.19,0.233,0,0.244,3.49,0.439,0.244,20.9,0.0667,0.00556,0.383,0.983,0.989,0,1.21,0,1.43,12.7,3.52,7.93,1
2023-03-22 19:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,0,13.1,226,1.44,0.00556,0,15.3,9.39,8.76,0,3,0.333,0,0.333,3.20,0.278,0.367,22.9,0.0722,0,0.317,0.539,0.533,0,1.09,0.0111,1.26,7.18,3.24,6.97,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,9.16,101,2.88,0,0,16.2,10.8,10.7,0,3.23,0.222,0,0.222,3.53,0.444,0.244,20.6,0.0722,0,0.383,0.983,0.983,0,1.14,0.0111,1.44,10.3,3.46,7.94,1.04
2023-03-22 19:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828,0,12.7,186,1.44,0,0,15.3,8.84,8.63,0,2.91,0.367,0,0.350,3.19,0.278,0.417,22.7,0.0833,0,0.317,0.544,0.533,0,1.08,0,1.26,7.24,3.22,6.92,0.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828,9.20,100,2.88,0,0,16.1,10.3,10.6,0,3.22,0.244,0,0.233,3.58,0.444,0.278,20.1,0.0833,0,0.383,0.983,0.978,0,1.16,0,1.44,9.88,3.49,7.91,1
2023-03-22 19:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,0,15.4,181,1.43,0,0.00556,15.0,9.08,8.78,0,3.08,0.367,0,0.367,3.21,0.283,0.383,22.7,0.0778,0,0.317,0.533,0.556,0,1.07,0.0111,1.24,9.06,3.22,6.94,0.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,11.1,103,2.87,0,0,15.9,10.6,10.3,0,3.29,0.244,0,0.244,3.56,0.444,0.256,20.5,0.0778,0,0.383,0.983,0.983,0,1.16,0.0111,1.44,12.6,3.50,7.92,1
2023-03-22 19:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711,0,14.5,376,1.44,0,0,14.4,9.02,8.60,0,2.93,0.367,0,0.367,3.19,0.322,0.367,22.9,0.0667,0,0.317,0.533,0.561,0,1.36,0.0111,1.25,7.92,3.22,6.96,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711,10.1,102,2.88,0,0,15.6,10.5,10.1,0,3.12,0.244,0,0.244,3.53,0.494,0.244,20.6,0.0667,0,0.383,0.983,0.983,0,1.44,0.0111,1.43,11.6,3.51,7.93,1.02
2023-03-22 19:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,0,16.8,448,1.49,0,0,14.6,8.61,8.75,0,2.91,0.367,0,0.367,3.19,0.367,0.383,22.8,0.0667,0,0.317,0.544,0.544,0,1.12,0.289,1.28,8.04,4.09,6.97,0.950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,11.3,102,2.96,0,0,15.5,10.3,10.1,0,3.13,0.244,0,0.244,3.52,0.544,0.256,20.4,0.0667,0,0.383,0.989,0.983,0,1.18,0.356,1.47,12.5,4.50,7.94,1
2023-03-22 19:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,0,15.5,253,1.52,0,0,15.5,9.17,8.87,0,3.01,0.350,0,0.333,3.23,0.289,0.350,23.0,0.0667,0,0.317,0.550,0.550,0,1.05,0.578,1.24,7.18,5.02,7.02,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,11.6,104,3.03,0,0,16.3,11.0,10.3,0,3.21,0.233,0,0.222,3.50,0.450,0.233,20.6,0.0667,0,0.383,0.989,0.983,0,1.17,0.711,1.44,9.91,5.38,8.01,1.01
2023-03-22 19:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,0,14.7,236,1.44,0,0,14.4,8.54,15.7,0,2.76,0.367,0.00556,0.367,3.23,0.283,0.400,23.2,0.0667,0,0.317,0.544,0.550,0,1.06,0,1.27,7.82,3.23,6.97,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,9.76,107,2.88,0,0,15.7,10.2,16.2,0,3.06,0.244,0,0.244,3.51,0.444,0.267,21.2,0.0667,0,0.383,0.983,0.983,0,1.16,0,1.49,11.8,3.48,7.94,1.02
2023-03-22 19:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711,0,13.6,301,1.43,0,0,13.3,8.76,15.4,0,2.39,0.383,0.00556,0.367,3.22,0.300,0.383,23.0,0.0667,0,0.317,0.539,0.539,0,1.07,0.0111,1.24,7.28,3.18,7.02,0.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711,9.23,106,2.87,0,0,15.0,10.5,16.2,0,2.91,0.256,0,0.244,3.49,0.456,0.256,20.9,0.0667,0,0.383,0.989,0.983,0,1.14,0.0111,1.44,10.9,3.55,8.01,1.02
2023-03-22 19:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661,0,13.5,304,1.44,0,0,13.4,8.68,8.11,0,2.45,0.367,0,0.367,3.23,0.283,0.367,22.5,0.0667,0,0.317,0.539,0.533,0,1.38,0.0111,1.22,7.02,3.16,6.92,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661,9.09,98.0,2.88,0,0,14.9,10.3,9.91,0,2.92,0.244,0,0.244,3.48,0.444,0.244,20.0,0.0667,0,0.383,0.989,0.978,0,1.44,0.0111,1.43,10.7,3.55,7.91,1.04
2023-03-22 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706,0,14.8,327,1.44,0,0,14.4,8.68,8.62,0,2.86,0.367,0,0.372,3.21,0.267,0.400,22.8,0.0667,0,0.317,0.539,0.544,0,1.11,0,1.27,7.70,3.21,6.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706,9.73,100,2.88,0,0,15.4,10.2,10.2,0,3.14,0.244,0,0.244,3.51,0.433,0.267,20.4,0.0667,0,0.383,0.989,0.989,0,1.19,0,1.44,12.1,3.48,7.93,1.03
2023-03-22 20:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,0,14.0,312,1.43,0,0,16.0,9.44,9.06,0,3.16,0.350,0,0.383,3.18,0.272,0.367,22.9,0.0667,0,0.317,0.528,0.539,0,1.07,0.267,1.26,6.99,4.11,6.95,0.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,10.1,104,2.87,0,0,16.4,11.1,10.7,0,3.27,0.233,0,0.256,3.53,0.439,0.244,20.5,0.0667,0,0.383,0.978,0.989,0,1.16,0.311,1.46,10.1,4.42,7.93,1.01
2023-03-22 20:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,0,15.7,245,1.45,0,0,15.2,8.99,8.84,0,2.99,0.367,0,0.367,3.18,0.283,0.383,22.8,0.0667,0,0.317,0.533,0.567,0,1.06,0,1.24,8.41,3.22,7.03,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,10.4,103,2.88,0,0,15.8,10.5,10.4,0,3.19,0.244,0,0.244,3.54,0.444,0.256,20.9,0.0667,0,0.383,0.983,0.989,0,1.18,0,1.43,12.9,3.49,8.02,1.06
2023-03-22 20:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,0,13.2,241,1.43,0,0,14.9,9.38,8.82,0,2.98,0.383,0,0.383,3.23,0.306,0.383,22.7,0.0667,0,0.317,0.533,0.578,0,1.11,0.00556,1.23,7.40,3.21,6.92,0.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,9.39,102,2.87,0,0.00556,15.7,10.8,10.3,0,3.24,0.256,0,0.261,3.48,0.461,0.256,20.7,0.0667,0,0.383,0.983,0.989,0,1.23,0.00556,1.42,10.4,3.51,7.91,1.01
2023-03-22 20:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767,0,14.2,237,1.44,0,0,15.4,9.57,9.57,0,2.96,0.367,0,0.383,3.23,0.272,0.356,22.8,0.0667,0,0.317,0.533,0.556,0,1.36,0.0111,1.27,7.84,3.21,7.03,0.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767,9.91,104,2.87,0,0,16.1,10.9,11.1,0,3.25,0.244,0,0.256,3.51,0.439,0.233,20.3,0.0667,0,0.383,0.983,0.989,0,1.48,0.0111,1.44,11.4,3.53,8.02,1.01
2023-03-22 20:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,0,15.2,246,1.44,0,0,15.4,9.02,9.13,0,3.01,0.400,0,0.372,3.24,0.267,0.367,22.9,0.0667,0,0.317,0.544,0.539,0,1.12,0,1.26,8.83,3.21,6.95,0.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,10.8,104,2.88,0,0,16.0,10.5,10.3,0,3.21,0.267,0,0.244,3.51,0.433,0.244,20.8,0.0667,0,0.383,0.994,0.989,0,1.22,0,1.43,12.5,3.54,7.93,1.02
2023-03-22 20:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683,0,13.6,244,1.43,0,0,15.8,9.38,9.35,0,3.16,0.400,0,0.383,3.23,0.289,0.383,22.7,0.0667,0,0.317,0.533,0.561,0,1.58,0.0778,1.22,7.81,3.45,6.96,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683,9.99,104,2.87,0,0,16.4,11.0,10.4,0,3.27,0.267,0,0.256,3.50,0.450,0.256,20.8,0.0667,0,0.383,0.983,1,0,3.82,0.0889,1.41,10.6,3.77,7.93,1.04
2023-03-22 20:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,0,18.8,238,1.44,0,0,15.7,9.06,16.2,0,3.13,0.417,0,0.400,3.21,0.306,0.383,22.5,0.0667,0,0.317,0.533,0.556,0,1.58,0.678,1.18,8.54,5.44,6.96,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,13.4,113,2.88,0,0,16.1,10.7,16.5,0,3.22,0.278,0,0.267,3.51,0.461,0.256,20.4,0.0667,0,0.383,0.983,0.989,0,3.81,0.800,1.37,12.9,5.86,7.93,1.02
2023-03-22 20:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,0,14.2,208,1.46,0,0,15.5,9.40,9.03,0,3.02,0.383,0,0.383,3.21,0.283,0.417,22.8,0.0667,0,0.317,0.528,0.550,0,1.08,0.267,1.23,7.63,4.12,6.94,0.900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,10.7,104,2.89,0,0,16.0,10.9,10.4,0,3.24,0.256,0,0.256,3.51,0.444,0.283,20.6,0.0667,0,0.383,0.983,0.989,0,1.14,0.311,1.42,10.2,4.42,7.92,0.967
