"Time","alertmanager-rancher-monitoring-alertmanager-0","carts-764fc55cb5-28vx2","carts-db-b8857f897-7p4xn","catalogue-64499f4dc4-zwhjl","catalogue-db-5b6696d9bd-fbb5s","cert-manager-85f7c4c4b8-cdjxb","cert-manager-cainjector-7656fbb787-pkv8n","cert-manager-webhook-797b5db9c6-hhdgx","cilium-hks2q","cilium-lnk87","cilium-operator-d7fc69fd7-f2msg","cilium-xsrc2","coredns-7b5bbc6644-tpp2m","csi-attacher-54dfc6cdf4-2d2sn","csi-attacher-54dfc6cdf4-9nwjl","csi-attacher-54dfc6cdf4-m58tc","csi-provisioner-7544d7867c-8h99q","csi-provisioner-7544d7867c-fdqx9","csi-provisioner-7544d7867c-jmgt2","csi-resizer-59fc8b7895-66tql","csi-resizer-59fc8b7895-k8fz9","csi-resizer-59fc8b7895-s45wt","csi-snapshotter-69f4795cf8-68mkk","csi-snapshotter-69f4795cf8-brzk9","csi-snapshotter-69f4795cf8-lp65b","deathstar-6cf8dd5457-jgbrm","deathstar-6cf8dd5457-vmvfq","engine-image-ei-881c42db-dq56c","engine-image-ei-881c42db-gp65l","engine-image-ei-881c42db-sflls","falco-dsqrf","falco-mqksg","falco-n9kjw","falco-ph57w","falco-t9bpz","falco-z9qn4","fleet-agent-59557c8896-7lp6n","fleet-controller-6f8f94fffb-wcgt6","front-end-5c6fdd77d7-q2jtq","gitjob-766b5f678d-4rrlp","grafana-67b5cf6bdd-bbv8c","hubble-relay-6565cf56c6-52kkq","hubble-ui-64bd8dcbf5-7x4nn","instance-manager-e-40c0f7f8","instance-manager-e-6b83fa90","instance-manager-e-a461837b","instance-manager-r-10aaabb9","instance-manager-r-8266b245","instance-manager-r-f7a5bf94","local-path-provisioner-687d6d7765-dblqm","longhorn-admission-webhook-5bc44d4c9c-ffgx6","longhorn-admission-webhook-5bc44d4c9c-hvw2b","longhorn-conversion-webhook-595c45975-h7lhl","longhorn-conversion-webhook-595c45975-nk4bs","longhorn-csi-plugin-lc9ss","longhorn-csi-plugin-w6s4p","longhorn-csi-plugin-zc8xs","longhorn-driver-deployer-86487c7d89-d2mwr","longhorn-manager-mqctm","longhorn-manager-sfh8w","longhorn-manager-tmf5v","longhorn-ui-6588b76644-wdhzj","metrics-server-667586758d-9bmlb","orders-846cc4998f-d2dbw","orders-db-64cf56d65-8wpxb","payment-7f8c55ccdb-r6ssj","prometheus-678fcbcfb7-7jkrz","prometheus-rancher-monitoring-prometheus-0","pushprox-k3s-server-client-5xvrv","pushprox-k3s-server-client-kqnvf","pushprox-k3s-server-client-tmr89","pushprox-k3s-server-proxy-575bb76848-wfk24","queue-master-7f97ddc64c-ggs74","rabbitmq-6d4b4d589f-2vrzz","rancher-747786585f-8dkk4","rancher-747786585f-ckbfh","rancher-747786585f-fj5hc","rancher-monitoring-grafana-68576c5cfc-ptnxf","rancher-monitoring-kube-state-metrics-7798b97f8-528sn","rancher-monitoring-operator-7f84c87bfc-swdnn","rancher-monitoring-prometheus-adapter-d7f6d6b87-t8wwr","rancher-monitoring-prometheus-node-exporter-8bj82","rancher-monitoring-prometheus-node-exporter-bmktd","rancher-monitoring-prometheus-node-exporter-bq4nv","rancher-webhook-555dd59d4c-lsjlj","session-db-74fb9d6f76-87cd7","shipping-748699d84b-5jw4t","svclb-traefik-72825b3b-d5nvs","svclb-traefik-72825b3b-j6q8w","svclb-traefik-72825b3b-lqlx5","tiefighter","traefik-64b96ccbcd-64qtj","ubuntu","user-665b475d67-fhr6l","user-db-847ddd8676-twtdk","xwing"
2023-03-14 01:34:00,176,39.8,19,303,0,220,162,153,173884,125509,152562,152876,366,121,458,121,454,115,119,120,455,123,468,122,129,0,0,0,0,0,,,389,206,,205,4613,4412,437,2613,102,83.0,0,65.9,64.8,66.6,64.8,66.1,64.8,5.84,1886,1864,31.5,31.5,0,0,0,0,1817,1827,1818,0,1917,39.8,19,310,64700,41741,166271,125760,155946,17465,4.13,4.55,13224,6915,6909,155,1565,340,23566,156693,170248,125130,1560,0.360,0,0,0,0,0,159,0,618,266,0
2023-03-14 01:36:00,172,465,233,433,37.2,221,152,149,171489,156166,192364,191593,364,125,456,128,449,125,122,126,435,120,467,122,122,0,0,0,0,0.233,,,973,207,,206,4387,4697,1203,2649,82.2,89.8,0,65.3,66.1,67.5,68.1,66.8,64.7,3.60,1852,1803,32.9,32.5,0,0,0,0,1909,1908,1935,0.233,1965,38.5,19.6,299,69925,41672,177411,156510,194485,17471,4.35,4.97,13912,7032,7079,102,1587,182,23461,188113,171344,156425,1506,22.9,0,0,0,0,0,13135,0,572,273,0
2023-03-14 01:38:00,172,465,233,433,37.2,221,152,149,171489,156166,192364,191593,364,125,456,128,449,125,122,126,435,120,467,122,122,0,0,0,0,0.233,,,973,207,,206,4387,4697,1203,2649,82.2,89.8,0,65.3,66.1,67.5,68.1,66.8,64.7,3.60,1852,1803,32.9,32.5,0,0,0,0,1909,1908,1935,0.233,1965,38.5,19.6,299,69925,41672,177411,156510,194485,17471,4.35,4.97,13912,7032,7079,102,1587,182,23461,188113,171344,156425,1506,22.9,0,0,0,0,0,13135,0,572,273,0
2023-03-14 01:40:00,179,38.5,19.6,298,0,214,170,143,172467,125611,154316,154350,358,124,439,114,449,122,119,113,456,123,484,129,122,0,0,0,0,0,,,207,379,,1043,5767,4610,417,2578,102,90.1,0,66.8,67.8,65.6,67.4,64.0,67.6,5.62,1842,1839,31.1,30.7,0,0,0,0,1886,1888,1845,0,1805,37.5,18.4,310,65492,41803,172509,128189,149029,17453,3.91,4.97,14395,6923,7100,155,1552,344,23167,151882,172412,125498,1610,0.360,0,0,0,0.233,0,169,0,594,264,0
2023-03-14 01:42:00,179,38.5,19.6,298,0,214,170,143,172467,125611,154316,154350,358,124,439,114,449,122,119,113,456,123,484,129,122,0,0,0,0,0,,,207,379,,1043,5767,4610,417,2578,102,90.1,0,66.8,67.8,65.6,67.4,64.0,67.6,5.62,1842,1839,31.1,30.7,0,0,0,0,1886,1888,1845,0,1805,37.5,18.4,310,65492,41803,172509,128189,149029,17453,3.91,4.97,14395,6923,7100,155,1552,344,23167,151882,172412,125498,1610,0.360,0,0,0,0.233,0,169,0,594,264,0
2023-03-14 01:44:00,179,38.5,19.6,298,0,214,170,143,172467,125611,154316,154350,358,124,439,114,449,122,119,113,456,123,484,129,122,0,0,0,0,0,,,207,379,,1043,5767,4610,417,2578,102,90.1,0,66.8,67.8,65.6,67.4,64.0,67.6,5.62,1842,1839,31.1,30.7,0,0,0,0,1886,1888,1845,0,1805,37.5,18.4,310,65492,41803,172509,128189,149029,17453,3.91,4.97,14395,6923,7100,155,1552,344,23167,151882,172412,125498,1610,0.360,0,0,0,0.233,0,169,0,594,264,0
2023-03-14 01:46:00,167,466,232,434,37.2,221,154,146,171996,156215,189009,188937,390,128,447,135,439,119,125,130,442,127,462,129,132,0,0,0,0,0,,,204,342,,2664,4422,4496,1191,2474,83.5,86.4,0,64.9,64.9,64.8,63.1,69.0,64.7,3.88,1860,1902,33.3,32.9,0,0,0,0,1854,1848,1840,0,2058,39.8,19.6,312,68381,41632,170326,153538,188497,17465,4.35,4.93,13790,7233,6655,105,1564,337,22827,197898,170282,156255,1504,22.9,0,0,0,0,0,13242,0,594,280,0
2023-03-14 01:48:00,167,466,232,434,37.2,221,154,146,171996,156215,189009,188937,390,128,447,135,439,119,125,130,442,127,462,129,132,0,0,0,0,0,,,204,342,,2664,4422,4496,1191,2474,83.5,86.4,0,64.9,64.9,64.8,63.1,69.0,64.7,3.88,1860,1902,33.3,32.9,0,0,0,0,1854,1848,1840,0,2058,39.8,19.6,312,68381,41632,170326,153538,188497,17465,4.35,4.93,13790,7233,6655,105,1564,337,22827,197898,170282,156255,1504,22.9,0,0,0,0,0,13242,0,594,280,0
2023-03-14 01:50:00,182,39.8,19,292,0,223,170,145,184035,126891,147019,155831,357,121,469,124,448,125,125,126,456,123,461,125,125,0,0,0,0,0,,,1577,207,,207,18442,4595,422,2666,104,85.7,0,64.9,67.7,67.1,69.4,65.7,67.9,5.34,1839,1780,31.6,32.0,0.233,0,0,0,1884,1839,1964,0,1881,37.2,18.4,309,67644,41824,183768,123666,161231,17488,4.13,4.13,13475,6836,6976,159,1547,187,22175,154477,187905,124223,1611,0.360,0,0,0,0,0,167,0,569,259,0
2023-03-14 01:52:00,182,39.8,19,292,0,223,170,145,184035,126891,147019,155831,357,121,469,124,448,125,125,126,456,123,461,125,125,0,0,0,0,0,,,1577,207,,207,18442,4595,422,2666,104,85.7,0,64.9,67.7,67.1,69.4,65.7,67.9,5.34,1839,1780,31.6,32.0,0.233,0,0,0,1884,1839,1964,0,1881,37.2,18.4,309,67644,41824,183768,123666,161231,17488,4.13,4.13,13475,6836,6976,159,1547,187,22175,154477,187905,124223,1611,0.360,0,0,0,0,0,167,0,569,259,0
2023-03-14 01:54:00,182,39.8,19,292,0,223,170,145,184035,126891,147019,155831,357,121,469,124,448,125,125,126,456,123,461,125,125,0,0,0,0,0,,,1577,207,,207,18442,4595,422,2666,104,85.7,0,64.9,67.7,67.1,69.4,65.7,67.9,5.34,1839,1780,31.6,32.0,0.233,0,0,0,1884,1839,1964,0,1881,37.2,18.4,309,67644,41824,183768,123666,161231,17488,4.13,4.13,13475,6836,6976,159,1547,187,22175,154477,187905,124223,1611,0.360,0,0,0,0,0,167,0,569,259,0
2023-03-14 01:56:00,172,37.2,233,308,0.233,224,154,144,169925,155792,190899,188097,383,132,440,124,447,128,129,120,457,127,461,132,132,0,0,0,0.233,0,,,207,203,,514,4544,4630,1207,2580,77.6,90.9,0,66.2,65.0,65.5,66.1,64.4,63.7,4.32,1872,1882,31.4,32.0,0,0,0,0,1909,1938,1812,0,1972,39.8,19,296,69865,41721,170664,156037,184825,17467,4.19,4.16,14454,7071,7183,101,1505,343,22587,179475,171571,155740,1553,22.9,0,0,0,0,0,13165,0,606,280,0
2023-03-14 01:58:00,172,37.2,233,308,0.233,224,154,144,169925,155792,190899,188097,383,132,440,124,447,128,129,120,457,127,461,132,132,0,0,0,0.233,0,,,207,203,,514,4544,4630,1207,2580,77.6,90.9,0,66.2,65.0,65.5,66.1,64.4,63.7,4.32,1872,1882,31.4,32.0,0,0,0,0,1909,1938,1812,0,1972,39.8,19,296,69865,41721,170664,156037,184825,17467,4.19,4.16,14454,7071,7183,101,1505,343,22587,179475,171571,155740,1553,22.9,0,0,0,0,0,13165,0,606,280,0
2023-03-14 02:00:00,176,467,19.2,424,37.2,232,163,151,167207,122676,156598,150397,348,128,461,132,441,122,125,133,441,126,476,125,125,0,0,0,0,0,,,208,210,,202,4560,4609,403,2595,104,89.5,0,64.6,65.9,65.8,63.9,65.2,64.3,4.44,1820,1832,33.7,33.8,0,0.233,0,0,1767,1839,1894,0,1870,37.2,19.6,312,67696,41716,166460,125506,155562,19384,4.63,4.75,13553,6994,7021,5954,1563,338,23668,157739,167791,121766,1559,0,0,0,0.233,0,0,146,0,581,264,0
2023-03-14 02:02:00,176,467,19.2,424,37.2,232,163,151,167207,122676,156598,150397,348,128,461,132,441,122,125,133,441,126,476,125,125,0,0,0,0,0,,,208,210,,202,4560,4609,403,2595,104,89.5,0,64.6,65.9,65.8,63.9,65.2,64.3,4.44,1820,1832,33.7,33.8,0,0.233,0,0,1767,1839,1894,0,1870,37.2,19.6,312,67696,41716,166460,125506,155562,19384,4.63,4.75,13553,6994,7021,5954,1563,338,23668,157739,167791,121766,1559,0,0,0,0.233,0,0,146,0,581,264,0
2023-03-14 02:04:00,176,467,19.2,424,37.2,232,163,151,167207,122676,156598,150397,348,128,461,132,441,122,125,133,441,126,476,125,125,0,0,0,0,0,,,208,210,,202,4560,4609,403,2595,104,89.5,0,64.6,65.9,65.8,63.9,65.2,64.3,4.44,1820,1832,33.7,33.8,0,0.233,0,0,1767,1839,1894,0,1870,37.2,19.6,312,67696,41716,166460,125506,155562,19384,4.63,4.75,13553,6994,7021,5954,1563,338,23668,157739,167791,121766,1559,0,0,0,0.233,0,0,146,0,581,264,0
2023-03-14 02:06:00,171,40.0,19,313,0,219,162,151,188089,126497,174522,157461,349,124,447,124,450,122,122,126,442,126,478,126,122,0,0,0,0,0,,,1476,1569,,209,4382,4608,526,2579,80.4,87.9,0.233,66.1,68.3,63.5,68.0,68.2,67.9,5.06,1878,1876,32.0,59.2,0,0,0,0,1910,1902,1838,0,1937,39.8,19,314,67612,41723,187994,130902,152931,15537,3.91,4.02,13609,7093,6672,110,1510,187,19849,165614,183960,129915,1555,0.360,0,0,0,0,0,639,0,583,270,0
2023-03-14 02:08:00,171,40.0,19,313,0,219,162,151,188089,126497,174522,157461,349,124,447,124,450,122,122,126,442,126,478,126,122,0,0,0,0,0,,,1476,1569,,209,4382,4608,526,2579,80.4,87.9,0.233,66.1,68.3,63.5,68.0,68.2,67.9,5.06,1878,1876,32.0,59.2,0,0,0,0,1910,1902,1838,0,1937,39.8,19,314,67612,41723,187994,130902,152931,15537,3.91,4.02,13609,7093,6672,110,1510,187,19849,165614,183960,129915,1555,0.360,0,0,0,0,0,639,0,583,270,0
2023-03-14 02:10:00,173,465,233,424,37.2,214,162,151,173590,151589,173039,190476,383,128,461,125,441,119,122,120,450,123,444,125,129,0,0,0,0,0,,,206,211,,377,19987,4492,1110,2491,105,86.6,0,67.4,66.4,67.6,67.2,64.8,66,3.60,1837,1890,32.1,45.7,0,0,0.233,0,1890,1841,1937,0,1945,38.5,18.4,297,65487,43059,174899,148911,187569,19392,4.35,4.41,14524,6940,6994,157,1514,343,21822,178291,188404,151147,1504,22.6,0,0.233,0,0,0,12712,0,594,270,0
2023-03-14 02:12:00,173,465,233,424,37.2,214,162,151,173590,151589,173039,190476,383,128,461,125,441,119,122,120,450,123,444,125,129,0,0,0,0,0,,,206,211,,377,19987,4492,1110,2491,105,86.6,0,67.4,66.4,67.6,67.2,64.8,66,3.60,1837,1890,32.1,45.7,0,0,0.233,0,1890,1841,1937,0,1945,38.5,18.4,297,65487,43059,174899,148911,187569,19392,4.35,4.41,14524,6940,6994,157,1514,343,21822,178291,188404,151147,1504,22.6,0,0.233,0,0,0,12712,0,594,270,0
2023-03-14 02:14:00,173,465,233,424,37.2,214,162,151,173590,151589,173039,190476,383,128,461,125,441,119,122,120,450,123,444,125,129,0,0,0,0,0,,,206,211,,377,19987,4492,1110,2491,105,86.6,0,67.4,66.4,67.6,67.2,64.8,66,3.60,1837,1890,32.1,45.7,0,0,0.233,0,1890,1841,1937,0,1945,38.5,18.4,297,65487,43059,174899,148911,187569,19392,4.35,4.41,14524,6940,6994,157,1514,343,21822,178291,188404,151147,1504,22.6,0,0.233,0,0,0,12712,0,594,270,0
2023-03-14 02:16:00,178,38.5,19.6,307,0,234,162,149,168885,126520,152865,162342,347,118,441,124,446,125,115,123,449,120,491,122,122,0.233,0,0,0,0,,,207,1626,,210,4454,4664,420,2596,77.7,85.2,0,64.6,64.8,64.8,65.3,66.8,66.0,5.08,1883,1859,32.5,32.5,0,0,0,0,1897,1947,1873,0,1977,37.2,19,314,65418,41719,172036,124806,158904,15553,4.13,4.13,13695,7008,7044,101,1585,340,23228,158575,171676,127179,1609,0.360,0,0,0,0,0,172,0,601,272,0
2023-03-14 02:18:00,178,38.5,19.6,307,0,234,162,149,168885,126520,152865,162342,347,118,441,124,446,125,115,123,449,120,491,122,122,0.233,0,0,0,0,,,207,1626,,210,4454,4664,420,2596,77.7,85.2,0,64.6,64.8,64.8,65.3,66.8,66.0,5.08,1883,1859,32.5,32.5,0,0,0,0,1897,1947,1873,0,1977,37.2,19,314,65418,41719,172036,124806,158904,15553,4.13,4.13,13695,7008,7044,101,1585,340,23228,158575,171676,127179,1609,0.360,0,0,0,0,0,172,0,601,272,0
2023-03-14 02:20:00,173,468,232,433,37.2,212,161,144,179211,156032,187331,177063,384,128,462,124,465,129,132,123,457,126,460,132,126,0,0.233,0,0,0,,,975,204,,197,4445,4423,1208,2631,107,87.8,0,65.9,67.1,65.1,64.6,62.7,65.7,5.71,1805,1807,31.1,32.9,0,0,0,0,1920,1851,1915,0,1876,39.8,19,302,69838,40331,168544,156051,181747,17482,4.37,4.41,13321,7120,6992,156,1526,186,22944,179179,156106,155820,1561,22.8,0,0,0,0,0,13068,0,582,261,0
2023-03-14 02:22:00,173,468,232,433,37.2,212,161,144,179211,156032,187331,177063,384,128,462,124,465,129,132,123,457,126,460,132,126,0,0.233,0,0,0,,,975,204,,197,4445,4423,1208,2631,107,87.8,0,65.9,67.1,65.1,64.6,62.7,65.7,5.71,1805,1807,31.1,32.9,0,0,0,0,1920,1851,1915,0,1876,39.8,19,302,69838,40331,168544,156051,181747,17482,4.37,4.41,13321,7120,6992,156,1526,186,22944,179179,156106,155820,1561,22.8,0,0,0,0,0,13068,0,582,261,0
2023-03-14 02:24:00,173,468,232,433,37.2,212,161,144,179211,156032,187331,177063,384,128,462,124,465,129,132,123,457,126,460,132,126,0,0.233,0,0,0,,,975,204,,197,4445,4423,1208,2631,107,87.8,0,65.9,67.1,65.1,64.6,62.7,65.7,5.71,1805,1807,31.1,32.9,0,0,0,0,1920,1851,1915,0,1876,39.8,19,302,69838,40331,168544,156051,181747,17482,4.37,4.41,13321,7120,6992,156,1526,186,22944,179179,156106,155820,1561,22.8,0,0,0,0,0,13068,0,582,261,0
2023-03-14 02:26:00,170,38.5,19,290,0,223,162,142,170507,125330,154723,158040,330,132,455,132,443,122,115,130,448,130,459,129,135,0,0,0.233,0,0,,,338,1160,,2413,4462,4784,413,2578,76.4,84.6,0,65.7,63.9,66.8,68.7,67.9,65.3,3.88,1899,1934,32.0,47.4,0,0,0,0,1863,1824,1865,0,1863,38.5,19,306,67736,41797,174655,125939,156868,17463,4.13,4.51,15120,7071,7213,101,1552,342,22715,160644,172113,126826,1713,0.360,0.233,0,0,0,0,167,0.233,588,269,0
2023-03-14 02:28:00,170,38.5,19,290,0,223,162,142,170507,125330,154723,158040,330,132,455,132,443,122,115,130,448,130,459,129,135,0,0,0.233,0,0,,,338,1160,,2413,4462,4784,413,2578,76.4,84.6,0,65.7,63.9,66.8,68.7,67.9,65.3,3.88,1899,1934,32.0,47.4,0,0,0,0,1863,1824,1865,0,1863,38.5,19,306,67736,41797,174655,125939,156868,17463,4.13,4.51,15120,7071,7213,101,1552,342,22715,160644,172113,126826,1713,0.360,0.233,0,0,0,0,167,0.233,588,269,0
2023-03-14 02:30:00,180,465,233,439,37.2,232,171,155,166747,159722,183345,182020,390,124,446,124,439,126,135,123,435,120,468,129,129,0,0,0,0,0,,,384,207,,206,4478,4486,1202,2649,106,92.8,0,66.6,67.2,65.0,65.8,66.4,66.6,4.44,1810,1757,32.6,32.0,0,0,0,0.233,1885,1962,1891,0,2003,38.5,19.9,309,67663,41738,166860,155929,179104,18710,3.91,4.41,13510,7009,6732,156,1605,339,22242,186897,173345,155666,1558,23.0,0,0,0,0,0.233,13265,0,594,280,0.233
2023-03-14 02:32:00,180,465,233,439,37.2,232,171,155,166747,159722,183345,182020,390,124,446,124,439,126,135,123,435,120,468,129,129,0,0,0,0,0,,,384,207,,206,4478,4486,1202,2649,106,92.8,0,66.6,67.2,65.0,65.8,66.4,66.6,4.44,1810,1757,32.6,32.0,0,0,0,0.233,1885,1962,1891,0,2003,38.5,19.9,309,67663,41738,166860,155929,179104,18710,3.91,4.41,13510,7009,6732,156,1605,339,22242,186897,173345,155666,1558,23.0,0,0,0,0,0.233,13265,0,594,280,0.233
2023-03-14 02:34:00,180,465,233,439,37.2,232,171,155,166747,159722,183345,182020,390,124,446,124,439,126,135,123,435,120,468,129,129,0,0,0,0,0,,,384,207,,206,4478,4486,1202,2649,106,92.8,0,66.6,67.2,65.0,65.8,66.4,66.6,4.44,1810,1757,32.6,32.0,0,0,0,0.233,1885,1962,1891,0,2003,38.5,19.9,309,67663,41738,166860,155929,179104,18710,3.91,4.41,13510,7009,6732,156,1605,339,22242,186897,173345,155666,1558,23.0,0,0,0,0,0.233,13265,0,594,280,0.233
2023-03-14 02:36:00,168,37.2,19,307,0,212,152,143,176946,121988,159281,164626,339,122,455,125,464,125,115,123,449,127,476,122,118,0,0,0,0,0,,,207,206,,207,4425,4556,411,2613,76.7,83.8,0,65.0,65.1,64.4,65.8,64.8,64.0,4.22,1935,1954,32.0,30.3,0,0,0,0,1846,1890,1810,0.233,1914,37.2,18.4,293,69869,43022,181852,128273,167210,16212,4.35,3.88,13679,6862,6938,5915,1514,189,23274,158620,176113,124892,1552,0.360,0,0,0,0,0,163,0,567,258,0
2023-03-14 02:38:00,168,37.2,19,307,0,212,152,143,176946,121988,159281,164626,339,122,455,125,464,125,115,123,449,127,476,122,118,0,0,0,0,0,,,207,206,,207,4425,4556,411,2613,76.7,83.8,0,65.0,65.1,64.4,65.8,64.8,64.0,4.22,1935,1954,32.0,30.3,0,0,0,0,1846,1890,1810,0.233,1914,37.2,18.4,293,69869,43022,181852,128273,167210,16212,4.35,3.88,13679,6862,6938,5915,1514,189,23274,158620,176113,124892,1552,0.360,0,0,0,0,0,163,0,567,258,0
2023-03-14 02:40:00,175,468,233,415,37.2,224,162,144,192101,156809,186310,189071,387,131,460,131,440,122,132,130,449,126,452,132,135,0,0,0,0,0.233,,,519,207,,1290,19812,4728,1204,2579,104,87.6,0,66.0,66.0,67.5,65.1,65.9,69.1,3.96,1824,1794,31.6,34.7,0,0,0,0,1870,1872,1976,0,1934,39.8,19,313,65291,40382,187090,153977,189212,19386,3.91,4.65,14471,7267,7163,150,1613,342,23468,188822,188333,156706,1547,22.8,0,0,0,0,0,13195,0,592,275,0
2023-03-14 02:42:00,175,468,233,415,37.2,224,162,144,192101,156809,186310,189071,387,131,460,131,440,122,132,130,449,126,452,132,135,0,0,0,0,0.233,,,519,207,,1290,19812,4728,1204,2579,104,87.6,0,66.0,66.0,67.5,65.1,65.9,69.1,3.96,1824,1794,31.6,34.7,0,0,0,0,1870,1872,1976,0,1934,39.8,19,313,65291,40382,187090,153977,189212,19386,3.91,4.65,14471,7267,7163,150,1613,342,23468,188822,188333,156706,1547,22.8,0,0,0,0,0,13195,0,592,275,0
2023-03-14 02:44:00,175,468,233,415,37.2,224,162,144,192101,156809,186310,189071,387,131,460,131,440,122,132,130,449,126,452,132,135,0,0,0,0,0.233,,,519,207,,1290,19812,4728,1204,2579,104,87.6,0,66.0,66.0,67.5,65.1,65.9,69.1,3.96,1824,1794,31.6,34.7,0,0,0,0,1870,1872,1976,0,1934,39.8,19,313,65291,40382,187090,153977,189212,19386,3.91,4.65,14471,7267,7163,150,1613,342,23468,188822,188333,156706,1547,22.8,0,0,0,0,0,13195,0,592,275,0
2023-03-14 02:46:00,169,39.8,19.6,312,0,233,163,144,175767,125350,164976,162421,350,132,462,124,448,126,126,123,456,126,469,129,122,0,0,0,0,0,,,2540,203,,204,4527,4565,424,2526,81.3,87.6,0,66.8,67.8,65.7,68.4,66.6,64.0,5.48,1902,1902,31.6,30.3,0,0,0,0,1976,1933,1887,0,1937,37.5,19,303,66919,41827,177920,124892,160334,15552,4.35,4.16,13684,7022,7045,104,1525,338,23313,164818,177659,124660,1552,0.360,0,0,0,0.233,0,177,0,588,272,0
2023-03-14 02:48:00,169,39.8,19.6,312,0,233,163,144,175767,125350,164976,162421,350,132,462,124,448,126,126,123,456,126,469,129,122,0,0,0,0,0,,,2540,203,,204,4527,4565,424,2526,81.3,87.6,0,66.8,67.8,65.7,68.4,66.6,64.0,5.48,1902,1902,31.6,30.3,0,0,0,0,1976,1933,1887,0,1937,37.5,19,303,66919,41827,177920,124892,160334,15552,4.35,4.16,13684,7022,7045,104,1525,338,23313,164818,177659,124660,1552,0.360,0,0,0,0.233,0,177,0,588,272,0
2023-03-14 02:50:00,167,465,232,424,37.2,210,162,138,167669,158513,187087,185329,378,124,432,125,449,119,115,127,449,123,461,122,125,0,0,0,0,0,,,206,2385,,206,4452,4620,1192,2683,108,84.3,0,62.8,66.9,64.2,66.4,65.9,67.9,4.44,1871,1856,32.8,32.4,0,0,0,0,1848,1818,1810,0,1964,38.5,19,313,70589,41739,170475,158371,185055,18704,4.13,4.69,13530,6992,6872,161,1548,188,22912,176188,166894,158871,1559,22.8,0,0,0,0,0,13177,0,568,272,0
2023-03-14 02:52:00,167,465,232,424,37.2,210,162,138,167669,158513,187087,185329,378,124,432,125,449,119,115,127,449,123,461,122,125,0,0,0,0,0,,,206,2385,,206,4452,4620,1192,2683,108,84.3,0,62.8,66.9,64.2,66.4,65.9,67.9,4.44,1871,1856,32.8,32.4,0,0,0,0,1848,1818,1810,0,1964,38.5,19,313,70589,41739,170475,158371,185055,18704,4.13,4.69,13530,6992,6872,161,1548,188,22912,176188,166894,158871,1559,22.8,0,0,0,0,0,13177,0,568,272,0
2023-03-14 02:54:00,167,465,232,424,37.2,210,162,138,167669,158513,187087,185329,378,124,432,125,449,119,115,127,449,123,461,122,125,0,0,0,0,0,,,206,2385,,206,4452,4620,1192,2683,108,84.3,0,62.8,66.9,64.2,66.4,65.9,67.9,4.44,1871,1856,32.8,32.4,0,0,0,0,1848,1818,1810,0,1964,38.5,19,313,70589,41739,170475,158371,185055,18704,4.13,4.69,13530,6992,6872,161,1548,188,22912,176188,166894,158871,1559,22.8,0,0,0,0,0,13177,0,568,272,0
2023-03-14 02:56:00,169,38.5,19.6,311,0.233,233,162,147,168284,125126,155309,153595,359,124,468,124,439,119,122,120,449,120,467,125,129,0,0,0,0,0,,,209,517,,683,4499,4564,415,2579,79.4,91.2,0,67.9,64.8,66.6,65.4,65.5,64.3,4.42,1824,1831,30.6,32.0,0.233,0,0,0,1840,1907,1911,0,1873,38.5,19.6,300,65457,41740,169866,125517,156556,16212,3.91,4.51,14615,6778,7078,108,1507,339,22758,160817,171179,125189,1506,0.360,0,0,0,0,0,167,0,611,264,0
2023-03-14 02:58:00,169,38.5,19.6,311,0.233,233,162,147,168284,125126,155309,153595,359,124,468,124,439,119,122,120,449,120,467,125,129,0,0,0,0,0,,,209,517,,683,4499,4564,415,2579,79.4,91.2,0,67.9,64.8,66.6,65.4,65.5,64.3,4.42,1824,1831,30.6,32.0,0.233,0,0,0,1840,1907,1911,0,1873,38.5,19.6,300,65457,41740,169866,125517,156556,16212,3.91,4.51,14615,6778,7078,108,1507,339,22758,160817,171179,125189,1506,0.360,0,0,0,0,0,167,0,611,264,0
2023-03-14 03:00:00,178,466,232,424,37.2,225,169,147,186470,155292,187177,189719,379,118,446,121,455,125,122,120,435,123,492,122,122,0,0,0,0.233,0,,,208,382,,205,18513,4625,1221,2597,103,83.9,0,66.9,64.0,67.9,65.8,65.7,66.6,4.84,1797,1831,32.0,32.4,0,0.233,0,0,1895,1813,1840,0,1974,39.8,19,303,67514,41702,182081,155602,186929,17388,4.13,4.30,13539,7125,6922,152,1540,341,22339,190422,184344,155961,1601,22.8,0,0,0,0,0,13174,0,590,266,0
2023-03-14 03:02:00,178,466,232,424,37.2,225,169,147,186470,155292,187177,189719,379,118,446,121,455,125,122,120,435,123,492,122,122,0,0,0,0.233,0,,,208,382,,205,18513,4625,1221,2597,103,83.9,0,66.9,64.0,67.9,65.8,65.7,66.6,4.84,1797,1831,32.0,32.4,0,0.233,0,0,1895,1813,1840,0,1974,39.8,19,303,67514,41702,182081,155602,186929,17388,4.13,4.30,13539,7125,6922,152,1540,341,22339,190422,184344,155961,1601,22.8,0,0,0,0,0,13174,0,590,266,0
