"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc268c560a3d29)","Receive Errors (lxc39d1d5fa052a)","Receive Errors (lxc3a46fef5c813)","Receive Errors (lxc3ad9cbb4352f)","Receive Errors (lxc442f05982895)","Receive Errors (lxc51cd2dd49e13)","Receive Errors (lxc55c964d04b8e)","Receive Errors (lxc580112b30b7f)","Receive Errors (lxc6aa42b23db4d)","Receive Errors (lxc73b12dc2f375)","Receive Errors (lxc83ceabe3a6f7)","Receive Errors (lxc8ad75f642467)","Receive Errors (lxc92933a409dd2)","Receive Errors (lxc95785d49d9fe)","Receive Errors (lxc9b0e9102d58b)","Receive Errors (lxc_health)","Receive Errors (lxca029442a65db)","Receive Errors (lxca68de32826b8)","Receive Errors (lxcac1ac229cbb2)","Receive Errors (lxcc30c28f8b040)","Receive Errors (lxcce2065c01ec9)","Receive Errors (lxcd0a10efb1fdb)","Receive Errors (lxcd75551faa10f)","Receive Errors (lxce598f6b1d5df)","Receive Errors (lxced2a3cd1d2f1)","Receive Errors (lxcf4c13477a7e3)","Receive Errors (lxcfbd04c736a92)","Receive Errors (lxcfeaee36a1563)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc268c560a3d29)","Receive Total (lxc39d1d5fa052a)","Receive Total (lxc3a46fef5c813)","Receive Total (lxc3ad9cbb4352f)","Receive Total (lxc442f05982895)","Receive Total (lxc51cd2dd49e13)","Receive Total (lxc55c964d04b8e)","Receive Total (lxc580112b30b7f)","Receive Total (lxc6aa42b23db4d)","Receive Total (lxc73b12dc2f375)","Receive Total (lxc83ceabe3a6f7)","Receive Total (lxc8ad75f642467)","Receive Total (lxc92933a409dd2)","Receive Total (lxc95785d49d9fe)","Receive Total (lxc9b0e9102d58b)","Receive Total (lxc_health)","Receive Total (lxca029442a65db)","Receive Total (lxca68de32826b8)","Receive Total (lxcac1ac229cbb2)","Receive Total (lxcc30c28f8b040)","Receive Total (lxcce2065c01ec9)","Receive Total (lxcd0a10efb1fdb)","Receive Total (lxcd75551faa10f)","Receive Total (lxce598f6b1d5df)","Receive Total (lxced2a3cd1d2f1)","Receive Total (lxcf4c13477a7e3)","Receive Total (lxcfbd04c736a92)","Receive Total (lxcfeaee36a1563)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc268c560a3d29)","Transmit Errors (lxc39d1d5fa052a)","Transmit Errors (lxc3a46fef5c813)","Transmit Errors (lxc3ad9cbb4352f)","Transmit Errors (lxc442f05982895)","Transmit Errors (lxc51cd2dd49e13)","Transmit Errors (lxc55c964d04b8e)","Transmit Errors (lxc580112b30b7f)","Transmit Errors (lxc6aa42b23db4d)","Transmit Errors (lxc73b12dc2f375)","Transmit Errors (lxc83ceabe3a6f7)","Transmit Errors (lxc8ad75f642467)","Transmit Errors (lxc92933a409dd2)","Transmit Errors (lxc95785d49d9fe)","Transmit Errors (lxc9b0e9102d58b)","Transmit Errors (lxc_health)","Transmit Errors (lxca029442a65db)","Transmit Errors (lxca68de32826b8)","Transmit Errors (lxcac1ac229cbb2)","Transmit Errors (lxcc30c28f8b040)","Transmit Errors (lxcce2065c01ec9)","Transmit Errors (lxcd0a10efb1fdb)","Transmit Errors (lxcd75551faa10f)","Transmit Errors (lxce598f6b1d5df)","Transmit Errors (lxced2a3cd1d2f1)","Transmit Errors (lxcf4c13477a7e3)","Transmit Errors (lxcfbd04c736a92)","Transmit Errors (lxcfeaee36a1563)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc268c560a3d29)","Receive Dropped (lxc39d1d5fa052a)","Receive Dropped (lxc3a46fef5c813)","Receive Dropped (lxc3ad9cbb4352f)","Receive Dropped (lxc442f05982895)","Receive Dropped (lxc51cd2dd49e13)","Receive Dropped (lxc55c964d04b8e)","Receive Dropped (lxc580112b30b7f)","Receive Dropped (lxc6aa42b23db4d)","Receive Dropped (lxc73b12dc2f375)","Receive Dropped (lxc83ceabe3a6f7)","Receive Dropped (lxc8ad75f642467)","Receive Dropped (lxc92933a409dd2)","Receive Dropped (lxc95785d49d9fe)","Receive Dropped (lxc9b0e9102d58b)","Receive Dropped (lxc_health)","Receive Dropped (lxca029442a65db)","Receive Dropped (lxca68de32826b8)","Receive Dropped (lxcac1ac229cbb2)","Receive Dropped (lxcc30c28f8b040)","Receive Dropped (lxcce2065c01ec9)","Receive Dropped (lxcd0a10efb1fdb)","Receive Dropped (lxcd75551faa10f)","Receive Dropped (lxce598f6b1d5df)","Receive Dropped (lxced2a3cd1d2f1)","Receive Dropped (lxcf4c13477a7e3)","Receive Dropped (lxcfbd04c736a92)","Receive Dropped (lxcfeaee36a1563)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc268c560a3d29)","Transmit Dropped (lxc39d1d5fa052a)","Transmit Dropped (lxc3a46fef5c813)","Transmit Dropped (lxc3ad9cbb4352f)","Transmit Dropped (lxc442f05982895)","Transmit Dropped (lxc51cd2dd49e13)","Transmit Dropped (lxc55c964d04b8e)","Transmit Dropped (lxc580112b30b7f)","Transmit Dropped (lxc6aa42b23db4d)","Transmit Dropped (lxc73b12dc2f375)","Transmit Dropped (lxc83ceabe3a6f7)","Transmit Dropped (lxc8ad75f642467)","Transmit Dropped (lxc92933a409dd2)","Transmit Dropped (lxc95785d49d9fe)","Transmit Dropped (lxc9b0e9102d58b)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca029442a65db)","Transmit Dropped (lxca68de32826b8)","Transmit Dropped (lxcac1ac229cbb2)","Transmit Dropped (lxcc30c28f8b040)","Transmit Dropped (lxcce2065c01ec9)","Transmit Dropped (lxcd0a10efb1fdb)","Transmit Dropped (lxcd75551faa10f)","Transmit Dropped (lxce598f6b1d5df)","Transmit Dropped (lxced2a3cd1d2f1)","Transmit Dropped (lxcf4c13477a7e3)","Transmit Dropped (lxcfbd04c736a92)","Transmit Dropped (lxcfeaee36a1563)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc268c560a3d29)","Transmit Total (lxc39d1d5fa052a)","Transmit Total (lxc3a46fef5c813)","Transmit Total (lxc3ad9cbb4352f)","Transmit Total (lxc442f05982895)","Transmit Total (lxc51cd2dd49e13)","Transmit Total (lxc55c964d04b8e)","Transmit Total (lxc580112b30b7f)","Transmit Total (lxc6aa42b23db4d)","Transmit Total (lxc73b12dc2f375)","Transmit Total (lxc83ceabe3a6f7)","Transmit Total (lxc8ad75f642467)","Transmit Total (lxc92933a409dd2)","Transmit Total (lxc95785d49d9fe)","Transmit Total (lxc9b0e9102d58b)","Transmit Total (lxc_health)","Transmit Total (lxca029442a65db)","Transmit Total (lxca68de32826b8)","Transmit Total (lxcac1ac229cbb2)","Transmit Total (lxcc30c28f8b040)","Transmit Total (lxcce2065c01ec9)","Transmit Total (lxcd0a10efb1fdb)","Transmit Total (lxcd75551faa10f)","Transmit Total (lxce598f6b1d5df)","Transmit Total (lxced2a3cd1d2f1)","Transmit Total (lxcf4c13477a7e3)","Transmit Total (lxcfbd04c736a92)","Transmit Total (lxcfeaee36a1563)"
2023-03-12 07:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,15.2,93.9,0,0,0.267,0,2.24,0.428,11.7,20.3,0.389,0.544,4.22,0.267,0.533,3.33,0,0,0.333,2.62,12.2,1.08,6.86,1.22,5.92,0,0.0666,0,0.267,8.24,0.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,15.7,106,0,0,0.267,0,3.09,0.422,11.7,23.8,0.333,0.989,4.29,0.267,0.977,3.37,0,0,0.400,3.14,13.2,1.16,7.83,1.42,6.00,0,0.0666,0,0.267,9.99,1.02
2023-03-12 07:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,12.6,86.3,0,0,0.267,0,2.28,0.461,12.6,18.2,0.389,0.561,4.22,0.256,0.533,3.33,0,0,0.333,2.29,10.5,0.956,6.88,1.17,6.76,0,0.0667,0,0.267,8.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,13.3,96.0,0,0,0.267,0,3.13,0.439,12.4,21.5,0.333,0.989,4.30,0.256,0.983,3.35,0,0,0.400,2.92,11.3,1.11,7.84,1.37,7.13,0,0.0667,0,0.267,10.1,1.02
2023-03-12 07:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,7.32,87.9,0,0,0.267,0,2.31,0.456,13.2,20.7,0,0.567,3.33,0.267,0.544,3.33,0,0,0.333,2.28,4.45,1.08,6.89,1.20,6.89,0,0.0667,0,0.267,7.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.76,86.2,0,0,0.267,0,3.08,0.433,12.3,24.1,0,0.994,3.34,0.267,0.994,3.35,0,0,0.400,3.06,5.23,1.22,7.86,1.38,7.24,0,0.0667,0,0.267,9.76,1.02
2023-03-12 07:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,7.25,83.8,0,0,0.244,0,2.32,0.461,11.3,20.5,0,0.556,3.33,0.244,0.544,3.33,0,0,0.333,2.50,4.46,0.856,6.93,1.22,5.88,0,0.0667,0,0.244,8.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,7.86,85.5,0,0,0.244,0,3.08,0.428,11.3,23.5,0,0.989,3.37,0.244,0.989,3.36,0,0,0.400,3.02,5.23,0.872,7.89,1.42,6.10,0,0.0667,0,0.244,10.2,1.01
2023-03-12 07:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,6.88,79.7,0,0,0.233,0,2.31,0.500,11.2,18.6,0,0.550,3.33,0.244,0.544,3.34,0,0,0.333,2.52,4.44,0.856,6.84,1.20,5.77,0,0.0667,0,0.233,7.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,7.66,82.9,0,0,0.233,0,3.01,0.450,11.2,21.7,0,0.994,3.36,0.244,0.983,3.37,0,0,0.400,3.01,5.21,0.889,7.82,1.41,5.94,0,0.0667,0,0.233,9.69,1.01
2023-03-12 07:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,14.7,92.8,0,0,0.244,0,2.51,0.428,12.2,20.2,0.389,0.550,4.22,0.244,0.550,3.34,0,0,0.333,2.48,12.1,0.956,6.86,1.23,6.90,0,0.0667,0,0.244,8.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,14.9,104,0,0,0.244,0,3.05,0.411,12.2,23.7,0.333,0.994,4.31,0.244,0.994,3.36,0,0,0.400,3.02,13.2,0.989,7.83,1.42,7.21,0,0.0667,0,0.244,10.1,1.01
2023-03-12 07:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,13.5,84.0,0,0,0.233,0,2.56,0.461,12.4,18.1,0.389,0.556,4.22,0.244,0.550,3.33,0,0,0.333,2.38,11.5,0.889,6.88,1.23,6.78,0,0.0667,0,0.233,8.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,14.2,99.2,0,0,0.233,0,2.99,0.433,12.3,21.2,0.333,1,4.31,0.244,0.989,3.36,0,0,0.400,2.91,12.3,0.900,7.86,1.42,7.15,0,0.0667,0,0.233,10.2,1.01
2023-03-12 07:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,8.08,86.9,0,0.00556,0.261,0,2.42,0.428,13.2,21.2,0,0.556,3.33,0.256,0.550,3.33,0,0,0.333,2.55,4.47,1.06,6.93,1.20,6.95,0,0.0722,0,0.256,7.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,8.77,91.6,0,0,0.256,0,3.11,0.417,13.0,24.1,0,1,3.34,0.261,0.994,3.36,0,0,0.400,3.07,5.21,1.16,7.92,1.40,7.31,0,0.0722,0,0.256,9.85,1.01
2023-03-12 07:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,7.49,84.1,0,0,0.256,0,2.18,0.433,12.4,20.3,0,0.533,3.33,0.256,0.550,3.33,0,0,0.333,2.45,4.50,0.939,6.86,1.20,6.77,0,0.0833,0,0.256,8.34,0.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,8.05,85.6,0,0,0.256,0,3.04,0.417,12.4,23.4,0,0.978,3.33,0.256,0.983,3.40,0,0,0.400,3.05,5.19,0.956,7.83,1.40,7.17,0,0.0833,0,0.256,10.1,1.01
2023-03-12 07:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,7.61,79.2,0,0,0.256,0,2.21,0.450,11.9,18.1,0,0.539,3.34,0.244,0.544,3.33,0.00556,0,0.333,2.33,4.47,0.839,6.86,1.20,5.77,0,0.0833,0,0.256,8.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,8.30,84.7,0,0,0.256,0,3.13,0.411,11.9,21.3,0,0.972,3.36,0.244,0.989,3.39,0,0,0.400,2.97,5.26,0.861,7.83,1.40,6.19,0,0.0833,0,0.256,9.82,1.01
2023-03-12 07:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,14.7,96.0,0,0,0.233,0,2.20,0.428,11.3,20.7,0.383,0.539,4.22,0.244,0.550,3.33,0,0,0.322,2.29,12.1,1.09,6.90,1.23,6.10,0,0.0722,0,0.239,8.26,0.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,14.9,103,0,0,0.233,0,3.36,0.422,11.4,24.6,0.333,0.978,4.29,0.244,1,3.35,0,0,0.389,3.20,13.2,1.19,7.86,1.42,6.46,0,0.0722,0,0.239,10.5,1.02
2023-03-12 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,14.6,86.7,0,0,0.244,0,2.08,0.461,13.0,18.3,0.383,0.550,4.22,0.256,0.550,3.33,0,0,0.322,2.46,12.2,0.839,6.88,1.23,6.84,0.00556,0.0667,0,0.244,8.32,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,15.5,101,0,0,0.244,0,3.16,0.444,12.4,21.5,0.333,0.989,4.27,0.256,1,3.34,0,0,0.389,3.07,13.3,0.856,7.84,1.42,7.17,0,0.0667,0,0.244,10.3,1.01
2023-03-12 08:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,7.12,83.1,0,0,0.256,0,2.17,0.461,12.3,20.6,0,0.556,3.33,0.244,0.556,3.33,0,0,0.322,2.59,4.47,0.950,6.96,1.20,6.88,0.00556,0.0667,0,0.256,8.06,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,8.01,85.1,0,0,0.256,0,3.13,0.439,12.0,23.6,0,0.989,3.34,0.244,0.994,3.37,0,0,0.389,2.92,5.23,0.956,7.93,1.40,7.16,0,0.0667,0,0.256,9.88,1.02
2023-03-12 08:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,7.12,83.5,0,0,0.244,0,2.32,0.394,11.2,20.7,0,0.556,3.33,0.244,0.556,3.33,0,0,0.333,2.35,4.45,0.956,6.86,1.22,5.80,0,0.0667,0,0.244,8.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,7.90,85.3,0,0,0.244,0,3.13,0.400,11.0,23.9,0,0.989,3.36,0.244,0.994,3.36,0,0,0.400,2.93,5.24,0.972,7.83,1.41,6.09,0,0.0667,0,0.244,10.1,1.02
2023-03-12 08:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,7.18,78.9,0,0,0.244,0,2.23,0.494,12.5,18.3,0,0.556,3.33,0.244,0.544,3.33,0,0,0.333,2.41,4.47,0.839,6.88,1.22,6.86,0,0.0667,0,0.244,7.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,7.84,83,0,0,0.244,0.00556,3.01,0.472,12.4,21.2,0,0.994,3.35,0.244,0.994,3.37,0,0,0.406,2.90,5.26,0.867,7.84,1.41,7.09,0.00556,0.0667,0,0.244,9.65,1
2023-03-12 08:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,14.8,93.2,0,0,0.256,0,2.28,0.439,11.1,20.3,0.400,0.539,4.22,0.256,0.528,3.33,0,0,0.333,2.46,12.2,0.961,6.88,1.22,5.88,0,0.0667,0,0.256,8.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,15.0,104,0,0.00556,0.256,0.00556,3.08,0.422,11.3,23.5,0.333,0.978,4.32,0.256,0.978,3.37,0,0,0.406,2.97,13.3,0.978,7.84,1.41,6.12,0.00556,0.0667,0,0.256,10.0,1.01
2023-03-12 08:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,15.6,89.7,0,0,0.256,0,2.32,0.383,12.4,18.7,0.400,0.550,4.22,0.256,0.544,3.33,0,0,0.333,2.39,12.3,0.922,6.89,1.20,5.55,0,0.0667,0,0.256,8.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,16.7,108,0,0.00556,0.256,0,3.05,0.383,12.2,21.7,0.333,0.989,4.32,0.256,0.989,3.38,0,0,0.400,2.90,13.3,0.939,7.86,1.40,5.32,0,0.0667,0,0.256,10.1,1.02
2023-03-12 08:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,7.13,85.8,0,0,0.244,0,2.41,0.400,12.5,20.6,0,0.561,3.33,0.244,0.544,3.33,0,0,0.333,2.48,4.51,0.872,6.88,1.20,6.79,0,0.0667,0,0.244,7.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,8.06,85.4,0,0,0.244,0,3.09,0.389,12.1,23.6,0,0.994,3.38,0.244,0.989,3.34,0,0,0.400,2.91,5.24,0.911,7.84,1.40,7.12,0,0.0667,0,0.244,9.76,1.01
2023-03-12 08:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,7.88,86.2,0,0,0.256,0,2.34,0.517,12.2,20.7,0,0.556,3.33,0.256,0.544,3.33,0,0,0.333,2.47,4.48,0.956,6.86,1.22,6.13,0,0.0667,0,0.256,8.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,8.86,89.4,0,0,0.256,0,3.27,0.461,11.9,24.0,0.00556,0.989,3.36,0.256,0.989,3.36,0,0,0.400,3.12,5.24,0.989,7.83,1.41,6.37,0,0.0667,0,0.256,10.4,1.02
2023-03-12 08:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,7.17,79.3,0,0,0.256,0,2.07,0.472,11.4,18.3,0,0.544,3.33,0.244,0.550,3.33,0,0,0.333,2.24,4.49,0.839,6.86,1.22,5.89,0,0.0722,0,0.256,7.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,7.67,82.2,0,0,0.256,0,3.14,0.439,11.6,21.2,0,0.983,3.34,0.244,0.994,3.37,0,0,0.400,3.01,5.22,0.867,7.84,1.41,6.15,0,0.0722,0,0.256,9.82,1.02
