"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc1cde9a003cb8)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc1cde9a003cb8)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)"
2023-03-13 13:10:00,0,12070,36228,157036,0,1940,136,163,32.5,126,1975,286,66.2,419,0,7100,82.5,3.03,143,87.8,0,17422,1954,129,31.6,1629,66.2,19,333,0,0,128,157,0,12070,0,19819,77662,0,174,31.6,101,22.0,30.3,2204,73.5,42.5,6286,0,1099,3688,3.03,134,66.2,0,17297,181,30.3,25.5,16348,40.3,38.5,407,0,0.389,30.3,582,0
2023-03-13 13:12:00,0,11238,35473,155728,0,1747,136,166,34.3,132,1822,79.0,65.9,418,0,6763,80.3,5.86,143,87.9,0,17415,1764,130,31.6,1455,66.6,19,351,0,0,128,159,0,11238,0,18992,76319,0,167,31.6,99.9,25.0,31.6,2300,74.7,41.7,6287,0,1071,3647,6.28,133,66.2,0,17298,187,30.3,25.5,16348,41.7,38.5,436,0,0.389,30.3,576,0
2023-03-13 13:14:00,0,12352,36239,156958,0,1968,136,162,32.1,132,1975,296,65.9,419,0,7159,82.1,4.56,145,87.7,0,17418,1993,130,31.6,1687,66.2,19,347,0,0,128,155,0,12352,0,20125,78054,0,164,31.6,93.4,21.5,31.6,2204,79.1,41.4,6284,0,1114,3717,4.93,136,66.2,0,17293,193,30.3,25.5,16363,41.7,38.5,433,0,0,30.3,581,0
2023-03-13 13:16:00,0,12020,58965,192482,0,1818,130,163,30.7,127,1905,141,65.4,1719,0,6891,82.5,3.97,144,87.7,0,17425,1828,135,31.6,1555,66.4,346,378,0,0,133,21803,0,12020,0,22542,81572,0,194,30.7,99.9,20.4,30.3,2343,78.7,39.9,25664,0,1142,3740,4.36,137,66.2,0,17299,209,31.6,25.5,16380,41.7,579,491,0,0,31.6,24369,0
2023-03-13 13:18:00,0,12583,56701,184369,0,1888,130,159,32.9,126,1960,228,65.5,1615,0,7088,123,4.77,141,87.4,0,17412,1912,134,31.8,1574,66.4,346,416,0,0,128,19363,0,12583,0,22830,82098,0,177,30.7,94.9,23.5,30.3,2335,77.7,39.9,23479,0,1126,3802,10.3,135,66.2,0,17299,205,31.6,25.7,16353,42.1,579,555,0,0,30.3,21679,0
2023-03-13 13:20:00,0,11015,36182,184268,0,1968,124,163,31.5,121,1973,287,65.8,417,0,7198,83.5,5.57,142,87.5,0,17400,1982,135,32.0,1627,66.2,19,330,0,0,128,170,0,11015,0,18733,77307,0,193,29.0,96.2,21.0,29.0,2207,73.9,40.3,6283,0,1106,3755,11.9,135,66.2,0,17290,208,31.6,26.0,16363,41.4,38.5,407,0,0,30.3,578,0
2023-03-13 13:22:00,0.389,10572,35430,158883,0,1722,119,161,31.5,121,1830,1663,65.8,419,0,6827,79.6,5.57,142,86.7,0,17395,1748,117,32.0,1480,66.3,19,343,0,0,116,173,0,10572,0.389,18310,75719,0,177,27.7,94.1,21.0,29.0,2314,94.9,41.4,6288,0.389,1130,3646,6.78,135,65.5,0,17277,209,27.7,26.0,16386,41.7,38.5,421,0,0,27.7,584,0
2023-03-13 13:24:00,0,11943,36228,156917,0,1931,130,158,30.7,131,1977,1880,65.7,418,0,7191,80.1,5.57,142,87.7,0,17412,1960,129,31.6,1637,66.5,19,349,0,0,122,154,0,11943,0,19688,77753,0,182,30.3,90.1,19.7,31.6,2227,99.7,41,6287,0,1112,3685,6.32,136,66.2,0.389,17288,215,30.3,25.5,16368,41.7,38.5,432,0,0,29.0,573,0
2023-03-13 13:26:00,0,12875,59069,182821,0,1807,130,162,34.9,121,1899,645,66.2,1717,0,6898,79.1,5.80,143,87.2,0,17439,1828,135,31.6,1505,66.3,349,379,0,0,128,21892,0,12875,0,23357,82517,0,192,30.3,93.5,25.6,29.0,2334,85.5,41.5,25731,0,1104,3639,6.62,134,66.2,0,17301,216,31.6,25.5,16368,41.7,615,490,0,0,30.3,24440,0
2023-03-13 13:28:00,0,12821,59376,184367,0,1865,112,163,32.1,115,1963,228,66.6,1720,0,6997,120,5,144,86.8,0.389,17439,1883,124,31.6,1594,66.2,349,417,0,0,122,21887,0,12821,0,23365,82589,0,163,26.3,102,22.6,27.7,2338,78.0,42.6,25732,0,1106,3648,5.37,133,66.2,0,17315,176,29.0,25.5,16351,42.1,615,556,0,0,29.0,24446,0
2023-03-13 13:30:00,0,13738,36281,156089,0,1936,113,163,30.7,110,1983,585,66.2,422,0,7060,84.5,3.37,145,86.5,0,17426,1946,112,31.6,1628,65.7,19,348,0,0,111,148,0,13738,0,21500,79459,0,161,26.3,99.9,20.8,26.3,2213,88.9,41.4,6285,0,1066,3781,3.37,136,65.1,0,17307,171,26.3,25.5,16342,41.4,38.5,428,0,0,26.3,576,0
2023-03-13 13:32:00,0,12356,35472,155591,0,1736,129,157,31.5,126,1834,578,65.8,422,0,6751,81.8,5,145,88.2,0,17420,1754,124,31.6,1455,65.8,19,330,0,0,117,152,0,12356,0,20091,77466,0,165,30.3,88.2,21.7,30.3,2304,90.4,41,6281,0,1099,3687,5.39,136,66.9,0,17292,182,29.0,25.5,16344,41,38.5,402,0,0,27.7,574,0
2023-03-13 13:34:00,0,11791,36225,156688,0,1948,136,163,56.7,132,1975,294,66.2,420,0,7126,79.8,5.37,145,87.4,0,17429,1984,129,31.6,1649,65.9,19,339,0,0,128,173,0,11791,0,19543,77440,0,166,31.6,95.7,65.0,31.6,2205,77.7,41.4,6280,0,1097,3656,5.73,133,66.2,0,17308,213,30.3,25.5,16369,41.4,38.5,419,0,0,30.3,585,0.389
2023-03-13 13:36:00,0,12264,48997,174519,0,1802,130,163,35.3,121,1901,137,66.1,962,0,6858,81.9,6.30,145,88.0,0,17420,1814,129,31.6,1522,66.0,19,334,0,0,133,12852,0,12264,0,21266,79390,0,167,30.3,95.7,24.9,29.0,2325,70.2,41.4,17551,0,1061,3756,7.09,136,66.6,0,17306,184,30.3,25.5,16367,41,38.5,410,0,0,31.6,14504,0.389
2023-03-13 13:38:00,0,14518,59389,190529,0,1879,125,163,32.1,121,1971,227,65.7,1723,0,7107,122,3.13,144,88.3,0,17406,1889,124,31.6,1581,66.6,349,436,0,0,117,22390,0,14518,0,25000,85069,0,166,29.0,101,23.1,29.4,2338,76.9,41.0,25701,0,1090,3755,3.13,136,66.3,0,17299,185,29.0,25.5,16346,42.6,615,582,0,0,27.7,24489,0
2023-03-13 13:40:00,0,11813,36226,156139,0,1928,119,160,33.5,116,1973,1688,65.7,422,0,7129,83.4,4.30,142,87.9,0,17409,1953,117,31.6,1627,66.9,19,348,0,0,116,175,0,11813,0,19566,77272,0,154,27.7,97.7,24.2,28.0,2204,96.8,40.6,6284,0,1098,3712,4.69,135,65.8,0,17304,183,27.7,25.5,16348,43.3,38.5,434,0,0,27.7,586,0
2023-03-13 13:42:00,0,10728,35690,156920,0,1786,130,161,33.5,126,1882,3804,66.1,419,0,6843,81.9,3.27,141,87.9,0,17415,1826,118,31.6,1514,66.2,19,334,0,0,117,173,0,10728,0,18461,75832,0,150,35.2,99.4,28.4,30.3,2298,114,41.7,6282,0,1075,3710,3.27,135,65.9,0,17298,200,27.7,25.5,16360,41,38.5,410,0,0,27.7,584,0
2023-03-13 13:44:00,0,10748,35955,155683,0,1880,130,168,33.5,126,1914,2500,66.2,418,0.389,7009,81.3,5.47,141,87.5,0,17447,1904,128,31.6,1570,66.3,19,353,0,0,127,171,0,10748,0,18495,76106,0,153,30.3,108,28.7,30.3,2204,102,41.4,6283,0,1063,3739,6.26,134,66.2,0,17313,185,30.7,25.5,16356,41.4,38.5,434,0,0,30.3,578,0
2023-03-13 13:46:00,0,10572,35737,158202,0,1785,124,160,32.1,126,1896,146,66.3,419,0,6823,80.5,5.47,142,87.7,0,17449,1851,124,31.6,1502,66.4,19.4,365,0,0,128,153,0,10572,0,18351,75870,0,175,29.0,92.3,22.0,35.2,2326,75.5,42.2,6283,0,1100,3732,6.28,136,66.2,0,17316,217,29.0,25.5,16356,41.4,38.5,470,0,0,30.3,575,0
2023-03-13 13:48:00,0,10729,58968,185026,0,1787,136,160,30.7,132,1896,141,66.4,1728,0,6908,121,3.27,141,87.6,0,17428,1815,129,31.8,1501,66.6,374,403,0,0,133,21868,0.389,10729,0,21263,80393,0.389,191,31.6,91.4,20.1,36.5,2326,71.3,41.5,25697,0,1135,3719,3.27,135,66.2,0,17298,220,30.3,25.7,16375,41.7,657,531,0.389,0,31.6,24330,0
2023-03-13 13:50:00,0,11893,36219,183857,0,1952,124,166,32.9,115,1972,296,65.7,421,0,7173,83.1,5.01,141,87.8,0,17415,1987,129,32.3,1641,66.6,19,344,0,0.389,133,173,0,11893,0,19642,78295,0,175,29.0,105,22.5,27.7,2199,79.1,41,6285,0,1094,3689,4.67,142,66.6,0,17294,212,35.2,26.2,16370,41.5,38.5,428,0,0,31.6,583,0
2023-03-13 13:52:00,0,12075,35740,159201,0.389,1796,119,163,32.1,116,1890,137,66.2,419,0,6937,79.9,5.81,142,87.8,0,17415,1810,112,32.0,1502,66.0,19,334,0,0,117,173,0,12075,0,19808,77406,0,158,27.7,102,26.5,27.7,2307,70.2,41,6287,0,1092,3639,5.86,142,66.6,0,17302,169,31.3,26.0,16355,41.7,38.9,411,0,0,27.7,578,0
2023-03-13 13:54:00,0,11797,35990,159228,0,1874,130,195,30.7,126,1918,226,65.8,420,0,7001,79.7,4.17,142,87.7,0,17448,1875,124,32.3,1589,65.9,19,345,0,0,122,176,0,11797,0,19567,77253,0,163,30.3,126,20.1,30.3,2200,76.6,41,6287,0,1072,3656,4.59,135,66.9,0,17312,183,29.0,26.2,16350,42.1,38.5,426,0,0,33.9,582,0
2023-03-13 13:56:00,0,13015,36277,162277,0,1955,124,198,30.7,126,2017,295,65.8,421,0,7196,79.9,3.97,141,87.5,0,17439,1980,124,32.3,1672,65.8,19,350,0,0,122,169,0,13015,0,20783,78808,0,158,29.0,130,20.1,30.3,2331,78.4,41,6282,0,1087,3686,3.97,136,66.9,0,17303,189,29.0,26.2,16358,41.7,38.5,438,0,0,29.0,572,0
2023-03-13 13:58:00,0,11295,58871,182115,0,1724,136,161,33.7,126,1837,68.8,65.8,1721,0,6751,117,4.77,141,87.5,0,17427,1734,128,32.0,1487,65.7,375,405,0,0,128,21926,0,11295,0,21858,80467,0,162,31.6,100,24.3,30.3,2325,68.4,41,25754,0,1056,3731,5.16,137,66.2,0,17305,180,30.3,26.0,16339,41.4,669,530,0,0,30.3,24471,0
2023-03-13 14:00:00,0,10490,36159,157096,0,1946,119,157,32.9,121,1973,294,65.9,421,0,7131,82.7,5.33,144,88.2,0,17420,1958,129,32.0,1646,65.8,19,333,0,0,128,165,0,10490,0,18249,76080,0,170,27.7,88.3,23.3,29.0,2203,77.3,41.7,6286,0,1103,3787,11.2,135,66.6,0,17293,187,30.3,25.5,16352,42.1,38.5,410,0,0,30.7,585,0
2023-03-13 14:02:00,0,10306,35725,157768,0,1852,124,162,30.7,116,1888,1734,66.4,419,0,6946,80,4.30,143,88.0,0,17404,1867,123,32.0,1472,66.0,19,345,0,0,127,159,0,10306,0,18010,75482,0,177,29.0,94.1,20.4,27.7,2301,96.1,41.7,6285,0,1093,3663,5.14,135,66.6,0,17284,192,29.0,25.5,16342,41.7,38.5,435,0,0,30.7,586,0
2023-03-13 14:04:00,0,11345,35954,155346,0,1912,124,163,30.7,126,1926,218,66.3,421,0,7056,78.2,3.27,145,87.3,0,17414,1933,129,31.6,1549,66.0,19,337,0,0,122,150,0,11345,0,19059,76868,0,187,29.0,95.7,20.4,30.3,2203,71.7,41,6284,0,1121,3563,3.27,136,66.2,0,17293,214,30.3,25.5,16358,41,38.5,414,0,0,29.0,571,0
2023-03-13 14:06:00,0,12764,36258,161341,0,1940,130,162,34.4,132,2027,1099,66.1,418,0,7094,79.7,4.30,143,87.5,0,17427,1955,129,31.6,1624,66.0,19,345,0,0,122,155,0,12764,0,20509,78576,0,177,30.3,95.5,24.6,31.6,2336,105,41.7,6284,0,1088,3656,9.81,134,66.2,0,17295,197,30.3,25.5,16359,41,38.5,435,0,0,29.0,581,0
2023-03-13 14:08:00,0,11626,58753,187112,0,1727,135,160,31.5,132,1851,362,65.8,1721,0,64125,124,5.10,143,87.0,0,17441,1739,135,31.8,1457,66.0,375,427,0,0,133,21753,0,11626,0,22177,138751,0,166,31.6,97.8,21.0,31.6,2335,81.8,41.4,25607,0,2523,3832,5.89,136,65.8,0,17303,194,31.6,25.7,16349,41.4,669,573,0,0,31.6,24314,0
2023-03-13 14:10:00,0,11111,51242,174896,0,1964,119,160,30.7,116,1980,298,65.8,1390,0,7163,80.7,4.17,143,87.3,0,17420,1964,129,32.3,1651,65.8,375,378,0.389,0,122,13940,0,11111,0,20841,79661,0,170,27.7,92.0,19.7,27.7,2210,86.6,41,18649,0,1096,3671,4.53,137,66.2,0,17285,201,30.3,26.2,16357,41,669,493,0,0,29.0,15721,0
2023-03-13 14:12:00,0,9912,35700,181247,0,1800,119,161,30.7,116,1883,146,66.6,422,0,6886,81.3,3.73,143,87.7,0,17424,1799,112,32.3,1485,65.5,19,347,0,0,117,171,0,9912,0,17647,75617,0,158,27.7,93.9,19.7,27.7,2322,75.5,41.1,6281,0,1090,3709,3.73,133,66.6,0,17306,224,26.3,26.2,16350,40.6,38.5,436,0,0,27.7,578,0
2023-03-13 14:14:00,0,10460,36019,189759,0,1901,130,164,34.7,126,1907,219,66.3,421,0,7052,80.3,5.43,143,87.2,0,17436,1917,124,31.8,1585,66.3,19,336,0,0,122,170,0,10460,0,18207,76489,0,182,30.3,97.1,24.6,30.3,2190,73.1,41.8,6283,0,1118,3656,6.24,135,65.8,0,17322,248,29.0,25.7,16440,41,38.5,405,0,0,29.0,576,0
2023-03-13 14:16:00,0,13107,36274,170147,0,1960,130,162,34.3,121,2011,2570,66.0,421,0,7142,79.5,5.80,142,85.7,0,17421,1970,123,31.6,1671,65.8,19,349,0,0,122,155,0,13107,0,20870,79123,0,194,30.7,93.5,24.2,29.0,2320,103,41.4,6283,0,1073,3663,6.59,136,64.7,0,17302,207,29.0,25.5,16382,40.3,38.5,435,0,0.389,29.0,577,0
2023-03-13 14:18:00,0,13805,58932,183026,0,1694,124,158,30.7,121,1842,2353,65.9,1717,0,6697,119,4.92,142,85.9,0,17423,1732,124,31.8,1502,65.8,375,422,0,0,117,21868,0,13805,0,24372,83074,0,151,29.0,90.6,19.7,29.0,2325,98.7,40.6,25726,0,1056,3672,5.29,135,64.7,0,17296,186,29.0,25.7,16353,40.7,669,558,0,0,27.7,24438,0
2023-03-13 14:20:00,0,12044,59571,182110,0,1945,130,162,30.7,121,1986,288,66.9,1719,0,7147,82.3,4.46,141,87.5,0,17441,1967,118,31.8,1629,66.3,375,377,0,0,121,21870,0,12044,0,22565,81670,0,170,30.3,101,19.7,29.0,2207,75.0,41.5,25725,0.389,1112,3688,4.84,135,66.2,0,17305,190,27.7,25.7,16347,42.6,669,483,0,0,29.0,24440,0
2023-03-13 14:22:00,0,11020,35723,158760,0,1775,141,164,32.1,137,1887,365,66.4,422,0,6891,77.7,5.09,142,87.9,0,17427,1798,135,31.6,1476,66.6,19,356,0,0,133,150,0,11020,0,18765,76286,0,167,32.9,97.9,22.0,32.9,2300,86.3,41.8,6285,0.389,1075,3668,5.89,137,66.2,0,17298,201,31.6,25.5,16340,42.1,38.5,445,0,0,31.6,579,0
2023-03-13 14:24:00,0.389,11228,35922,155444,0,1871,124,162,32.3,116,1927,436,66.8,422,0,7011,78.8,3.27,143,88.1,0,17402,1883,129,31.8,1586,66.3,19,330,0,0,133,167,0,11228,0.389,18967,76681,0,188,29.0,94.1,21.4,27.7,2218,82.9,41.8,6285,0,1063,3609,3.27,134,66.6,0,17288,202,30.3,25.7,16364,41.4,38.5,400,0,0,31.6,584,0
2023-03-13 14:26:00,0.389,12055,36233,160089,0,1952,129,160,30.7,126,2034,296,67.2,421,0,7210,77.8,3.27,142,88.2,0.389,17411,1980,124,32.3,1626,65.9,19,346,0,0,122,172,0,12055,0.389,19779,77800,0,171,30.3,91.8,19.7,30.3,2344,79.5,41.8,6282,0,1117,3563,3.27,134,66.6,0,17296,206,29.0,26.2,16365,41,38.5,429,0,0,29.0,583,0
2023-03-13 14:28:00,0,10889,54208,176090,0,1718,130,157,30.7,126,1840,79.0,65.9,1186,0,6745,120,3.93,141,87.4,0.389,17437,1743,129,32.0,1425,66.8,19,378,0,0,128,18086,0,10889,0,20433,78584,0,167,30.3,88.2,19.7,30.3,2333,74.7,41.4,22195,0,1064,3627,4.36,137,66.2,0.389,17312,198,30.3,26.0,16343,41,38.5,484,0,0,30.3,20249,0
2023-03-13 14:30:00,0,10517,59449,182868,0,1857,124,163,34.9,121,1913,1617,65.8,1725,0,6913,82.5,5.57,144,87.4,0,17440,1866,124,31.6,1537,66.6,377,375,0,0,122,21821,0,10517,0,21008,79910,0,167,34.7,101,24.6,29.0,2205,89.8,41.4,25656,0,1064,3672,6.32,133,66.9,0.389,17310,177,29.0,25.5,16360,42.5,669,473,0,0,29.0,24368,0
2023-03-13 14:32:00,0,11123,35708,156713,0,1760,124,167,32.1,116,1883,1544,66.4,421,0,6780,80.7,4.40,146,87.5,0,17418,1786,118,31.6,1479,66.3,19,352,0,0,117,177,0,11123,0,18861,76166,0,151,34.7,112,22.1,27.7,2301,92.8,41,6286,0,1052,3723,4.77,132,68.1,0,17294,190,27.7,25.5,16351,41.8,38.5,433,0,0,27.7,588,0.389
2023-03-13 14:34:00,0,9979,35914,154719,0,1844,141,161,30.7,137,1921,228,65.8,418,0,6970,80.6,3.50,145,87.5,0,17428,1874,128,31.6,1531,66.5,19,350,0,0,128,179,0,9979,0,17722,75069,0,155,32.9,94.5,20.8,38.0,2210,78.0,41.4,6287,0,1089,3687,3.50,133,69.1,0,17291,192,30.3,25.5,16344,41.5,38.5,426,0,0,30.3,592,0
2023-03-13 14:36:00,0,10810,36214,161552,0,1920,142,157,32.9,132,2025,287,66.1,418,0,7094,79.6,5.33,147,87.7,0,17407,1936,140,31.6,1599,66.4,19,333,0,0,133,156,0,10810,0,18534,76308,0,163,32.9,87.8,23.8,36.6,2340,73.9,43.6,6285,0,1067,3640,6.15,135,69.1,0,17300,190,32.9,25.5,16346,42.5,38.5,404,0,0,31.6,575,0
2023-03-13 14:38:00,0,12140,38468,189690,0,1777,124,163,32.9,121,1913,439,66.9,532,0,6868,120,3.57,147,87.5,0,17412,1786,129,31.6,1511,66.3,19,381,0,0,133,2739,0,12140,0,20168,78720,0,166,29.0,95.1,28.3,29.0,2346,88.2,42.1,8577,0,1089,3707,3.99,133,67.3,0,17301,197,30.3,25.5,16358,41.5,38.5,481,0,0,31.6,3407,0
2023-03-13 14:40:00,0,10880,59258,181786,0,1867,129,166,31.5,120,1926,511,66.6,1722,0,6967,80.5,4.30,148,87.4,0,17407,1886,129,32.0,1591,66.1,375,381,0,0,122,21920,0,10880,0,21395,80549,0,189,30.3,99.2,25.7,29.0,2216,84.7,41.4,25754,0,1108,3657,4.67,132,66.9,0,17294,224,35.8,26.0,16381,41.1,669,480,0,0,29.0,24431,0
2023-03-13 14:42:00,0,11620,35965,158766,0,1864,119,159,31.5,121,1946,225,66.7,421,0.389,6977,79.1,2.90,145,87.9,0,17403,1882,124,32.3,1555,66.0,19,353,0,0,122,182,0,11620,0,19353,77276,0,197,27.7,95.2,26.7,29.0,2299,77.3,41.7,6285,0,1103,3632,2.90,131,66.9,0,17286,218,29.0,26.2,16368,41.4,38.5,436,0,0,34.7,591,0
2023-03-13 14:44:00,0,11540,35704,155842,0,1819,129,162,32.3,121,1857,150,67.2,418,0.389,6892,79.4,5.47,145,87.2,0,17425,1838,124,32.3,1538,66.3,19,349,0,0,122,177,0,11540,0,19295,76896,0,183,30.3,94.7,27.5,29.0,2198,76.2,43.3,6286,0,1133,3633,6.45,139,66.2,0,17300,206,29.0,26.2,16388,42.5,38.5,425,0,0,34.7,581,0
2023-03-13 14:46:00,0,13681,36301,161598,0,1943,130,163,30.7,126,2020,1866,66.3,418,0,7130,78.9,4.73,145,86.8,0,17422,2004,124,32.0,1640,66.0,19.4,357,0,0,128,170,0,13681,0,21432,79512,0,165,30.3,95.4,21.2,30.7,2334,93.4,42.6,6285,0,1105,3586,11.0,139,65.8,0,17304,200,29.0,26.0,16359,42.5,38.5,441,0,0,30.3,572,0
2023-03-13 14:48:00,0,12566,35795,157830,0,1778,130,165,32.9,126,1904,654,66.5,416,0,6837,118,3.27,144,87.3,0,17406,1796,129,31.8,1493,66.2,19.4,378,0,0,122,178,0.389,12566,0,20316,77947,0,176,30.3,99.2,22.8,30.7,2336,89.3,42.9,6287,0,1076,3625,3.27,133,66.9,0,17311,196,30.3,25.7,16349,41.8,38.5,481,0.389,0,29.0,585,0
2023-03-13 14:50:00,0,10788,59363,180684,0,1857,119,163,33.5,121,1920,735,66.1,1721,0,6990,81.6,3.27,144,86.8,0,17422,1881,124,31.6,1556,66.1,375,394,0,0,122,22067,0.389,10788,0,21312,80338,0,182,27.7,101,24.0,29.0,2203,91.5,42.1,25890,0,1097,3681,3.27,133,65.8,0,17305,219,29.4,25.5,16368,41.4,669,507,0.389,0,29.0,24528,0
2023-03-13 14:52:00,0,11908,36190,162466,0,1927,124,161,32.1,121,2011,287,66.1,419,0,7169,80.6,5.70,146,85.8,0,17417,1954,123,31.6,1634,66.6,19,331,0,0,121,156,0,11908,0,19650,77911,0,186,29.0,99.3,21.6,29.0,2314,73.9,41.7,6283,0,1099,3679,11.6,133,64.4,0,17294,217,29.4,25.5,16370,42.1,38.5,399,0,0,29.0,581,0
2023-03-13 14:54:00,0,10479,35397,152221,0,1720,136,164,32.9,126,1807,79.0,66.0,419,0,6732,79.9,6.13,149,86.9,0,17413,1729,140,31.8,1430,65.9,19,347,0,0,133,155,0,10479,0,18209,75475,0,180,31.6,98.0,22.8,30.3,2207,74.4,41,6285,0,1094,3646,12.4,130,66.2,0,17295,213,32.9,25.7,16370,41,38.5,422,0,0,31.6,580,0
2023-03-13 14:56:00,0,13561,36273,171655,0.389,1949,119,160,30.7,121,2025,287,66.1,422,0,7168,79.6,3.27,148,88.0,0,17421,1954,124,32.3,1612,65.9,19,341,0,0.389,128,156,0,13561,0,21283,79621,0.389,204,27.7,91.8,20.8,29.0,2335,73.5,40.6,6284,0,1154,3639,3.27,133,66.6,0,17297,211,29.0,26.2,16390,41,38.5,415,0,0,30.3,577,0
2023-03-13 14:58:00,0,12295,35769,168882,0,1805,124,164,32.1,126,1893,147,66.6,421,0,6894,116,3.27,147,87.7,0,17423,1823,124,32.0,1511,66.7,19,368,0,0,128,152,0,12295,0,20055,78008,0,213,29.0,97.7,23.0,30.3,2327,76.2,41.4,6283,0,1127,3623,3.27,132,66.9,0,17299,234,29.0,26.0,16398,41.4,38.5,456,0,0,30.3,572,0
2023-03-13 15:00:00,0,10585,59157,180398,0,1874,119,164,31.5,116,1920,229,65.8,1723,0,7019,80.9,7.44,146,87.8,0,17430,1902,124,32.4,1595,66.3,375,398,0,0,122,21759,0,10585,0,21140,80299,0,195,27.7,103,21.6,27.7,2219,78.4,40.3,25586,0,1116,3635,7.92,132,66.9,0,17298,222,29.0,26.0,16399,41.7,669,502,0,0,29.0,24305,0
2023-03-13 15:02:00,0,13387,50379,175910,0,1959,118,164,32.3,120,2003,287,66.1,1348,0,7162,79.6,3.93,146,87.7,0,17440,1979,118,31.6,1649,66.2,375,382,0,0,111,13010,0,13387,0,23018,82128,0,193,27.7,103,22.2,29.0,2308,74.6,42.1,17824,0,1130,3686,4.36,132,66.9,0,17303,225,27.7,25.5,16397,41,669,481,0,0,26.3,14692,0
2023-03-13 15:04:00,0,11929,35463,152129,0,1752,130,162,30.7,126,1799,2581,66.5,420,0,6730,79.1,3.50,145,88.0,0,17452,1758,129,31.6,1452,66.6,19,338,0,0,123,178,0,11929,0,19665,76791,0,170,30.3,93.5,21.2,30.3,2204,109,41.7,6283,0,1106,3685,3.50,134,68.0,0,17309,182,30.3,25.5,16360,41.8,38.5,410,0,0,29.4,585,0
2023-03-13 15:06:00,0,12692,36272,185904,0,1949,119,164,30.7,121,2024,298,66.1,421,0,7165,80.5,4.40,149,87.9,0,17443,1968,129,31.6,1645,65.8,19,352,0,0,128,159,0,12692,0,20467,79031,0,164,27.7,97.2,20.4,29.0,2333,86.2,40.6,6283,0,1130,3656,4.77,135,67.3,0,17313,193,30.3,25.5,16348,41.4,38.5,437,0,0,30.3,582,0
2023-03-13 15:08:00,0,12309,35772,185639,0,1789,124,162,33.5,121,1904,140,66.8,419,0,6878,119,4.40,145,87.6,0,17422,1806,124,31.6,1487,65.8,19,365,0,0,122,155,0,12309,0,20054,78367,0,161,29.0,93.9,24.0,29.0,2329,78.0,42.8,6281,0,1042,3631,4.77,133,66.9,0,17306,182,29.0,25.5,16361,42.5,38.5,455,0,0,29.0,571,0
2023-03-13 15:10:00,0,10231,59367,180483,0,1869,124,162,32.2,121,1927,228,66.1,1717,0,6938,80.3,5.44,147,87.9,0,17424,1878,123,31.6,1546,66.2,375,387,0,0,122,21962,0,10231,0,20724,79353,0,160,29.0,99.5,21.7,29.0,2204,77.7,41.7,25807,0,1113,3641,6.43,132,67.7,0,17306,169,29.0,25.5,16363,41.4,669,488,0,0,29.0,24516,0
