"Time","alertmanager-rancher-monitoring-alertmanager-0","carts-764fc55cb5-28vx2","carts-db-b8857f897-7p4xn","catalogue-64499f4dc4-zwhjl","catalogue-db-5b6696d9bd-fbb5s","cert-manager-85f7c4c4b8-cdjxb","cert-manager-cainjector-7656fbb787-pkv8n","cert-manager-webhook-797b5db9c6-hhdgx","cilium-hks2q","cilium-lnk87","cilium-operator-d7fc69fd7-f2msg","cilium-xsrc2","coredns-7b5bbc6644-tpp2m","csi-attacher-54dfc6cdf4-2d2sn","csi-attacher-54dfc6cdf4-9nwjl","csi-attacher-54dfc6cdf4-m58tc","csi-provisioner-7544d7867c-8h99q","csi-provisioner-7544d7867c-fdqx9","csi-provisioner-7544d7867c-jmgt2","csi-resizer-59fc8b7895-66tql","csi-resizer-59fc8b7895-k8fz9","csi-resizer-59fc8b7895-s45wt","csi-snapshotter-69f4795cf8-68mkk","csi-snapshotter-69f4795cf8-brzk9","csi-snapshotter-69f4795cf8-lp65b","deathstar-6cf8dd5457-jgbrm","deathstar-6cf8dd5457-vmvfq","engine-image-ei-881c42db-dq56c","engine-image-ei-881c42db-gp65l","engine-image-ei-881c42db-sflls","fleet-agent-59557c8896-7lp6n","fleet-controller-6f8f94fffb-wcgt6","front-end-5c6fdd77d7-q2jtq","gitjob-766b5f678d-4rrlp","grafana-67b5cf6bdd-bbv8c","hubble-relay-6565cf56c6-52kkq","hubble-ui-64bd8dcbf5-7x4nn","instance-manager-e-40c0f7f8","instance-manager-e-6b83fa90","instance-manager-e-a461837b","instance-manager-r-10aaabb9","instance-manager-r-8266b245","instance-manager-r-f7a5bf94","local-path-provisioner-687d6d7765-dblqm","longhorn-admission-webhook-5bc44d4c9c-ffgx6","longhorn-admission-webhook-5bc44d4c9c-hvw2b","longhorn-conversion-webhook-595c45975-h7lhl","longhorn-conversion-webhook-595c45975-nk4bs","longhorn-csi-plugin-lc9ss","longhorn-csi-plugin-w6s4p","longhorn-csi-plugin-zc8xs","longhorn-driver-deployer-86487c7d89-d2mwr","longhorn-manager-mqctm","longhorn-manager-sfh8w","longhorn-manager-tmf5v","longhorn-ui-6588b76644-wdhzj","metrics-server-667586758d-9bmlb","orders-846cc4998f-d2dbw","orders-db-64cf56d65-8wpxb","payment-7f8c55ccdb-r6ssj","prometheus-678fcbcfb7-7jkrz","prometheus-rancher-monitoring-prometheus-0","pushprox-k3s-server-client-5xvrv","pushprox-k3s-server-client-kqnvf","pushprox-k3s-server-client-tmr89","pushprox-k3s-server-proxy-575bb76848-wfk24","queue-master-7f97ddc64c-ggs74","rabbitmq-6d4b4d589f-2vrzz","rancher-747786585f-8dkk4","rancher-747786585f-ckbfh","rancher-747786585f-fj5hc","rancher-monitoring-grafana-68576c5cfc-ptnxf","rancher-monitoring-kube-state-metrics-7798b97f8-528sn","rancher-monitoring-operator-7f84c87bfc-swdnn","rancher-monitoring-prometheus-adapter-d7f6d6b87-t8wwr","rancher-monitoring-prometheus-node-exporter-8bj82","rancher-monitoring-prometheus-node-exporter-bmktd","rancher-monitoring-prometheus-node-exporter-bq4nv","rancher-webhook-555dd59d4c-lsjlj","session-db-74fb9d6f76-87cd7","shipping-748699d84b-5jw4t","svclb-traefik-72825b3b-d5nvs","svclb-traefik-72825b3b-j6q8w","svclb-traefik-72825b3b-lqlx5","tiefighter","traefik-64b96ccbcd-64qtj","ubuntu","user-665b475d67-fhr6l","user-db-847ddd8676-twtdk","xwing"
2023-03-17 06:36:00,19451904,327237632,68702208,4157440,217042944,38637568,64724992,10366976,260562944,260980736,23543808,262524928,18874368,8253440,9621504,8290304,12791808,9023488,8970240,8953856,11710464,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,64761856,50204672,71401472,38600704,66945024,13352960,9625600,6615040,6701056,6610944,4788224,4800512,4853760,7544832,66519040,68907008,41652224,43765760,14909440,14594048,14950400,10625024,54972416,52150272,51347456,2621440,20525056,293388288,68493312,4038656,255000576,1448038400,6549504,6647808,7397376,7536640,271319040,89006080,724348928,890060800,812957696,114851840,16379904,35639296,654970880,11665408,12890112,11497472,52998144,2793472,293068800,610304,606208,618496,286720,43806720,62177280,5435392,33083392,278528
2023-03-17 06:38:00,21327872,327237632,68710400,4157440,217042944,38633472,64733184,10362880,258035712,260919296,23547904,263761920,19886080,8253440,9621504,8290304,12791808,9023488,8970240,8953856,11714560,9142272,10035200,8716288,8400896,8462336,8376320,18161664,17838080,18251776,74698752,50995200,71667712,38600704,67604480,13418496,9625600,6610944,6696960,6610944,4788224,4800512,4853760,7544832,66519040,68907008,41656320,43765760,14909440,14594048,14950400,10625024,54964224,52137984,51351552,2621440,20705280,293388288,68521984,3911680,255045632,1138180096,6746112,6647808,7208960,8654848,271323136,89006080,745914368,890060800,812961792,113803264,16379904,36294656,648462336,11689984,11296768,11481088,52998144,2662400,293068800,610304,606208,618496,286720,43806720,62177280,5435392,33083392,278528
2023-03-17 06:40:00,19816448,327237632,68710400,4157440,217042944,38637568,64749568,10362880,260018176,260947968,23543808,262443008,19898368,8253440,9621504,8290304,12791808,9023488,8970240,8957952,11710464,9142272,10035200,8716288,8400896,8462336,8376320,18153472,17866752,18255872,64925696,49946624,72175616,38600704,67248128,13418496,9625600,6615040,6701056,6610944,4788224,4800512,4853760,7544832,66519040,68907008,41652224,43765760,14913536,14594048,14946304,10625024,54972416,52137984,51347456,2621440,21348352,293388288,68489216,3911680,259211264,1081479168,6434816,6639616,7413760,7667712,271319040,89006080,746348544,890064896,812961792,114212864,16371712,35803136,652824576,11886592,11665408,13742080,52998144,2662400,293068800,610304,606208,618496,286720,43806720,62177280,5431296,33083392,278528
2023-03-17 06:42:00,17973248,327237632,68710400,4112384,217042944,38440960,64659456,10366976,260112384,261242880,23547904,262152192,19914752,8253440,9625600,8290304,12791808,9023488,8970240,8953856,11710464,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18300928,64921600,49942528,75481088,38600704,71954432,13418496,9625600,6615040,6696960,6610944,4788224,4800512,4853760,7548928,66514944,68902912,41648128,43769856,14913536,14594048,14946304,10625024,54972416,52137984,51351552,2621440,22016000,293388288,68620288,3956736,272400384,1491140608,6393856,6656000,7372800,7540736,271323136,89001984,740724736,890060800,812961792,113868800,16375808,36278272,649109504,13041664,11010048,13930496,52998144,2662400,293068800,610304,606208,618496,286720,51003392,62177280,5435392,32997376,278528
2023-03-17 06:44:00,18726912,327237632,68710400,4194304,217042944,38641664,64663552,10371072,260067328,261328896,23547904,266330112,19935232,8253440,9629696,8290304,12791808,9023488,8970240,8957952,11710464,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,64921600,49946624,75358208,38600704,67461120,13156352,9625600,6615040,6696960,6610944,4788224,4800512,4853760,7544832,66523136,68898816,41652224,43769856,14913536,14589952,14946304,10625024,54968320,52142080,51351552,2621440,20729856,293388288,68685824,3952640,259301376,1381531648,6656000,6656000,7290880,8269824,271319040,89006080,736227328,890073088,812957696,112336896,16379904,36278272,662876160,11960320,13803520,13488128,52998144,2797568,293068800,610304,606208,618496,286720,51597312,62177280,5419008,33017856,278528
2023-03-17 06:46:00,20357120,327237632,68714496,4218880,217042944,38649856,64548864,10366976,260538368,256802816,23543808,266522624,20680704,8253440,9629696,8290304,12791808,9023488,8970240,8953856,11710464,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18255872,92573696,49942528,75472896,38600704,68194304,13152256,9625600,6615040,6696960,6610944,4788224,4800512,4853760,7544832,66519040,68898816,41652224,43769856,14909440,14589952,14946304,10625024,54968320,52146176,51351552,2621440,20766720,293388288,68685824,3956736,261627904,1497681920,6582272,6647808,7299072,7766016,271319040,89001984,723513344,890060800,812957696,114954240,16375808,35901440,657686528,11198464,11313152,12705792,52998144,2662400,293068800,610304,606208,618496,286720,45993984,62177280,5435392,33275904,278528
2023-03-17 06:48:00,17956864,327237632,68714496,4218880,217042944,38268928,64548864,10362880,259059712,256659456,23543808,261189632,20803584,8253440,9629696,8290304,12791808,9023488,8970240,8957952,11710464,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,66920448,49942528,75390976,38600704,66834432,13156352,9625600,6615040,6705152,6610944,4788224,4800512,4853760,7577600,66523136,68907008,41652224,43769856,14909440,14589952,14946304,10625024,54968320,52142080,51351552,2621440,20439040,293388288,68698112,3952640,262443008,1216106496,6524928,6885376,7299072,7507968,271319040,89006080,731160576,890056704,813625344,112779264,16375808,34951168,643829760,13565952,11730944,11628544,52998144,2662400,293068800,610304,606208,618496,286720,43962368,62177280,5361664,33337344,278528
2023-03-17 06:50:00,18690048,327237632,68845568,4194304,217042944,38264832,64548864,10362880,258449408,259719168,23543808,263757824,20574208,8253440,9629696,8290304,12791808,9023488,8970240,8953856,11718656,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,62775296,49942528,76238848,38600704,70467584,13156352,9625600,6615040,6696960,6610944,4792320,4800512,4857856,7577600,66519040,68902912,41652224,43769856,14909440,14589952,14946304,10625024,54968320,52142080,51347456,2621440,20254720,293388288,68698112,3952640,271994880,1506340864,6369280,6647808,7307264,7651328,271323136,89006080,729133056,890056704,813625344,114270208,16379904,34951168,647004160,11554816,11669504,11464704,52998144,2666496,293068800,610304,606208,618496,286720,43765760,62177280,5373952,33337344,278528
2023-03-17 06:52:00,19529728,327233536,68714496,4169728,217042944,38662144,64548864,10362880,261095424,261390336,23547904,262840320,17952768,8253440,9633792,8290304,12791808,9023488,8970240,8953856,11718656,9142272,10035200,8716288,8400896,8462336,8376320,18153472,17838080,18255872,62771200,50991104,69971968,38600704,72019968,13320192,9625600,6615040,6701056,6610944,4792320,4800512,4853760,7581696,66519040,68907008,41652224,43769856,14909440,14589952,14946304,10625024,54968320,52137984,51347456,2621440,21041152,293388288,68694016,3952640,263163904,1203929088,6512640,6942720,7258112,7688192,271319040,89018368,752582656,890191872,813625344,113426432,16371712,35614720,632913920,11747328,11395072,15847424,52998144,2666496,293068800,610304,606208,618496,286720,48295936,62177280,5369856,33337344,278528
2023-03-17 06:54:00,20381696,327233536,68845568,4190208,217042944,38678528,64552960,10387456,261787648,261316608,23547904,264884224,19337216,8253440,9633792,8290304,12791808,9023488,8970240,8953856,11784192,9142272,10035200,8716288,8400896,8462336,8376320,18153472,17838080,18251776,62574592,50995200,69525504,38600704,67301376,13316096,9625600,6615040,6696960,6610944,4792320,4800512,4853760,7577600,66514944,68902912,41652224,43769856,14909440,14589952,14946304,10625024,54968320,52137984,51351552,2621440,21426176,293388288,68698112,3956736,262594560,1353900032,6643712,6639616,7299072,7487488,271319040,89145344,752934912,890060800,813621248,114774016,16371712,35622912,668413952,14180352,11796480,10973184,52998144,2793472,293068800,610304,606208,618496,286720,50282496,62177280,5447680,33341440,278528
2023-03-17 06:56:00,20463616,327233536,68714496,4190208,217042944,38678528,64548864,10432512,259448832,261611520,23543808,262840320,19808256,8253440,9629696,8290304,12791808,9023488,8970240,8953856,11767808,9142272,10035200,8716288,8400896,8462336,8376320,18153472,17838080,18255872,62578688,50012160,69627904,38600704,67919872,13320192,9625600,6615040,6701056,6610944,4792320,4800512,4853760,7581696,66519040,68902912,41652224,43773952,14909440,14589952,14946304,10625024,54968320,52137984,51347456,2621440,20803584,293388288,68698112,3977216,262901760,1539457024,6561792,6975488,7331840,7606272,271319040,89006080,724197376,890060800,813621248,114266112,16408576,35618816,662671360,12140544,11485184,11194368,52998144,2662400,293068800,610304,606208,618496,286720,48513024,62177280,5447680,33337344,278528
2023-03-17 06:58:00,20430848,327233536,68845568,4190208,217042944,38219776,64548864,10452992,260009984,259252224,23547904,263151616,19902464,8253440,9629696,8290304,12791808,9023488,8970240,8953856,11841536,9142272,10035200,8720384,8400896,8462336,8376320,18157568,17838080,18251776,62578688,50008064,69525504,38600704,68870144,13320192,9625600,6615040,6696960,6610944,4792320,4800512,4853760,7577600,66514944,68907008,41648128,43769856,14909440,14589952,14946304,10625024,54968320,52137984,51347456,2621440,20701184,293388288,68698112,3981312,253227008,1380892672,6635520,6533120,7282688,8220672,271323136,89014272,738906112,890191872,813621248,114073600,16408576,35614720,625483776,11739136,11845632,13438976,52998144,2793472,293068800,610304,606208,618496,286720,44457984,62177280,5443584,33456128,278528
2023-03-17 07:00:00,19607552,327233536,68714496,4116480,217042944,38637568,64548864,10452992,260325376,260210688,23543808,261787648,20574208,8253440,9629696,8290304,12791808,9023488,8970240,8953856,11669504,9142272,10035200,8716288,8400896,8462336,8376320,18153472,17838080,18309120,62582784,50008064,70160384,38600704,68567040,13320192,9625600,6615040,6701056,6610944,4792320,4796416,4853760,7577600,66519040,68902912,41652224,43769856,14909440,14589952,14946304,10625024,54968320,52137984,51347456,2621440,20803584,293388288,68702208,3981312,262291456,1556930560,6529024,6705152,7200768,7680000,271319040,89001984,730738688,890056704,813629440,114450432,16416768,34959360,649601024,13123584,12783616,14483456,52998144,2662400,293068800,610304,606208,618496,286720,43667456,62177280,5378048,33345536,278528
2023-03-17 07:02:00,20406272,327233536,68714496,4108288,217042944,38645760,64548864,10379264,258461696,260210688,23547904,262721536,20955136,8253440,9629696,8290304,12791808,9023488,8970240,8953856,11669504,9142272,10039296,8716288,8400896,8462336,8376320,18157568,17838080,18251776,62578688,50008064,70115328,38600704,69361664,13385728,9625600,6615040,6696960,6610944,4792320,4800512,4853760,7577600,66523136,68907008,41660416,43769856,14909440,14589952,14946304,10625024,54972416,52142080,51351552,2621440,21626880,293392384,68698112,3981312,254881792,1262501888,6750208,6615040,7233536,7520256,271319040,89001984,737046528,889466880,813625344,114028544,16412672,35598336,643092480,11681792,13303808,13168640,52998144,2666496,293068800,610304,606208,618496,286720,48017408,62177280,5373952,33337344,278528
2023-03-17 07:04:00,20459520,327241728,68935680,4157440,217042944,38248448,64548864,10379264,260415488,259366912,23543808,265924608,20963328,8253440,9629696,8290304,12791808,9023488,8970240,8953856,11669504,9142272,10035200,8716288,8400896,8462336,8376320,18239488,17838080,18251776,62582784,50012160,69304320,38735872,69029888,13381632,9625600,6615040,6696960,6610944,4792320,4796416,4853760,7577600,66519040,68907008,41656320,43769856,14909440,14589952,14946304,10625024,54968320,52137984,51351552,2621440,20766720,293388288,68698112,3977216,268869632,1325613056,6586368,6574080,7385088,7847936,271319040,89010176,736874496,889470976,813621248,114941952,16412672,36311040,658673664,13357056,11304960,13729792,52998144,2793472,293068800,610304,606208,618496,286720,48680960,62177280,5386240,33341440,278528
2023-03-17 07:06:00,20484096,327241728,68935680,4165632,217042944,38248448,64548864,10379264,260349952,261169152,23543808,264343552,19791872,8253440,9629696,8290304,12791808,9023488,8970240,8953856,11669504,9142272,10035200,8716288,8400896,8462336,8376320,18153472,17838080,18255872,62578688,50012160,70266880,38600704,68243456,13385728,9625600,6615040,6705152,6610944,4792320,4800512,4853760,7577600,66523136,68902912,41652224,43769856,14909440,14589952,14946304,10625024,54972416,52137984,51351552,2621440,20406272,293388288,68698112,3977216,282759168,1557405696,6742016,6410240,7266304,7639040,271323136,89010176,714891264,889470976,812974080,113803264,16416768,36311040,661733376,12046336,11411456,11788288,52998144,2793472,293068800,610304,606208,618496,286720,46845952,62177280,5439488,33341440,278528
2023-03-17 07:08:00,19820544,327241728,68935680,4165632,217042944,38256640,64552960,10383360,260382720,261234688,23547904,263172096,20357120,8253440,9629696,8294400,12791808,9023488,8970240,8953856,11702272,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,76455936,50991104,70189056,38600704,69447680,13385728,9625600,6610944,6701056,6610944,4792320,4800512,4853760,7577600,66514944,68902912,41652224,43769856,14909440,14589952,14946304,10625024,54972416,52142080,51347456,2621440,20291584,293388288,68005888,3977216,279576576,1178886144,6508544,6492160,7819264,7815168,271319040,89001984,752766976,889602048,813625344,114896896,16273408,36311040,619995136,13959168,11722752,11407360,52998144,2662400,293068800,610304,606208,618496,286720,44421120,62177280,5439488,33341440,278528
2023-03-17 07:10:00,19820544,327241728,68939776,4165632,217042944,38260736,64548864,10379264,257376256,261636096,23543808,263061504,20545536,8253440,9629696,8290304,12791808,9023488,8970240,8953856,11767808,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,60207104,50008064,70270976,38600704,69459968,13418496,9625600,6610944,6701056,6610944,4792320,4796416,4853760,7577600,66523136,68907008,41652224,43769856,14909440,14589952,14946304,10625024,54972416,52137984,51347456,2621440,20828160,293388288,67911680,3981312,274481152,1524948992,6443008,6451200,7249920,7536640,271319040,89137152,753594368,889470976,813772800,112762880,16363520,36315136,656470016,11747328,12328960,11173888,52998144,2662400,293068800,610304,606208,618496,286720,43634688,62177280,5443584,33341440,278528
2023-03-17 07:12:00,19550208,327241728,68939776,4136960,217042944,38256640,64548864,10379264,257441792,258396160,23543808,263294976,19279872,8253440,9629696,8290304,12791808,9023488,8970240,8953856,11759616,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17850368,18251776,60239872,50008064,70270976,38600704,72466432,13414400,9625600,6615040,6696960,6610944,4792320,4800512,4853760,7577600,66514944,68898816,41652224,43769856,14909440,14589952,14946304,10625024,54972416,52137984,51351552,2621440,21327872,293388288,67911680,4009984,257392640,1187532800,6922240,6606848,7487488,7626752,271323136,89006080,744615936,889950208,813621248,113442816,16363520,36311040,445456384,11624448,11476992,12423168,53002240,2793472,293068800,610304,606208,618496,286720,43638784,62177280,5439488,33337344,278528
2023-03-17 07:14:00,19607552,327241728,68939776,4313088,217042944,38260736,64548864,10383360,260358144,259338240,23543808,264384512,19214336,8253440,9629696,8290304,12795904,9027584,8970240,8953856,11808768,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17846272,18251776,92753920,50008064,71626752,38600704,66781184,13418496,9625600,6610944,6696960,6610944,4792320,4800512,4853760,7577600,66523136,68902912,41652224,43769856,14909440,14589952,14946304,10625024,54964224,52142080,51347456,2621440,20807680,293388288,67915776,4014080,257675264,1307443200,6520832,6533120,7249920,7622656,271323136,89006080,737857536,889950208,813625344,114216960,16371712,36311040,655429632,14082048,11288576,11522048,52998144,2662400,293068800,610304,606208,618496,286720,53567488,62177280,5439488,33341440,278528
2023-03-17 07:16:00,20594688,327241728,68939776,4313088,217042944,38256640,64552960,10383360,260427776,261001216,23547904,267026432,19226624,8253440,9629696,8290304,12791808,9027584,8970240,8953856,11816960,9142272,10039296,8716288,8400896,8462336,8376320,18153472,17838080,18251776,94986240,50012160,71725056,38600704,66777088,13418496,9625600,6615040,6696960,6610944,4792320,4796416,4853760,7577600,66514944,68907008,41648128,43769856,14909440,14589952,14946304,10625024,54968320,52142080,51351552,2621440,20787200,293388288,67919872,4009984,266280960,1453371392,6606848,6549504,7307264,7524352,271319040,89001984,716591104,889954304,813621248,113778688,16367616,36315136,586809344,14405632,12623872,13795328,52998144,2793472,293068800,610304,606208,618496,286720,49913856,62177280,5365760,33337344,278528
2023-03-17 07:18:00,19812352,327241728,69070848,4317184,217042944,38277120,64548864,10379264,258142208,258637824,23543808,267038720,19226624,8253440,9629696,8290304,12791808,9027584,8970240,8953856,11816960,9142272,10035200,8716288,8400896,8462336,8376320,18153472,17838080,18251776,59985920,50008064,71962624,38600704,70770688,13156352,9625600,6615040,6701056,6619136,4796416,4796416,4853760,7577600,66514944,68907008,41648128,43769856,14909440,14589952,14946304,10625024,54968320,52137984,51351552,2621440,20271104,293388288,67919872,3977216,266407936,1173299200,6651904,6508544,7340032,8036352,271323136,89001984,736628736,889954304,813035520,117198848,16367616,35434496,657829888,13115392,11337728,11694080,52998144,2666496,293068800,610304,606208,618496,286720,43892736,62177280,5369856,33337344,278528
2023-03-17 07:20:00,18825216,327245824,68939776,4313088,217042944,38273024,64548864,10379264,258912256,258777088,23547904,267083776,19234816,8253440,9629696,8290304,12791808,9027584,8970240,8953856,11816960,9142272,10039296,8716288,8400896,8462336,8376320,18153472,17838080,18251776,60899328,50008064,73252864,38600704,71831552,13156352,9625600,6615040,6696960,6610944,4792320,4800512,4853760,7577600,66519040,68907008,41648128,43769856,14913536,14589952,14946304,10625024,54964224,52142080,51347456,2621440,20766720,293388288,67919872,3977216,261804032,1349238784,6897664,6590464,7733248,7606272,271323136,89006080,737189888,889950208,813588480,115773440,16371712,35631104,647843840,11919360,11403264,11735040,52998144,2662400,293068800,610304,606208,618496,286720,43888640,62177280,5373952,33468416,278528
2023-03-17 07:22:00,19763200,327241728,68939776,4218880,217042944,38281216,64552960,10379264,259776512,258875392,25608192,267087872,19226624,8253440,9629696,8294400,12791808,9027584,8970240,8953856,11718656,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,61202432,50991104,72912896,38600704,67964928,13156352,9625600,6615040,6701056,6610944,4800512,4800512,4853760,7577600,66519040,68898816,41652224,43769856,14913536,14589952,14946304,10629120,54968320,52142080,51351552,2621440,21581824,293388288,67911680,3977216,262066176,1360461824,6807552,6516736,7266304,7544832,271319040,89001984,752762880,890089472,813592576,116072448,16367616,35631104,640819200,11755520,11587584,14753792,52998144,2793472,293068800,610304,606208,618496,286720,43646976,62177280,5373952,33341440,278528
2023-03-17 07:24:00,20578304,327237632,68939776,4218880,217042944,38670336,64548864,10379264,258355200,257527808,25665536,267411456,20762624,8253440,9629696,8290304,12791808,9027584,8970240,8953856,11718656,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,62087168,50143232,75280384,38604800,70258688,13156352,9625600,6615040,6696960,6610944,4792320,4800512,4853760,7577600,66523136,68907008,41652224,43769856,14909440,14589952,14946304,10629120,54972416,52137984,51347456,2621440,21078016,293388288,67915776,3981312,262623232,1198927872,6774784,6492160,7340032,7610368,271319040,89006080,753537024,889954304,813592576,113233920,16367616,35631104,644403200,11902976,11141120,12943360,52998144,2662400,293068800,610304,606208,618496,286720,53383168,62177280,5365760,33337344,278528
2023-03-17 07:26:00,19660800,327237632,68939776,4218880,217042944,38670336,64548864,10379264,258310144,260427776,25731072,267489280,17809408,8257536,9646080,8290304,12791808,9027584,8970240,8953856,11718656,9142272,10035200,8716288,8400896,8462336,8376320,18153472,17838080,18251776,62181376,50139136,75702272,38600704,67854336,13152256,9625600,6615040,6705152,6610944,4792320,4800512,4853760,7577600,66523136,68902912,41652224,43769856,14909440,14589952,14946304,10629120,54972416,52269056,51347456,2621440,20697088,293388288,67915776,3981312,263471104,1121779712,6709248,6483968,7241728,8052736,271319040,89006080,719069184,889954304,813592576,113336320,16437248,34791424,632225792,11837440,11276288,13377536,52998144,2662400,293068800,610304,606208,618496,286720,50040832,62177280,5357568,33337344,278528
2023-03-17 07:28:00,18837504,327237632,68943872,4218880,217042944,38674432,64548864,10379264,258453504,261316608,25878528,267436032,19492864,8257536,9572352,8290304,12791808,9027584,8970240,8953856,11718656,9142272,10035200,8716288,8400896,8462336,8376320,18202624,17838080,18313216,62185472,50139136,76386304,38600704,67371008,13156352,9625600,6619136,6701056,6610944,4792320,4800512,4853760,7577600,66523136,68907008,41656320,43769856,14909440,14589952,14946304,10629120,54972416,52137984,51351552,2621440,20606976,293388288,67915776,3977216,269131776,1262415872,6709248,6483968,7708672,8290304,271319040,89006080,737853440,890220544,813588480,114196480,16437248,34951168,653402112,11993088,12947456,11579392,53002240,2793472,293068800,610304,606208,618496,286720,43941888,62177280,5357568,33341440,278528
2023-03-17 07:30:00,18989056,327237632,68943872,4218880,217042944,38674432,64548864,10387456,257892352,262119424,24190976,265068544,20590592,8253440,9572352,8290304,12791808,9027584,8970240,8953856,11722752,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18272256,62193664,50143232,76382208,38600704,69132288,13156352,9625600,6615040,6701056,6610944,4792320,4800512,4853760,7577600,66519040,68902912,41652224,43773952,14909440,14589952,14946304,10629120,54972416,52137984,51351552,2621440,20295680,293388288,67915776,3977216,263974912,1532817408,6389760,6508544,7479296,7589888,271319040,89006080,738082816,889950208,813592576,114434048,16429056,34504704,650215424,11227136,11386880,11644928,52998144,2793472,293068800,610304,606208,618496,286720,43745280,62177280,5369856,33337344,278528
2023-03-17 07:32:00,18857984,327237632,68943872,4190208,217042944,38674432,64548864,10383360,259903488,262770688,23777280,261529600,20598784,8253440,9572352,8290304,12791808,9027584,8970240,8953856,11718656,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,87109632,50143232,76328960,38600704,68161536,13156352,9625600,6610944,6701056,6610944,4792320,4796416,4853760,7577600,66519040,68907008,41656320,43769856,14909440,14589952,14946304,10629120,54972416,52137984,51347456,2621440,21635072,293388288,68046848,3977216,267542528,1159311360,6479872,6500352,7274496,7553024,271319040,89006080,739553280,889950208,813596672,114671616,16437248,34951168,615993344,12066816,11550720,12824576,52998144,2662400,293068800,610304,606208,618496,286720,43745280,62177280,5394432,33337344,278528
2023-03-17 07:34:00,19722240,327237632,68943872,4136960,217042944,38211584,64548864,10379264,259866624,262664192,23117824,264671232,19812352,8253440,9572352,8290304,12791808,9027584,8970240,8953856,11718656,9142272,10039296,8720384,8400896,8462336,8376320,18161664,17838080,18251776,63623168,50143232,72814592,38731776,67047424,13156352,9625600,6615040,6696960,6610944,4800512,4796416,4853760,7577600,66514944,68907008,41656320,43769856,14909440,14589952,14946304,10629120,54972416,52137984,51347456,2621440,20942848,293388288,67919872,3977216,259346432,1526722560,6463488,6606848,7790592,8318976,271319040,89001984,737505280,889950208,813596672,115531776,16437248,35606528,653053952,11845632,11845632,11284480,52998144,2662400,293068800,610304,606208,618496,286720,54251520,62177280,5402624,33337344,278528
2023-03-17 07:36:00,20606976,327237632,68943872,4136960,217042944,38215680,64548864,10379264,260534272,259428352,22982656,266919936,19894272,8253440,9572352,8290304,12791808,9031680,8970240,8953856,11718656,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,62820352,50139136,71954432,38600704,66654208,13352960,9625600,6615040,6696960,6610944,4792320,4800512,4853760,7577600,66523136,68907008,41656320,43769856,14909440,14589952,14946304,10625024,54976512,52232192,51347456,2621440,20897792,293388288,67915776,3981312,265945088,1342013440,6455296,6672384,7487488,7643136,271319040,89006080,718446592,889954304,812871680,112545792,16433152,36270080,623648768,12713984,11001856,12058624,52998144,2662400,293068800,610304,606208,618496,286720,49995776,62177280,5406720,33337344,278528
2023-03-17 07:38:00,19226624,327237632,68943872,4165632,217042944,38215680,64548864,10379264,261365760,259833856,23052288,266932224,20295680,8253440,9572352,8298496,12795904,9027584,8970240,8953856,11759616,9142272,10035200,8716288,8400896,8462336,8376320,18153472,17838080,18251776,71327744,50991104,72507392,38600704,66658304,13352960,9625600,6615040,6696960,6610944,4792320,4804608,4853760,7577600,66523136,68902912,41656320,43769856,14909440,14589952,14946304,10625024,54972416,52137984,51347456,2621440,20475904,293388288,68046848,3981312,265994240,1292464128,6455296,6615040,7782400,7569408,271323136,89006080,752238592,889237504,812920832,113647616,16433152,36270080,644800512,11472896,11640832,11706368,52998144,2662400,293068800,610304,606208,618496,286720,43712512,62177280,5406720,33341440,278528
2023-03-17 07:40:00,19881984,327237632,68943872,4169728,217042944,38211584,64548864,10379264,261955584,260263936,23130112,266948608,20320256,8253440,9572352,8290304,12791808,9027584,8970240,8953856,11833344,9142272,10035200,8716288,8400896,8462336,8376320,18157568,17838080,18251776,62746624,50077696,72863744,38600704,69312512,13484032,9625600,6615040,6696960,6610944,4792320,4796416,4853760,7577600,66514944,68902912,41656320,43769856,14909440,14594048,14946304,10625024,54968320,52137984,51347456,2621440,21553152,293388288,67919872,3977216,272609280,1442070528,6627328,6549504,7274496,7585792,271319040,89001984,753176576,889282560,812929024,113610752,16433152,36270080,638980096,13885440,11337728,11481088,52998144,2662400,293068800,610304,606208,618496,286720,43704320,62177280,5406720,33341440,278528
