"Time","172.16.66.87:10250 verify_controller_attached_volume kubernetes.io/configmap","172.16.66.87:10250 verify_controller_attached_volume kubernetes.io/empty-dir","172.16.66.87:10250 verify_controller_attached_volume kubernetes.io/host-path","172.16.66.87:10250 verify_controller_attached_volume kubernetes.io/projected","172.16.66.87:10250 verify_controller_attached_volume kubernetes.io/secret","172.16.66.87:10250 volume_apply_access_control kubernetes.io/configmap","172.16.66.87:10250 volume_apply_access_control kubernetes.io/empty-dir","172.16.66.87:10250 volume_apply_access_control kubernetes.io/projected","172.16.66.87:10250 volume_mount kubernetes.io/configmap","172.16.66.87:10250 volume_mount kubernetes.io/empty-dir","172.16.66.87:10250 volume_mount kubernetes.io/host-path","172.16.66.87:10250 volume_mount kubernetes.io/projected","172.16.66.87:10250 volume_mount kubernetes.io/secret","172.16.66.87:10250 volume_unmount kubernetes.io/configmap","172.16.66.87:10250 volume_unmount kubernetes.io/empty-dir","172.16.66.87:10250 volume_unmount kubernetes.io/host-path","172.16.66.87:10250 volume_unmount kubernetes.io/projected","172.16.66.90:10250 verify_controller_attached_volume kubernetes.io/configmap","172.16.66.90:10250 verify_controller_attached_volume kubernetes.io/empty-dir","172.16.66.90:10250 verify_controller_attached_volume kubernetes.io/host-path","172.16.66.90:10250 verify_controller_attached_volume kubernetes.io/projected","172.16.66.90:10250 verify_controller_attached_volume kubernetes.io/secret","172.16.66.90:10250 volume_apply_access_control kubernetes.io/configmap","172.16.66.90:10250 volume_apply_access_control kubernetes.io/empty-dir","172.16.66.90:10250 volume_apply_access_control kubernetes.io/projected","172.16.66.90:10250 volume_apply_access_control kubernetes.io/secret","172.16.66.90:10250 volume_mount kubernetes.io/configmap","172.16.66.90:10250 volume_mount kubernetes.io/empty-dir","172.16.66.90:10250 volume_mount kubernetes.io/host-path","172.16.66.90:10250 volume_mount kubernetes.io/projected","172.16.66.90:10250 volume_mount kubernetes.io/secret","172.16.66.90:10250 volume_unmount kubernetes.io/configmap","172.16.66.90:10250 volume_unmount kubernetes.io/empty-dir","172.16.66.90:10250 volume_unmount kubernetes.io/host-path","172.16.66.90:10250 volume_unmount kubernetes.io/projected","172.16.66.90:10250 volume_unmount kubernetes.io/secret","172.16.66.91:10250 verify_controller_attached_volume kubernetes.io/configmap","172.16.66.91:10250 verify_controller_attached_volume kubernetes.io/empty-dir","172.16.66.91:10250 verify_controller_attached_volume kubernetes.io/host-path","172.16.66.91:10250 verify_controller_attached_volume kubernetes.io/projected","172.16.66.91:10250 verify_controller_attached_volume kubernetes.io/secret","172.16.66.91:10250 volume_apply_access_control kubernetes.io/configmap","172.16.66.91:10250 volume_apply_access_control kubernetes.io/empty-dir","172.16.66.91:10250 volume_apply_access_control kubernetes.io/projected","172.16.66.91:10250 volume_apply_access_control kubernetes.io/secret","172.16.66.91:10250 volume_mount kubernetes.io/configmap","172.16.66.91:10250 volume_mount kubernetes.io/empty-dir","172.16.66.91:10250 volume_mount kubernetes.io/host-path","172.16.66.91:10250 volume_mount kubernetes.io/projected","172.16.66.91:10250 volume_mount kubernetes.io/secret","172.16.66.91:10250 volume_unmount kubernetes.io/configmap","172.16.66.91:10250 volume_unmount kubernetes.io/empty-dir","172.16.66.91:10250 volume_unmount kubernetes.io/host-path","172.16.66.91:10250 volume_unmount kubernetes.io/projected","172.16.66.91:10250 volume_unmount kubernetes.io/secret"
2023-03-04 19:56:00,0,0,0,0,0,0.0125,0,0.0250,0.192,0,0,0.463,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0625,0.0750,0,0,0.329,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.471,0.0667,0,0,0,0,0
2023-03-04 20:00:00,0,0,0,0,0,0.0125,0,0.0250,0.200,0,0,0.450,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0625,0.0750,0,0,0.329,0.125,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0542,0.0125,0.0917,0,0,0.471,0.0667,0,0,0,0,0
2023-03-04 20:04:00,0,0,0,0,0,0.0125,0,0.0292,0.196,0,0,0.450,0.0500,0,0,0,0,0,0,0,0,0,0.0417,0,0.0542,0.0625,0.0792,0,0,0.325,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0833,0,0,0.483,0.0625,0,0,0,0,0
2023-03-04 20:08:00,0,0,0,0,0,0.0125,0,0.0250,0.213,0,0,0.450,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0708,0.0833,0,0,0.325,0.133,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0583,0.0125,0.0875,0,0,0.471,0.0667,0,0,0,0,0
2023-03-04 20:12:00,0,0,0,0,0,0.0125,0,0.0250,0.167,0,0,0.442,0.0500,0,0,0,0,0,0,0,0,0,0.0500,0,0.0625,0.0750,0.0875,0,0,0.350,0.150,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0458,0.00833,0.0750,0,0,0.471,0.0625,0,0,0,0,0
2023-03-04 20:16:00,0,0,0,0,0,0.0125,0,0.0250,0.200,0,0,0.454,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.325,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0167,0.0792,0,0,0.479,0.0708,0,0,0,0,0
2023-03-04 20:20:00,0,0,0,0,0,0.0125,0,0.0250,0.204,0,0,0.458,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.312,0.125,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0542,0.0125,0.0875,0,0,0.471,0.0625,0,0,0,0,0
2023-03-04 20:24:00,0,0,0,0,0,0.0167,0,0.0292,0.192,0,0,0.433,0.0542,0,0,0,0,0,0,0,0,0,0.0458,0,0.0583,0.0834,0.0917,0,0,0.329,0.146,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.483,0.0750,0,0,0,0,0
2023-03-04 20:28:00,0,0,0,0,0,0.0125,0,0.0292,0.192,0,0,0.463,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0625,0.0792,0,0,0.350,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0167,0.0833,0,0,0.488,0.0625,0,0,0,0,0
2023-03-04 20:32:00,0,0,0,0,0,0.0125,0,0.0250,0.192,0,0,0.446,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.313,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.467,0.0667,0,0,0,0,0
2023-03-04 20:36:00,0,0,0,0,0,0.0125,0,0.0250,0.213,0,0,0.454,0.0542,0,0,0,0,0,0,0,0,0,0.0417,0,0.0542,0.0625,0.0792,0,0,0.329,0.125,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0542,0.0125,0.0875,0,0,0.467,0.0625,0,0,0,0,0
2023-03-04 20:40:00,0,0,0,0,0,0.0125,0,0.0250,0.188,0,0,0.429,0.0500,0,0,0,0,0,0,0,0,0,0.0458,0,0.0542,0.0750,0.0833,0,0,0.342,0.138,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0583,0.0167,0.0750,0,0,0.479,0.0667,0,0,0,0,0
2023-03-04 20:44:00,0,0,0,0,0,0.0167,0,0.0292,0.200,0,0,0.463,0.0583,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0833,0,0,0.338,0.138,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.467,0.0667,0,0,0,0,0
2023-03-04 20:48:00,0,0,0,0,0,0.0125,0,0.0250,0.217,0,0,0.454,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.329,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0875,0,0,0.488,0.0708,0,0,0,0,0
2023-03-04 20:52:00,0,0,0,0,0,0.0125,0,0.0250,0.192,0,0,0.450,0.0542,0,0,0,0,0,0,0,0,0,0.0458,0,0.0583,0.0750,0.0833,0,0,0.325,0.142,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.475,0.0667,0,0,0,0,0
2023-03-04 20:56:00,0,0,0,0,0,0.0125,0,0.0250,0.213,0,0,0.450,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0792,0,0,0.346,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.479,0.0625,0,0,0,0,0
2023-03-04 21:00:00,0,0,0,0,0,0.0125,0,0.0250,0.192,0,0,0.438,0.0542,0,0,0,0,0,0,0,0,0,0.0417,0,0.0583,0.0708,0.0875,0,0,0.329,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0625,0.0167,0.0833,0,0,0.479,0.0667,0,0,0,0,0
2023-03-04 21:04:00,0,0,0,0,0,0.0125,0,0.0292,0.192,0,0,0.458,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0625,0.0792,0,0,0.346,0.133,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0541,0.0125,0.0833,0,0,0.483,0.0749,0,0,0,0,0
2023-03-04 21:08:00,0,0,0,0,0,0.0125,0,0.0250,0.204,0,0,0.458,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0458,0.0625,0.0750,0,0,0.338,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0834,0,0,0.463,0.0584,0,0,0,0,0
2023-03-04 21:12:00,0,0,0,0,0,0.0125,0,0.0250,0.217,0,0,0.446,0.0542,0,0,0,0,0,0,0,0,0,0.0417,0,0.0583,0.0708,0.0833,0,0,0.329,0.138,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0167,0.0750,0,0,0.479,0.0708,0,0,0,0,0
2023-03-04 21:16:00,0,0,0,0,0,0.0167,0,0.0292,0.196,0,0,0.446,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.325,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0750,0,0,0.471,0.0625,0,0,0,0,0
2023-03-04 21:20:00,0,0,0,0,0,0.0125,0,0.0292,0.200,0,0,0.454,0.0625,0,0,0,0,0,0,0,0,0,0.0417,0,0.0542,0.0625,0.0792,0,0,0.321,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0833,0,0,0.475,0.0625,0,0,0,0,0
2023-03-04 21:24:00,0,0,0,0,0,0.0167,0,0.0292,0.196,0,0,0.458,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0625,0.0750,0,0,0.346,0.138,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0542,0.0125,0.0875,0,0,0.471,0.0667,0,0,0,0,0
2023-03-04 21:28:00,0,0,0,0,0,0.0125,0,0.0292,0.196,0,0,0.454,0.0500,0,0,0,0,0,0,0,0,0,0.0333,0,0.0458,0.0625,0.0750,0,0,0.325,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.454,0.0583,0,0,0,0,0
2023-03-04 21:32:00,0,0,0,0,0,0.0125,0,0.0250,0.196,0,0,0.454,0.0542,0,0,0,0,0,0,0,0,0,0.0417,0,0.0542,0.0625,0.0792,0,0,0.329,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0167,0.0750,0,0,0.483,0.0750,0,0,0,0,0
2023-03-04 21:36:00,0,0,0,0,0,0.0125,0,0.0250,0.188,0,0,0.429,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.321,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.00833,0.0875,0,0,0.483,0.0583,0,0,0,0,0
2023-03-04 21:40:00,0,0,0,0,0,0.0125,0,0.0250,0.217,0,0,0.454,0.0542,0,0,0,0,0,0,0,0,0,0.0458,0,0.0542,0.0750,0.0833,0,0,0.346,0.146,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0583,0.0167,0.0750,0,0,0.471,0.0708,0,0,0,0,0
2023-03-04 21:44:00,0,0,0,0,0,0.0125,0,0.0250,0.188,0,0,0.454,0.0583,0,0,0,0,0,0,0,0,0,0.0417,0,0.0625,0.0708,0.0833,0,0,0.346,0.142,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0542,0.0125,0.0875,0,0,0.479,0.0625,0,0,0,0,0
2023-03-04 21:48:00,0,0,0,0,0,0.0125,0,0.0250,0.200,0,0,0.446,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.317,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0167,0.0750,0,0,0.483,0.0667,0,0,0,0,0
2023-03-04 21:52:00,0,0,0,0,0,0.0125,0,0.0292,0.192,0,0,0.471,0.0500,0,0,0,0,0,0,0,0,0,0.0458,0,0.0542,0.0750,0.0917,0,0,0.333,0.138,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0583,0.0125,0.0875,0,0,0.488,0.0750,0,0,0,0,0
2023-03-04 21:56:00,0,0,0,0,0,0.0167,0,0.0292,0.221,0,0,0.454,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.329,0.133,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0542,0.0125,0.0875,0,0,0.483,0.0667,0,0,0,0,0
2023-03-04 22:00:00,0,0,0,0,0,0.0125,0,0.0292,0.192,0,0,0.442,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.325,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0749,0,0,0.462,0.0625,0,0,0,0,0
2023-03-04 22:04:00,0,0,0,0,0,0.0125,0,0.0250,0.183,0,0,0.438,0.0500,0,0,0,0,0,0,0,0,0,0.0458,0,0.0583,0.0833,0.0833,0,0,0.346,0.150,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0792,0,0,0.471,0.0667,0,0,0,0,0
2023-03-04 22:08:00,0,0,0,0,0,0.0167,0,0.0292,0.208,0,0,0.454,0.0500,0,0,0,0,0,0,0,0,0,0.0500,0,0.0625,0.0833,0.0875,0,0,0.338,0.150,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.462,0.0666,0,0,0,0,0
2023-03-04 22:12:00,0,0,0,0,0,0.0125,0,0.0250,0.183,0,0,0.454,0.0583,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.329,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0750,0,0,0.488,0.0709,0,0,0,0,0
2023-03-04 22:16:00,0,0,0,0,0,0.0167,0,0.0292,0.196,0,0,0.446,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0583,0.0708,0.0750,0,0,0.329,0.133,0,0,0,0,0,0,0,0,0,0,0.0374,0,0.0541,0.0125,0.0749,0,0,0.462,0.0624,0,0,0,0,0
2023-03-04 22:20:00,0,0,0,0,0,0.00833,0,0.0208,0.192,0,0,0.442,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0792,0,0,0.342,0.133,0,0,0,0,0,0,0,0,0,0,0.0501,0,0.0542,0.0125,0.0918,0,0,0.496,0.0668,0,0,0,0,0
2023-03-04 22:24:00,0,0,0,0,0,0.0125,0,0.0292,0.192,0,0,0.450,0.0500,0,0,0,0,0,0,0,0,0,0.0458,0,0.0542,0.0750,0.0833,0,0,0.333,0.142,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0167,0.0834,0,0,0.483,0.0667,0,0,0,0,0
2023-03-04 22:28:00,0,0,0,0,0,0.0125,0,0.0208,0.221,0,0,0.450,0.0583,0,0,0,0,0,0,0,0,0,0.0375,0,0.0583,0.0708,0.0750,0,0,0.342,0.138,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0750,0,0,0.458,0.0625,0,0,0,0,0
2023-03-04 22:32:00,0,0,0,0,0,0.0167,0,0.0333,0.204,0,0,0.467,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0792,0,0,0.325,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0750,0,0,0.479,0.0667,0,0,0,0,0
2023-03-04 22:36:00,0,0,0,0,0,0.0167,0,0.0292,0.196,0,0,0.446,0.0542,0,0,0,0,0,0,0,0,0,0.0417,0,0.0542,0.0625,0.0792,0,0,0.325,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0167,0.0750,0,0,0.475,0.0708,0,0,0,0,0
2023-03-04 22:40:00,0,0,0,0,0,0.00833,0,0.0208,0.192,0,0,0.454,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0625,0.0833,0,0,0.325,0.121,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0750,0,0,0.479,0.0667,0,0,0,0,0
2023-03-04 22:44:00,0,0,0,0,0,0.0125,0,0.0292,0.200,0,0,0.446,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0792,0,0,0.342,0.138,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.479,0.0625,0,0,0,0,0
2023-03-04 22:48:00,0,0,0,0,0,0.0125,0,0.0208,0.204,0,0,0.454,0.0583,0,0,0,0,0,0,0,0,0,0.0500,0,0.0583,0.0750,0.0875,0,0,0.342,0.142,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0875,0,0,0.483,0.0667,0,0,0,0,0
2023-03-04 22:52:00,0,0,0,0,0,0.0167,0,0.0292,0.200,0,0,0.446,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0708,0.0750,0,0,0.321,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0458,0.0125,0.0750,0,0,0.483,0.0708,0,0,0,0,0
2023-03-04 22:56:00,0,0,0,0,0,0.0125,0,0.0292,0.192,0,0,0.450,0.0500,0,0,0,0,0,0,0,0,0,0.0458,0,0.0542,0.0750,0.0833,0,0,0.329,0.142,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0625,0.0167,0.0875,0,0,0.488,0.0667,0,0,0,0,0
2023-03-04 23:00:00,0,0,0,0,0,0.0125,0,0.0250,0.196,0,0,0.458,0.0583,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0625,0.0750,0,0,0.321,0.121,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0750,0,0,0.463,0.0625,0,0,0,0,0
2023-03-04 23:04:00,0,0,0,0,0,0.0125,0,0.0250,0.208,0,0,0.442,0.0542,0,0,0,0,0,0,0,0,0,0.0417,0,0.0583,0.0708,0.0833,0,0,0.358,0.150,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0167,0.0750,0,0,0.488,0.0667,0,0,0,0,0
2023-03-04 23:08:00,0,0,0,0,0,0.0125,0,0.0250,0.192,0,0,0.458,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0458,0.0542,0.0750,0,0,0.325,0.117,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.00833,0.0833,0,0,0.475,0.0625,0,0,0,0,0
2023-03-04 23:12:00,0,0,0,0,0,0.0125,0,0.0250,0.196,0,0,0.438,0.0500,0,0,0,0,0,0,0,0,0,0.0417,0,0.0542,0.0625,0.0875,0,0,0.333,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.471,0.0625,0,0,0,0,0
2023-03-04 23:16:00,0,0,0,0,0,0.0125,0,0.0250,0.196,0,0,0.450,0.0583,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.321,0.125,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0583,0.0167,0.0875,0,0,0.483,0.0708,0,0,0,0,0
2023-03-04 23:20:00,0,0,0,0,0,0.0125,0,0.0292,0.196,0,0,0.450,0.0500,0,0,0,0,0,0,0,0,0,0.0458,0,0.0583,0.0833,0.0875,0,0,0.354,0.158,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0583,0.0167,0.0750,0,0,0.475,0.0708,0,0,0,0,0
2023-03-04 23:24:00,0,0,0,0,0,0.0125,0,0.0250,0.200,0,0,0.475,0.0542,0,0,0,0,0,0,0,0,0,0.0292,0,0.0458,0.0500,0.0667,0,0,0.321,0.117,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.475,0.0625,0,0,0,0,0
2023-03-04 23:28:00,0,0,0,0,0,0.0167,0,0.0292,0.217,0,0,0.450,0.0583,0,0,0,0,0,0,0,0,0,0.0458,0,0.0583,0.0750,0.0833,0,0,0.338,0.142,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0833,0,0,0.471,0.0667,0,0,0,0,0
2023-03-04 23:32:00,0,0,0,0,0,0.0125,0,0.0250,0.200,0,0,0.450,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0833,0,0,0.317,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0792,0,0,0.488,0.0708,0,0,0,0,0
2023-03-04 23:36:00,0,0,0,0,0,0.0167,0,0.0292,0.192,0,0,0.446,0.0583,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0708,0.0750,0,0,0.338,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0750,0,0,0.467,0.0583,0,0,0,0,0
2023-03-04 23:40:00,0,0,0,0,0,0.0125,0,0.0250,0.192,0,0,0.442,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.321,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0750,0,0,0.454,0.0667,0,0,0,0,0
2023-03-04 23:44:00,0,0,0,0,0,0.0125,0,0.0292,0.204,0,0,0.467,0.0542,0,0,0,0,0,0,0,0,0,0.0500,0,0.0583,0.0750,0.0917,0,0,0.338,0.146,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0167,0.0750,0,0,0.513,0.0667,0,0,0,0,0
2023-03-04 23:48:00,0,0,0,0,0,0.0125,0,0.0250,0.192,0,0,0.446,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0625,0.0792,0,0,0.321,0.121,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0542,0.0125,0.0917,0,0,0.475,0.0750,0,0,0,0,0
2023-03-04 23:52:00,0,0,0,0,0,0.0167,0,0.0292,0.192,0,0,0.458,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0792,0,0,0.329,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0833,0,0,0.471,0.0625,0,0,0,0,0
2023-03-04 23:56:00,0,0,0,0,0,0.0125,0,0.0292,0.208,0,0,0.454,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0458,0.0625,0.0750,0,0,0.329,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0750,0,0,0.488,0.0625,0,0,0,0,0
2023-03-05 00:00:00,0,0,0,0,0,0.0125,0,0.0250,0.196,0,0,0.450,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.329,0.137,0,0,0,0,0,0,0,0,0,0,0.0250,0,0.0458,0.0125,0.0625,0,0,0.458,0.0667,0,0,0,0,0
2023-03-05 00:04:00,0,0,0,0,0,0.0125,0,0.0250,0.192,0,0,0.450,0.0542,0,0,0,0,0,0,0,0,0,0.0417,0,0.0625,0.0709,0.0792,0,0,0.338,0.133,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0625,0.0167,0.0875,0,0,0.471,0.0667,0,0,0,0,0
2023-03-05 00:08:00,0,0,0,0,0,0.0167,0,0.0292,0.204,0,0,0.450,0.0542,0,0,0,0,0,0,0,0,0,0.0458,0,0.0500,0.0667,0.0875,0,0,0.329,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0750,0,0,0.500,0.0666,0,0,0,0,0
2023-03-05 00:12:00,0,0,0,0,0,0.0125,0,0.0250,0.179,0,0,0.454,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0708,0.0708,0,0,0.321,0.133,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0458,0.00833,0.0833,0,0,0.454,0.0583,0,0,0,0,0
2023-03-05 00:16:00,0,0,0,0,0,0.0125,0,0.0292,0.208,0,0,0.425,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0792,0,0,0.346,0.138,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0583,0.0167,0.0709,0,0,0.496,0.0750,0,0,0,0,0
2023-03-05 00:20:00,0,0,0,0,0,0.0125,0,0.0250,0.188,0,0,0.458,0.0500,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0625,0.0833,0,0,0.338,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0833,0,0,0.471,0.0625,0,0,0,0,0
2023-03-05 00:24:00,0,0,0,0,0,0.0167,0,0.0292,0.217,0,0,0.454,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0625,0.0750,0,0,0.329,0.129,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0750,0,0,0.483,0.0667,0,0,0,0,0
2023-03-05 00:28:00,0,0,0,0,0,0.0125,0,0.0250,0.192,0,0,0.463,0.0625,0,0,0,0,0,0,0,0,0,0.0417,0,0.0542,0.0625,0.0792,0,0,0.321,0.121,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0500,0.0125,0.0791,0,0,0.475,0.0708,0,0,0,0,0
2023-03-05 00:32:00,0,0,0,0,0,0.0125,0,0.0250,0.208,0,0,0.450,0.0500,0,0,0,0,0,0,0,0,0,0.0458,0,0.0583,0.0750,0.0875,0,0,0.346,0.150,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0167,0.0751,0,0,0.467,0.0667,0,0,0,0,0
2023-03-05 00:36:00,0,0,0,0,0,0.0125,0,0.0250,0.204,0,0,0.450,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0458,0.0625,0.0750,0,0,0.321,0.125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0125,0.0750,0,0,0.479,0.0625,0,0,0,0,0
2023-03-05 00:40:00,0,0,0,0,0,0.0125,0,0.0292,0.188,0,0,0.454,0.0542,0,0,0,0,0,0,0,0,0,0.0375,0,0.0542,0.0625,0.0750,0,0,0.333,0.129,0,0,0,0,0,0,0,0,0,0,0.0500,0,0.0583,0.0125,0.0875,0,0,0.483,0.0709,0,0,0,0,0
